Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2024,1,16,23,0,3,103,293,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,5,6,3,28,152,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,20,21,3,188,118,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,16,7,8,3,186,67,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,16,18,19,3,595,52,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,16,4,5,3,6,44,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,18,19,2,333,1574,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,19,20,2,376,1365,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,16,17,2,55,1134,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,6,7,2,162,533,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,21,22,2,141,456,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,19,20,2,62,348,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,22,23,2,28,329,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,6,7,2,37,293,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,9,10,2,461,287,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,16,1,2,2,7,89,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,23,0,2,362,32,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,6,7,2,112,15,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,8,9,1,631,1518,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,19,20,1,328,956,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,15,16,1,76,789,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,22,23,1,220,438,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,6,7,1,42,323,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,20,21,1,25,287,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,18,19,1,78,247,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,19,20,1,200,245,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,16,19,20,1,282,175,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,16,0,1,1,23,162,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,21,22,1,148,100,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,16,6,7,1,113,83,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,16,22,23,1,98,82,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,16,4,5,1,10,77,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,5,6,1,48,50,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,16,22,23,1,374,48,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,21,22,1,210,47,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,16,0,1,1,192,46,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,19,20,1,357,44,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,16,20,21,1,325,44,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,17,7,8,2,149,73,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2024,1,16,10,11,19,627,928,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,17,8,9,2,63,38,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2024,1,17,6,7,2,115,28,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,8,9,19,699,325,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,17,14,15,2,229,23,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2024,1,17,1,2,2,153,23,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024,1,17,19,20,2,788,16,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024,1,17,9,10,2,68,14,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2024,1,17,21,22,2,561,12,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024,1,17,15,16,2,110,0,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2024,1,17,14,15,1,551,1499,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024,1,17,9,10,1,360,1443,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024,1,17,11,12,1,366,1284,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024,1,17,7,8,1,110,836,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024,1,17,14,15,1,442,461,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2024,1,17,16,17,1,723,410,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2024,1,17,18,19,1,320,315,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2024,1,17,6,7,1,48,291,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024,1,17,8,9,1,653,271,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2024,1,17,6,7,1,52,261,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2024,1,17,5,6,1,36,135,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2024,1,17,2,3,1,87,104,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024,1,17,21,22,1,15,99,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2024,1,17,5,6,1,13,86,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2024,1,17,4,5,1,21,61,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024,1,17,0,1,1,107,60,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2024,1,17,6,7,1,56,38,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2024,1,17,20,21,1,502,36,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2024,1,17,17,18,1,1537,33,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024,1,17,0,1,1,225,21,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024,1,17,22,23,1,419,19,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024,1,17,12,13,1,201,19,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2024,1,17,23,0,1,17,15,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2024,1,17,20,21,1,665,14,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,17,18,13,610,1362,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,12,13,13,2398,269,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,14,15,12,794,1444,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,9,10,12,596,1052,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,13,14,12,131,464,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,7,8,12,267,61,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,16,17,12,1495,31,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,16,10,11,12,1534,14,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,16,11,12,12,2053,10,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,16,15,16,11,642,1478,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,16,17,11,628,1417,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,9,10,11,937,243,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,9,10,11,1080,27,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,16,15,16,10,583,2023,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,9,10,10,556,1449,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,16,17,10,1185,69,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,14,15,9,586,1820,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,10,11,9,54,510,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,15,16,9,962,406,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,16,9,10,8,558,1969,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,17,18,8,689,1887,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,10,11,8,676,1332,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,11,12,8,111,467,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,17,18,8,446,168,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,16,7,8,7,396,1462,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,11,12,7,756,1287,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,16,13,14,7,899,477,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,16,14,15,7,1125,390,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,16,9,10,7,36,258,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,10,11,6,463,1691,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,18,19,6,327,987,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,20,21,6,224,564,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,6,7,6,50,283,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,16,8,9,6,42,56,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,17,18,6,1248,16,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,16,11,12,5,489,1708,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,16,17,18,5,93,456,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,14,15,5,87,441,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,16,12,13,5,800,407,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,18,19,2,466,1,0,1.2,5.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,15,8,9,1,490,1227,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,14,15,1,661,1062,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,9,10,1,576,1038,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,11,12,1,744,806,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,21,22,1,306,643,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,21,22,1,246,509,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,15,20,21,1,64,354,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,15,18,19,1,367,260,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,21,22,1,49,249,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,15,6,7,1,48,228,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,0,1,1,55,209,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,0,1,1,44,166,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,15,0,1,1,18,161,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,15,5,6,1,9,157,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,15,5,6,1,32,111,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,21,22,1,175,97,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,4,5,1,15,96,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,15,1,2,1,9,89,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,15,2,3,1,21,88,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,3,4,1,31,73,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,7,8,1,317,35,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,15,5,6,1,10,34,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,15,0,1,1,39,26,0,1.2,5.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,15,1,2,1,126,21,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,15,6,7,1,61,16,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,2,3,1,102,15,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,15,5,6,1,110,12,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,15,5,6,1,24,9,0,1.2,5.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,15,20,21,1,175,2,0,1.2,5.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,1,15,20,21,0,330,816,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,15,16,17,0,1061,465,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,6,7,0,77,384,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,15,22,23,0,127,359,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,15,17,18,0,660,354,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,23,0,0,90,276,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,15,23,0,0,37,209,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,15,23,0,0,90,193,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,15,10,11,0,428,186,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,15,5,6,0,17,178,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,15,19,20,0,321,166,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,22,23,0,10,126,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,15,22,23,0,100,103,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,0,1,0,84,90,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,1,2,0,75,81,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,15,23,0,0,7,76,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,15,23,0,0,78,68,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,15,0,1,0,11,60,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,15,4,5,0,8,54,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,15,2,3,0,6,53,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,18,1,2,1,248,6,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,18,9,10,0,462,1610,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,18,12,13,0,576,1325,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,18,15,16,0,97,563,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,18,11,12,0,70,429,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,18,12,13,0,1493,421,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,11,12,0,1349,412,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,9,10,0,848,394,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,10,11,0,948,386,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,22,23,0,180,381,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,18,17,18,0,550,294,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,20,21,0,43,262,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,18,22,23,2,91,400,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2024,1,17,4,5,0,9,8,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2024,1,18,5,6,0,52,234,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,18,23,0,0,130,199,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,18,7,8,0,215,182,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,12,13,0,94,137,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,18,6,7,0,138,97,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,4,5,0,62,92,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,1,18,4,5,0,18,90,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,18,1,2,0,46,83,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,18,18,19,0,276,69,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,2,3,0,30,61,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,18,3,4,0,12,58,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2024,1,18,5,6,0,33,55,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,18,5,6,0,29,54,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,23,0,0,25,50,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,18,22,23,0,104,36,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,1,2,0,74,36,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,18,20,21,0,179,29,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,23,0,0,90,23,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,4,5,0,10,23,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,1,18,1,2,0,52,19,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,3,4,0,5,18,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,3,4,0,261,16,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2024,1,18,2,3,0,86,15,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,1,18,4,5,0,10,13,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,1,18,4,5,0,31,11,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
