ds,y,Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2024-02-09 06:00:00,4,2024,2,9,6,7,0,29,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 06:00:00,14,2024,2,9,6,7,1,98,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 07:00:00,770,2024,2,9,7,8,2,111,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 07:00:00,890,2024,2,9,7,8,0,160,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 07:00:00,558,2024,2,9,7,8,0,79,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 07:00:00,7,2024,2,9,7,8,0,156,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 07:00:00,67,2024,2,9,7,8,0,150,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 07:00:00,45,2024,2,9,7,8,2,248,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 07:00:00,5,2024,2,9,7,8,0,86,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 07:00:00,282,2024,2,9,7,8,1,70,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 08:00:00,357,2024,2,9,8,9,8,682,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 08:00:00,9,2024,2,9,8,9,2,294,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 08:00:00,1850,2024,2,9,8,9,5,463,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 08:00:00,2326,2024,2,9,8,9,5,551,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 08:00:00,1438,2024,2,9,8,9,6,32,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 08:00:00,194,2024,2,9,8,9,2,354,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 08:00:00,1206,2024,2,9,8,9,38,422,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 08:00:00,11,2024,2,9,8,9,3,722,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 09:00:00,1137,2024,2,9,9,10,33,415,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 09:00:00,19,2024,2,9,9,10,13,1368,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 09:00:00,347,2024,2,9,9,10,4,448,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 09:00:00,1168,2024,2,9,9,10,3,29,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 09:00:00,1773,2024,2,9,9,10,8,596,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 09:00:00,1969,2024,2,9,9,10,8,629,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 09:00:00,191,2024,2,9,9,10,8,345,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 09:00:00,237,2024,2,9,9,10,14,1023,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 10:00:00,628,2024,2,9,10,11,24,186,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 10:00:00,1923,2024,2,9,10,11,6,687,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 10:00:00,18,2024,2,9,10,11,19,2081,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 10:00:00,177,2024,2,9,10,11,7,457,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 10:00:00,1763,2024,2,9,10,11,3,558,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 10:00:00,316,2024,2,9,10,11,2,592,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 10:00:00,1008,2024,2,9,10,11,2,28,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 10:00:00,165,2024,2,9,10,11,2,1325,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 11:00:00,1940,2024,2,9,11,12,6,585,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 11:00:00,918,2024,2,9,11,12,0,32,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 11:00:00,292,2024,2,9,11,12,3,629,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 11:00:00,15,2024,2,9,11,12,21,1624,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 11:00:00,193,2024,2,9,11,12,10,366,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 11:00:00,816,2024,2,9,11,12,23,435,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 11:00:00,139,2024,2,9,11,12,4,1625,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 11:00:00,1958,2024,2,9,11,12,13,551,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 12:00:00,161,2024,2,9,12,13,1,2697,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 12:00:00,18,2024,2,9,12,13,20,1814,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 12:00:00,317,2024,2,9,12,13,2,696,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 12:00:00,224,2024,2,9,12,13,8,611,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 12:00:00,2032,2024,2,9,12,13,10,749,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 12:00:00,1034,2024,2,9,12,13,3,55,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 12:00:00,2162,2024,2,9,12,13,7,982,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 12:00:00,1198,2024,2,9,12,13,47,567,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 13:00:00,2233,2024,2,9,13,14,3,824,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 13:00:00,2282,2024,2,9,13,14,8,831,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 13:00:00,286,2024,2,9,13,14,1,769,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 13:00:00,214,2024,2,9,13,14,8,637,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 13:00:00,7,2024,2,9,13,14,17,1861,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 13:00:00,619,2024,2,9,13,14,3,106,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 13:00:00,165,2024,2,9,13,14,2,2579,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 13:00:00,1259,2024,2,9,13,14,41,654,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 14:00:00,2287,2024,2,9,14,15,16,798,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 14:00:00,308,2024,2,9,14,15,1,778,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 14:00:00,2320,2024,2,9,14,15,11,614,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 14:00:00,20,2024,2,9,14,15,22,1667,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 14:00:00,225,2024,2,9,14,15,11,624,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 14:00:00,1335,2024,2,9,14,15,52,701,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 14:00:00,162,2024,2,9,14,15,9,2130,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 14:00:00,753,2024,2,9,14,15,3,24,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 15:00:00,761,2024,2,9,15,16,2,16,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 15:00:00,173,2024,2,9,15,16,8,1995,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 15:00:00,9,2024,2,9,15,16,12,1314,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 15:00:00,1399,2024,2,9,15,16,75,682,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 15:00:00,1639,2024,2,9,15,16,4,328,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 15:00:00,252,2024,2,9,15,16,4,636,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 15:00:00,219,2024,2,9,15,16,4,582,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 15:00:00,2387,2024,2,9,15,16,7,658,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 16:00:00,155,2024,2,9,16,17,6,1727,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 16:00:00,1578,2024,2,9,16,17,4,153,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 16:00:00,2293,2024,2,9,16,17,4,640,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 16:00:00,791,2024,2,9,16,17,1,19,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 16:00:00,238,2024,2,9,16,17,5,625,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 16:00:00,4,2024,2,9,16,17,7,1205,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 16:00:00,186,2024,2,9,16,17,3,295,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 16:00:00,706,2024,2,9,16,17,6,96,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 17:00:00,288,2024,2,9,17,18,0,19,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 17:00:00,201,2024,2,9,17,18,0,290,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 17:00:00,146,2024,2,9,17,18,1,510,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 17:00:00,964,2024,2,9,17,18,15,115,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 17:00:00,10,2024,2,9,17,18,3,768,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 17:00:00,1146,2024,2,9,17,18,1,62,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 17:00:00,1858,2024,2,9,17,18,2,304,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 17:00:00,14,2024,2,9,17,18,2,1144,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 18:00:00,831,2024,2,9,18,19,0,25,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 18:00:00,7,2024,2,9,18,19,4,271,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 18:00:00,329,2024,2,9,18,19,2,127,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 18:00:00,40,2024,2,9,18,19,0,8,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 18:00:00,1502,2024,2,9,18,19,4,240,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 18:00:00,834,2024,2,9,18,19,5,23,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 18:00:00,139,2024,2,9,18,19,1,348,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 18:00:00,3,2024,2,9,18,19,3,744,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 19:00:00,39,2024,2,9,19,20,1,280,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 19:00:00,10,2024,2,9,19,20,1,660,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 19:00:00,733,2024,2,9,19,20,4,34,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 19:00:00,111,2024,2,9,19,20,0,18,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 19:00:00,165,2024,2,9,19,20,1,86,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 19:00:00,803,2024,2,9,19,20,1,179,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 19:00:00,859,2024,2,9,19,20,1,102,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 19:00:00,52,2024,2,9,19,20,1,182,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 20:00:00,31,2024,2,9,20,21,0,255,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 20:00:00,604,2024,2,9,20,21,6,18,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 20:00:00,76,2024,2,9,20,21,0,196,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 20:00:00,149,2024,2,9,20,21,0,11,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 20:00:00,7,2024,2,9,20,21,4,614,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 20:00:00,63,2024,2,9,20,21,0,190,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 20:00:00,700,2024,2,9,20,21,0,189,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 20:00:00,611,2024,2,9,20,21,1,221,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 21:00:00,82,2024,2,9,21,22,0,184,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 21:00:00,493,2024,2,9,21,22,2,15,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 21:00:00,487,2024,2,9,21,22,3,212,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 21:00:00,3,2024,2,9,21,22,1,647,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 21:00:00,562,2024,2,9,21,22,0,95,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 21:00:00,20,2024,2,9,21,22,1,240,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 21:00:00,114,2024,2,9,21,22,0,6,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 21:00:00,49,2024,2,9,21,22,0,177,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 22:00:00,364,2024,2,9,22,23,4,4,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 22:00:00,427,2024,2,9,22,23,0,80,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 22:00:00,425,2024,2,9,22,23,1,165,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-09 22:00:00,108,2024,2,9,22,23,0,207,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 22:00:00,3,2024,2,9,22,23,0,571,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 22:00:00,117,2024,2,9,22,23,0,4,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 22:00:00,17,2024,2,9,22,23,0,201,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 22:00:00,62,2024,2,9,22,23,1,137,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 23:00:00,290,2024,2,9,23,0,3,17,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-09 23:00:00,11,2024,2,9,23,0,1,181,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-09 23:00:00,21,2024,2,9,23,0,0,5,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-09 23:00:00,142,2024,2,9,23,0,0,353,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-09 23:00:00,38,2024,2,9,23,0,2,136,0,6.3,5.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-09 23:00:00,70,2024,2,9,23,0,0,137,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-09 23:00:00,10,2024,2,9,23,0,0,623,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-09 23:00:00,387,2024,2,9,23,0,0,170,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-10 00:00:00,17,2024,2,10,0,1,0,241,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-10 00:00:00,2,2024,2,10,0,1,0,4,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-10 00:00:00,10,2024,2,10,0,1,0,440,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-10 00:00:00,44,2024,2,10,0,1,1,72,0,6.7,3.7,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-10 00:00:00,338,2024,2,10,0,1,2,183,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-10 00:00:00,108,2024,2,10,0,1,1,266,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-10 00:00:00,241,2024,2,10,0,1,1,14,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-10 00:00:00,96,2024,2,10,0,1,0,134,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-10 01:00:00,3,2024,2,10,1,2,0,2,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-10 01:00:00,16,2024,2,10,1,2,0,88,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-10 01:00:00,72,2024,2,10,1,2,0,69,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-10 01:00:00,89,2024,2,10,1,2,0,211,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-10 01:00:00,260,2024,2,10,1,2,1,115,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-10 01:00:00,2,2024,2,10,1,2,1,377,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-10 01:00:00,164,2024,2,10,1,2,1,11,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-10 01:00:00,25,2024,2,10,1,2,0,31,0,6.7,3.7,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-10 02:00:00,98,2024,2,10,2,3,0,248,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-10 02:00:00,17,2024,2,10,2,3,0,49,0,6.7,3.7,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-10 02:00:00,5,2024,2,10,2,3,0,0,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-10 02:00:00,234,2024,2,10,2,3,0,98,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-10 02:00:00,18,2024,2,10,2,3,1,630,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-10 02:00:00,73,2024,2,10,2,3,0,70,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-10 02:00:00,127,2024,2,10,2,3,1,7,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-10 02:00:00,12,2024,2,10,2,3,0,76,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-10 03:00:00,0,2024,2,10,3,4,0,2,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-02-10 03:00:00,127,2024,2,10,3,4,4,7,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-02-10 03:00:00,5,2024,2,10,3,4,1,106,0,6.7,3.7,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-10 03:00:00,77,2024,2,10,3,4,0,378,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-10 03:00:00,4,2024,2,10,3,4,0,25,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-02-10 03:00:00,15,2024,2,10,3,4,1,511,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-02-10 03:00:00,37,2024,2,10,3,4,1,5,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-02-10 03:00:00,145,2024,2,10,3,4,1,57,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
