ds,y,Year,Month,Day,Starting time,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2024-01-21 03:00:00,0,2024,1,21,3,4,388,86,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 03:00:00,0,2024,1,21,3,4,52,59,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 03:00:00,0,2024,1,21,3,4,86,51,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 03:00:00,5,2024,1,21,3,4,560,11,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 03:00:00,2,2024,1,21,3,4,268,218,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 03:00:00,3,2024,1,21,3,4,17,229,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 03:00:00,0,2024,1,21,3,4,0,12,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 04:00:00,0,2024,1,21,4,5,15,24,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 04:00:00,0,2024,1,21,4,5,21,64,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 04:00:00,2,2024,1,21,4,5,134,125,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 04:00:00,4,2024,1,21,4,5,11,67,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 04:00:00,2,2024,1,21,4,5,107,10,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 04:00:00,1,2024,1,21,4,5,13,26,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 04:00:00,0,2024,1,21,4,5,10,4,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 04:00:00,0,2024,1,21,4,5,1,11,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 05:00:00,2,2024,1,21,5,6,80,9,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 05:00:00,1,2024,1,21,5,6,9,25,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 05:00:00,0,2024,1,21,5,6,109,109,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 05:00:00,0,2024,1,21,5,6,29,24,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 05:00:00,0,2024,1,21,5,6,27,84,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 05:00:00,0,2024,1,21,5,6,5,9,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 05:00:00,0,2024,1,21,5,6,8,85,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 05:00:00,0,2024,1,21,5,6,6,1,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 06:00:00,0,2024,1,21,6,7,46,9,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 06:00:00,0,2024,1,21,6,7,10,119,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 06:00:00,0,2024,1,21,6,7,66,181,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 06:00:00,0,2024,1,21,6,7,27,21,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 06:00:00,0,2024,1,21,6,7,32,83,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 06:00:00,4,2024,1,21,6,7,15,14,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 06:00:00,0,2024,1,21,6,7,8,24,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 06:00:00,0,2024,1,21,6,7,19,0,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 07:00:00,0,2024,1,21,7,8,10,23,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 07:00:00,0,2024,1,21,7,8,35,156,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 07:00:00,0,2024,1,21,7,8,85,20,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 07:00:00,3,2024,1,21,7,8,24,173,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 07:00:00,2,2024,1,21,7,8,50,25,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 07:00:00,0,2024,1,21,7,8,64,46,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 07:00:00,0,2024,1,21,7,8,37,3,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 07:00:00,0,2024,1,21,7,8,91,282,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 08:00:00,5,2024,1,21,8,9,100,42,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 08:00:00,6,2024,1,21,8,9,114,219,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 08:00:00,0,2024,1,21,8,9,65,4,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 08:00:00,0,2024,1,21,8,9,40,147,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 08:00:00,2,2024,1,21,8,9,140,26,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 08:00:00,0,2024,1,21,8,9,122,72,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 08:00:00,3,2024,1,21,8,9,134,400,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 08:00:00,3,2024,1,21,8,9,88,250,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 09:00:00,2,2024,1,21,9,10,157,532,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 09:00:00,3,2024,1,21,9,10,163,804,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 09:00:00,1,2024,1,21,9,10,75,403,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 09:00:00,13,2024,1,21,9,10,166,348,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 09:00:00,13,2024,1,21,9,10,188,77,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 09:00:00,1,2024,1,21,9,10,311,112,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 09:00:00,8,2024,1,21,9,10,187,2,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 09:00:00,11,2024,1,21,9,10,246,77,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 10:00:00,12,2024,1,21,10,11,229,605,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 10:00:00,10,2024,1,21,10,11,299,912,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 10:00:00,10,2024,1,21,10,11,142,778,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 10:00:00,10,2024,1,21,10,11,538,143,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 10:00:00,22,2024,1,21,10,11,400,125,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 10:00:00,3,2024,1,21,10,11,579,187,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 10:00:00,9,2024,1,21,10,11,536,1,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 10:00:00,4,2024,1,21,10,11,542,1573,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 11:00:00,15,2024,1,21,11,12,198,846,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 11:00:00,7,2024,1,21,11,12,718,1882,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 11:00:00,7,2024,1,21,11,12,836,125,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 11:00:00,13,2024,1,21,11,12,340,750,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 11:00:00,3,2024,1,21,11,12,1039,255,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 11:00:00,6,2024,1,21,11,12,320,1154,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 11:00:00,26,2024,1,21,11,12,611,145,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 11:00:00,12,2024,1,21,11,12,1072,5,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 12:00:00,5,2024,1,21,12,13,164,915,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 12:00:00,0,2024,1,21,12,13,1315,296,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 12:00:00,23,2024,1,21,12,13,743,196,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 12:00:00,10,2024,1,21,12,13,376,1495,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 12:00:00,18,2024,1,21,12,13,1497,5,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 12:00:00,13,2024,1,21,12,13,1308,156,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 12:00:00,17,2024,1,21,12,13,810,2202,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 12:00:00,17,2024,1,21,12,13,462,891,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 13:00:00,2,2024,1,21,13,14,1376,293,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 13:00:00,12,2024,1,21,13,14,414,1499,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 13:00:00,40,2024,1,21,13,14,322,1065,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 13:00:00,15,2024,1,21,13,14,765,2251,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 13:00:00,21,2024,1,21,13,14,726,180,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 13:00:00,5,2024,1,21,13,14,143,886,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 13:00:00,10,2024,1,21,13,14,1680,157,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 13:00:00,17,2024,1,21,13,14,1743,2,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 14:00:00,19,2024,1,21,14,15,1733,9,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 14:00:00,19,2024,1,21,14,15,823,193,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 14:00:00,19,2024,1,21,14,15,869,2126,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 14:00:00,4,2024,1,21,14,15,1108,306,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 14:00:00,9,2024,1,21,14,15,492,1456,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 14:00:00,7,2024,1,21,14,15,92,811,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 14:00:00,13,2024,1,21,14,15,1663,189,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 14:00:00,37,2024,1,21,14,15,183,894,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 15:00:00,2,2024,1,21,15,16,41,589,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 15:00:00,15,2024,1,21,15,16,593,209,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 15:00:00,7,2024,1,21,15,16,1399,4,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 15:00:00,5,2024,1,21,15,16,667,1779,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 15:00:00,5,2024,1,21,15,16,392,1349,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 15:00:00,20,2024,1,21,15,16,250,831,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 15:00:00,5,2024,1,21,15,16,1133,109,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 15:00:00,0,2024,1,21,15,16,810,244,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 16:00:00,0,2024,1,21,16,17,863,6,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 16:00:00,2,2024,1,21,16,17,1039,29,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 16:00:00,0,2024,1,21,16,17,309,1134,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 16:00:00,3,2024,1,21,16,17,486,159,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 16:00:00,17,2024,1,21,16,17,212,754,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 16:00:00,0,2024,1,21,16,17,15,45,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 16:00:00,0,2024,1,21,16,17,355,197,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 16:00:00,1,2024,1,21,16,17,171,1200,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 17:00:00,18,2024,1,21,17,18,76,702,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 17:00:00,4,2024,1,21,17,18,661,7,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 17:00:00,0,2024,1,21,17,18,399,3,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 17:00:00,0,2024,1,21,17,18,11,0,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 17:00:00,0,2024,1,21,17,18,172,203,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 17:00:00,6,2024,1,21,17,18,157,1052,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 17:00:00,0,2024,1,21,17,18,153,873,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 17:00:00,1,2024,1,21,17,18,208,100,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 18:00:00,0,2024,1,21,18,19,4,0,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 18:00:00,0,2024,1,21,18,19,225,189,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 18:00:00,9,2024,1,21,18,19,69,639,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 18:00:00,0,2024,1,21,18,19,49,639,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 18:00:00,0,2024,1,21,18,19,167,930,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 18:00:00,0,2024,1,21,18,19,236,2,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 18:00:00,1,2024,1,21,18,19,181,99,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 18:00:00,2,2024,1,21,18,19,560,2,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 19:00:00,4,2024,1,21,19,20,66,572,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 19:00:00,2,2024,1,21,19,20,112,138,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 19:00:00,2,2024,1,21,19,20,485,7,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 19:00:00,0,2024,1,21,19,20,9,1,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 19:00:00,5,2024,1,21,19,20,238,777,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 19:00:00,1,2024,1,21,19,20,197,165,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 19:00:00,0,2024,1,21,19,20,205,2,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 19:00:00,1,2024,1,21,19,20,104,724,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 20:00:00,0,2024,1,21,20,21,3,27,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 20:00:00,0,2024,1,21,20,21,99,23,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 20:00:00,0,2024,1,21,20,21,304,2,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 20:00:00,0,2024,1,21,20,21,84,28,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 20:00:00,0,2024,1,21,20,21,52,356,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 20:00:00,3,2024,1,21,20,21,41,446,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 20:00:00,0,2024,1,21,20,21,109,207,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 20:00:00,2,2024,1,21,20,21,78,103,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 21:00:00,0,2024,1,21,21,22,5,32,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 21:00:00,0,2024,1,21,21,22,86,17,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 21:00:00,0,2024,1,21,21,22,243,32,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 21:00:00,0,2024,1,21,21,22,205,184,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 21:00:00,0,2024,1,21,21,22,66,318,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 21:00:00,0,2024,1,21,21,22,98,96,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 21:00:00,4,2024,1,21,21,22,52,380,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 21:00:00,0,2024,1,21,21,22,288,2,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 22:00:00,0,2024,1,21,22,23,77,34,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 22:00:00,1,2024,1,21,22,23,114,131,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 22:00:00,5,2024,1,21,22,23,29,297,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 22:00:00,0,2024,1,21,22,23,81,275,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-21 22:00:00,1,2024,1,21,22,23,188,33,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 22:00:00,0,2024,1,21,22,23,5,26,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-21 22:00:00,1,2024,1,21,22,23,108,67,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 22:00:00,0,2024,1,21,22,23,318,29,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 23:00:00,2,2024,1,21,23,0,95,54,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-21 23:00:00,0,2024,1,21,23,0,42,33,0,6.2,5.5,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21 23:00:00,0,2024,1,21,23,0,80,21,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21 23:00:00,0,2024,1,21,23,0,26,190,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21 23:00:00,2,2024,1,21,23,0,7,149,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-21 23:00:00,0,2024,1,21,23,0,218,22,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-21 23:00:00,0,2024,1,21,23,0,35,165,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-22 00:00:00,5,2024,1,22,0,1,88,48,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-22 00:00:00,0,2024,1,22,0,1,36,21,0,12.0,4.7,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-22 00:00:00,0,2024,1,22,0,1,31,148,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-22 00:00:00,0,2024,1,22,0,1,241,26,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-22 00:00:00,2,2024,1,22,0,1,8,113,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
