ds,y,Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT,days_since_record
2023-11-25 02:00:00,225,2023,11,25,2,3,0,55,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 02:00:00,17,2023,11,25,2,3,0,179,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 02:00:00,11,2023,11,25,2,3,0,60,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 02:00:00,20,2023,11,25,2,3,0,5,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 02:00:00,118,2023,11,25,2,3,3,88,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 02:00:00,310,2023,11,25,2,3,6,273,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 02:00:00,57,2023,11,25,2,3,0,92,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 02:00:00,553,2023,11,25,2,3,2,10,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 03:00:00,37,2023,11,25,3,4,0,55,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 03:00:00,20,2023,11,25,3,4,0,49,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 03:00:00,2,2023,11,25,3,4,0,17,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 03:00:00,343,2023,11,25,3,4,0,6,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 03:00:00,164,2023,11,25,3,4,0,39,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 03:00:00,20,2023,11,25,3,4,0,151,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 03:00:00,328,2023,11,25,3,4,1,256,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 03:00:00,24,2023,11,25,3,4,0,0,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 04:00:00,136,2023,11,25,4,5,0,135,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 04:00:00,19,2023,11,25,4,5,0,0,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 04:00:00,19,2023,11,25,4,5,0,12,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 04:00:00,11,2023,11,25,4,5,0,48,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 04:00:00,0,2023,11,25,4,5,0,7,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 04:00:00,5,2023,11,25,4,5,0,45,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 04:00:00,0,2023,11,25,4,5,1,83,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 04:00:00,31,2023,11,25,4,5,0,1,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 05:00:00,19,2023,11,25,5,6,3,114,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 05:00:00,24,2023,11,25,5,6,0,44,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 05:00:00,35,2023,11,25,5,6,0,1,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 05:00:00,4,2023,11,25,5,6,1,8,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 05:00:00,81,2023,11,25,5,6,0,4,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 05:00:00,52,2023,11,25,5,6,3,153,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 05:00:00,53,2023,11,25,5,6,0,145,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 05:00:00,18,2023,11,25,5,6,0,23,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 06:00:00,32,2023,11,25,6,7,2,199,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 06:00:00,28,2023,11,25,6,7,0,2,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 06:00:00,21,2023,11,25,6,7,2,172,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 06:00:00,55,2023,11,25,6,7,2,36,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 06:00:00,65,2023,11,25,6,7,0,49,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 06:00:00,5,2023,11,25,6,7,1,9,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 06:00:00,89,2023,11,25,6,7,1,6,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 06:00:00,84,2023,11,25,6,7,0,290,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 07:00:00,80,2023,11,25,7,8,2,79,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 07:00:00,98,2023,11,25,7,8,3,4,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 07:00:00,42,2023,11,25,7,8,3,296,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 07:00:00,31,2023,11,25,7,8,0,100,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 07:00:00,100,2023,11,25,7,8,2,352,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 07:00:00,172,2023,11,25,7,8,0,516,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 07:00:00,153,2023,11,25,7,8,2,50,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 07:00:00,215,2023,11,25,7,8,0,139,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 08:00:00,62,2023,11,25,8,9,23,506,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 08:00:00,427,2023,11,25,8,9,16,134,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 08:00:00,357,2023,11,25,8,9,4,144,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 08:00:00,427,2023,11,25,8,9,2,932,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 08:00:00,515,2023,11,25,8,9,7,3,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 08:00:00,462,2023,11,25,8,9,4,224,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 08:00:00,175,2023,11,25,8,9,1,682,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 08:00:00,49,2023,11,25,8,9,5,400,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 09:00:00,296,2023,11,25,9,10,4,1149,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 09:00:00,518,2023,11,25,9,10,4,166,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 09:00:00,750,2023,11,25,9,10,11,1749,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 09:00:00,111,2023,11,25,9,10,12,370,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 09:00:00,1206,2023,11,25,9,10,13,12,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 09:00:00,138,2023,11,25,9,10,26,707,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 09:00:00,881,2023,11,25,9,10,0,333,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 09:00:00,959,2023,11,25,9,10,4,123,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 10:00:00,1773,2023,11,25,10,11,17,174,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 10:00:00,354,2023,11,25,10,11,4,1392,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 10:00:00,856,2023,11,25,10,11,14,228,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 10:00:00,1163,2023,11,25,10,11,10,2159,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 10:00:00,2496,2023,11,25,10,11,24,10,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 10:00:00,151,2023,11,25,10,11,20,624,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 10:00:00,291,2023,11,25,10,11,62,956,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 10:00:00,1406,2023,11,25,10,11,2,454,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 11:00:00,2108,2023,11,25,11,12,16,2205,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 11:00:00,516,2023,11,25,11,12,5,1617,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 11:00:00,2381,2023,11,25,11,12,10,9,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 11:00:00,1877,2023,11,25,11,12,8,181,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 11:00:00,162,2023,11,25,11,12,14,257,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 11:00:00,1593,2023,11,25,11,12,15,237,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 11:00:00,1742,2023,11,25,11,12,3,540,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 11:00:00,613,2023,11,25,11,12,38,1061,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 12:00:00,192,2023,11,25,12,13,22,120,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 12:00:00,1840,2023,11,25,12,13,18,285,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 12:00:00,621,2023,11,25,12,13,6,1821,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 12:00:00,2415,2023,11,25,12,13,18,1414,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 12:00:00,3622,2023,11,25,12,13,38,19,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 12:00:00,1395,2023,11,25,12,13,6,563,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 12:00:00,648,2023,11,25,12,13,55,1182,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 12:00:00,2783,2023,11,25,12,13,15,45,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 13:00:00,1848,2023,11,25,13,14,13,1828,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 13:00:00,735,2023,11,25,13,14,7,1627,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 13:00:00,799,2023,11,25,13,14,72,1148,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 13:00:00,1264,2023,11,25,13,14,6,552,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 13:00:00,3536,2023,11,25,13,14,15,173,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 13:00:00,165,2023,11,25,13,14,16,211,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 13:00:00,4426,2023,11,25,13,14,11,7,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 13:00:00,1507,2023,11,25,13,14,10,923,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 14:00:00,4233,2023,11,25,14,15,7,8,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 14:00:00,1057,2023,11,25,14,15,24,1362,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 14:00:00,3842,2023,11,25,14,15,24,149,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 14:00:00,210,2023,11,25,14,15,16,162,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 14:00:00,1605,2023,11,25,14,15,24,2056,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 14:00:00,1072,2023,11,25,14,15,4,566,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 14:00:00,780,2023,11,25,14,15,7,1661,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 14:00:00,1470,2023,11,25,14,15,13,2718,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 15:00:00,716,2023,11,25,15,16,9,1051,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 15:00:00,631,2023,11,25,15,16,11,1428,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 15:00:00,1898,2023,11,25,15,16,20,1896,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 15:00:00,887,2023,11,25,15,16,3,448,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 15:00:00,3118,2023,11,25,15,16,6,1,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 15:00:00,1431,2023,11,25,15,16,9,1520,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 15:00:00,4121,2023,11,25,15,16,15,33,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 15:00:00,264,2023,11,25,15,16,20,258,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 16:00:00,1070,2023,11,25,16,17,25,172,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 16:00:00,1764,2023,11,25,16,17,7,1643,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 16:00:00,371,2023,11,25,16,17,39,967,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 16:00:00,589,2023,11,25,16,17,1,289,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 16:00:00,236,2023,11,25,16,17,0,362,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 16:00:00,5958,2023,11,25,16,17,14,26,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 16:00:00,443,2023,11,25,16,17,11,1275,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 16:00:00,2542,2023,11,25,16,17,10,5,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 17:00:00,166,2023,11,25,17,18,0,228,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 17:00:00,241,2023,11,25,17,18,37,1052,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 17:00:00,1882,2023,11,25,17,18,5,15,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 17:00:00,1200,2023,11,25,17,18,20,186,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 17:00:00,3941,2023,11,25,17,18,5,14,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 17:00:00,760,2023,11,25,17,18,5,479,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 17:00:00,474,2023,11,25,17,18,5,1292,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 17:00:00,1613,2023,11,25,17,18,11,1503,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 18:00:00,837,2023,11,25,18,19,1,0,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 18:00:00,13,2023,11,25,18,19,6,716,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 18:00:00,649,2023,11,25,18,19,0,440,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 18:00:00,1258,2023,11,25,18,19,4,1289,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 18:00:00,473,2023,11,25,18,19,10,1326,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 18:00:00,3083,2023,11,25,18,19,4,8,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 18:00:00,815,2023,11,25,18,19,10,286,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 18:00:00,164,2023,11,25,18,19,2,97,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 19:00:00,1017,2023,11,25,19,20,2,969,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 19:00:00,2066,2023,11,25,19,20,5,79,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 19:00:00,278,2023,11,25,19,20,2,72,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 19:00:00,93,2023,11,25,19,20,26,835,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 19:00:00,192,2023,11,25,19,20,8,107,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 19:00:00,951,2023,11,25,19,20,7,230,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 19:00:00,565,2023,11,25,19,20,3,834,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 19:00:00,734,2023,11,25,19,20,1,66,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 20:00:00,295,2023,11,25,20,21,1,62,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 20:00:00,95,2023,11,25,20,21,2,97,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 20:00:00,822,2023,11,25,20,21,1,519,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 20:00:00,132,2023,11,25,20,21,17,706,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 20:00:00,632,2023,11,25,20,21,1,47,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 20:00:00,435,2023,11,25,20,21,7,872,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 20:00:00,1393,2023,11,25,20,21,2,108,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 20:00:00,424,2023,11,25,20,21,18,131,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 21:00:00,98,2023,11,25,21,22,15,637,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25 21:00:00,89,2023,11,25,21,22,1,49,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 21:00:00,249,2023,11,25,21,22,0,94,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-11-25 21:00:00,527,2023,11,25,21,22,6,909,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-11-25 21:00:00,910,2023,11,25,21,22,1,113,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 21:00:00,497,2023,11,25,21,22,0,48,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 21:00:00,782,2023,11,25,21,22,3,28,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 21:00:00,181,2023,11,25,21,22,0,32,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 22:00:00,371,2023,11,25,22,23,0,80,0,4.3,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-25 22:00:00,244,2023,11,25,22,23,0,77,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-11-25 22:00:00,205,2023,11,25,22,23,0,76,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-25 22:00:00,76,2023,11,25,22,23,1,32,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-11-25 22:00:00,988,2023,11,25,22,23,1,42,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-11-25 22:00:00,754,2023,11,25,22,23,12,182,0,4.3,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
