ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-12-03 06:00:00,42,7,0,51,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 15:00:00,239,16,1,781,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 10:00:00,203,11,1,392,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 18:00:00,160,19,1,448,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 00:00:00,91,1,1,337,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 11:00:00,249,12,0,544,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 16:00:00,203,17,0,593,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 17:00:00,175,18,0,518,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 19:00:00,136,20,0,448,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 20:00:00,135,21,0,325,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 08:00:00,130,9,0,255,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-03 04:00:00,26,5,0,46,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-04 14:00:00,458,15,1,1455,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 11:00:00,445,12,1,1325,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 13:00:00,443,14,1,1665,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 15:00:00,426,16,1,1081,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 09:00:00,387,10,1,650,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 18:00:00,314,19,1,312,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 21:00:00,106,22,1,145,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 12:00:00,465,13,0,1364,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 16:00:00,418,17,0,463,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 17:00:00,346,18,0,402,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 08:00:00,280,9,0,460,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 19:00:00,203,20,0,266,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 07:00:00,144,8,0,205,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 20:00:00,132,21,0,210,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-05 10:00:00,442,11,2,1063,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 15:00:00,415,16,2,955,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 17:00:00,427,18,0,555,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 16:00:00,415,17,0,696,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 18:00:00,292,19,0,280,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 19:00:00,278,20,0,257,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 07:00:00,177,8,0,263,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 20:00:00,139,21,0,196,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 21:00:00,127,22,0,110,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 06:00:00,99,7,0,125,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 23:00:00,99,0,0,72,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 22:00:00,85,23,0,75,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 13:00:00,425,14,1,690,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 00:00:00,52,1,0,33,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 03:00:00,22,4,0,27,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 10:00:00,420,11,1,675,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 05:00:00,48,6,0,58,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 04:00:00,21,5,0,7,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 14:00:00,402,15,1,623,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 11:00:00,476,12,5,943,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 15:00:00,434,16,5,477,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 08:00:00,292,9,1,401,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 19:00:00,242,20,1,288,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 01:00:00,28,2,0,13,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 02:00:00,24,3,0,17,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 03:00:00,22,4,0,12,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 04:00:00,11,5,0,13,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-07 14:00:00,349,15,7,532,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 11:00:00,234,12,6,567,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 12:00:00,246,13,5,713,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 13:00:00,506,14,2,760,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-06 18:00:00,242,19,0,311,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 16:00:00,221,17,0,477,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 07:00:00,196,8,0,227,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 17:00:00,179,18,0,370,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 21:00:00,91,22,0,100,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 00:00:00,77,1,0,20,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 06:00:00,76,7,0,72,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 22:00:00,54,23,0,65,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 05:00:00,47,6,0,20,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 02:00:00,40,3,0,13,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 23:00:00,34,0,0,67,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 01:00:00,29,2,0,22,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 08:00:00,299,9,5,513,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 09:00:00,406,10,3,589,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 20:00:00,164,21,2,163,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 12:00:00,469,13,1,893,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 12:00:00,506,13,4,1215,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 14:00:00,488,15,4,676,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 11:00:00,404,12,4,1142,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 13:00:00,291,14,4,1105,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 09:00:00,450,10,3,804,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-09 13:00:00,676,14,4,1336,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 12:00:00,595,13,4,1348,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-08 11:00:00,417,12,7,1070,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-09 11:00:00,631,12,1,1364,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 14:00:00,508,15,1,1163,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 10:00:00,447,11,1,1431,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-07 01:00:00,20,2,0,25,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 16:00:00,541,17,0,370,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 13:00:00,686,14,6,1169,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 00:00:00,19,1,0,50,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 10:00:00,198,11,6,982,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 12:00:00,695,13,5,1034,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 09:00:00,278,10,5,847,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 20:00:00,301,21,0,235,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 08:00:00,289,9,0,465,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 07:00:00,194,8,0,136,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 06:00:00,86,7,0,90,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 23:00:00,84,0,0,117,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 05:00:00,44,6,0,36,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 01:00:00,33,2,0,122,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 02:00:00,23,3,0,197,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 00:00:00,21,1,0,127,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 03:00:00,11,4,0,13,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 04:00:00,10,5,0,9,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 17:00:00,511,18,2,324,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 22:00:00,147,23,2,134,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 16:00:00,489,17,0,263,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 17:00:00,464,18,0,223,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 19:00:00,305,20,0,102,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 20:00:00,232,21,0,97,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 18:00:00,364,19,1,133,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 10:00:00,255,11,1,495,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 15:00:00,240,16,1,491,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 14:00:00,646,15,1,906,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 21:00:00,196,22,1,129,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 09:00:00,153,10,1,682,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 07:00:00,99,8,1,486,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 18:00:00,472,19,1,242,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 15:00:00,439,16,1,622,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 19:00:00,383,20,1,224,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 21:00:00,268,22,1,163,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 23:00:00,32,0,1,74,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 08:00:00,126,9,0,577,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 22:00:00,108,23,0,69,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 06:00:00,103,7,0,101,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 05:00:00,50,6,0,13,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 03:00:00,30,4,0,5,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 04:00:00,28,5,0,9,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 02:00:00,24,3,0,66,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-10 05:00:00,38,6,0,72,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 23:00:00,35,0,0,39,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-09 01:00:00,77,2,0,186,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 00:00:00,67,1,0,140,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 23:00:00,64,0,0,365,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 02:00:00,63,3,0,220,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 04:00:00,48,5,0,51,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 06:00:00,43,7,0,62,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-11 12:00:00,505,13,18,1007,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 14:00:00,516,15,16,938,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 13:00:00,548,14,14,1035,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 15:00:00,535,16,8,813,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 10:00:00,450,11,7,880,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 11:00:00,426,12,7,1065,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 09:00:00,361,10,7,629,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 00:00:00,60,1,1,426,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 07:00:00,55,8,1,22,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-09 03:00:00,60,4,1,216,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-11 16:00:00,403,17,4,414,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 08:00:00,297,9,4,373,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-09 05:00:00,37,6,1,24,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-10 06:00:00,31,7,1,9,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 09:00:00,147,10,2,221,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 08:00:00,87,9,2,103,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 10:00:00,253,11,1,438,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 22:00:00,103,23,1,111,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 02:00:00,68,3,1,518,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-09 15:00:00,500,16,0,634,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 16:00:00,454,17,0,239,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 09:00:00,412,10,0,1103,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 19:00:00,388,20,0,232,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 08:00:00,318,9,0,533,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 20:00:00,312,21,0,157,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 21:00:00,300,22,0,160,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 17:00:00,281,18,0,240,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 22:00:00,238,23,0,194,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 18:00:00,203,19,0,226,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 07:00:00,123,8,0,114,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-10 14:00:00,430,15,6,922,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 15:00:00,432,16,5,596,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 16:00:00,380,17,0,232,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-11 18:00:00,91,19,3,161,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 13:00:00,378,14,0,1380,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 12:00:00,374,13,0,1106,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 18:00:00,337,19,0,190,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 17:00:00,304,18,0,222,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 11:00:00,285,12,0,544,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 19:00:00,193,20,0,122,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 20:00:00,127,21,0,207,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 03:00:00,109,4,0,577,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 21:00:00,97,22,0,195,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 01:00:00,74,2,0,448,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-11 07:00:00,186,8,1,119,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 04:00:00,66,5,0,25,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-12 18:00:00,359,19,1,155,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 08:00:00,343,9,1,248,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 20:00:00,222,21,1,110,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 00:00:00,16,1,1,14,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 17:00:00,420,18,0,212,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 16:00:00,409,17,0,344,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 19:00:00,250,20,0,142,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 21:00:00,174,22,0,100,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 22:00:00,114,23,0,61,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 23:00:00,108,0,0,49,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 19:00:00,86,20,1,139,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 21:00:00,51,22,1,77,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-12 09:00:00,446,10,7,414,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 06:00:00,55,7,0,51,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 06:00:00,36,7,1,66,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-12 10:00:00,555,11,4,577,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 17:00:00,277,18,0,277,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-12 14:00:00,494,15,4,607,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 01:00:00,16,2,0,8,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 04:00:00,9,5,0,8,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 05:00:00,8,6,0,21,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 02:00:00,8,3,0,7,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 03:00:00,5,4,0,4,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-13 14:00:00,592,15,1,1252,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 12:00:00,571,13,1,1662,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 13:00:00,483,14,1,1674,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 15:00:00,478,16,1,1040,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 09:00:00,410,10,1,907,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-11 20:00:00,53,21,0,87,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 18:00:00,380,19,1,420,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 12:00:00,551,13,3,756,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-13 19:00:00,261,20,1,275,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 15:00:00,457,16,3,580,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 07:00:00,232,8,3,135,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 00:00:00,43,1,0,60,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 22:00:00,33,23,0,45,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 23:00:00,31,0,0,38,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 01:00:00,26,2,0,60,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 02:00:00,20,3,0,92,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 03:00:00,16,4,0,24,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 05:00:00,14,6,0,27,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 04:00:00,14,5,0,19,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-12 13:00:00,581,14,2,701,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-13 10:00:00,453,11,4,1503,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 11:00:00,504,12,2,681,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-13 16:00:00,522,17,0,597,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 10:00:00,449,11,3,1357,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 11:00:00,458,12,0,1705,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 17:00:00,458,18,0,509,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 08:00:00,314,9,0,507,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 12:00:00,713,13,0,1179,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 14:00:00,707,15,8,1296,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 16:00:00,491,17,0,426,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 07:00:00,193,8,0,188,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 20:00:00,178,21,0,282,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 13:00:00,2076,14,2,523,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 18:00:00,431,19,0,235,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 13:00:00,709,14,15,1357,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 12:00:00,583,13,9,1353,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 19:00:00,361,20,0,185,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 21:00:00,156,22,0,177,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 07:00:00,188,8,0,211,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 11:00:00,534,12,7,1141,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 09:00:00,419,10,1,740,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 08:00:00,346,9,1,317,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 06:00:00,23,7,1,54,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 17:00:00,556,18,0,541,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 16:00:00,537,17,0,547,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 18:00:00,498,19,0,382,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 19:00:00,402,20,0,275,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 21:00:00,284,22,0,279,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-13 00:00:00,89,1,0,46,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 09:00:00,443,10,2,1065,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 08:00:00,312,9,2,475,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 11:00:00,293,12,4,659,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 14:00:00,2090,15,3,508,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 06:00:00,75,7,2,60,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 06:00:00,52,7,0,39,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
