ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-12-14 01:00:00,72,2,0,43,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 04:00:00,68,5,0,18,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-15 11:00:00,2418,12,6,764,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-13 01:00:00,64,2,0,51,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-15 18:00:00,2186,19,6,882,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 17:00:00,2280,18,6,1031,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 18:00:00,1993,19,6,758,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 11:00:00,1643,12,4,676,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 09:00:00,2250,10,3,700,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 16:00:00,2219,17,3,1033,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 02:00:00,64,3,0,32,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 02:00:00,52,3,0,18,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 03:00:00,57,4,0,23,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 15:00:00,2088,16,5,1043,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-13 03:00:00,43,4,0,28,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-15 21:00:00,804,22,5,758,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 21:00:00,746,22,1,401,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 22:00:00,821,23,4,756,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 20:00:00,1085,21,3,699,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-16 04:00:00,79,5,2,52,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 12:00:00,2569,13,13,1773,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 11:00:00,1960,12,11,1429,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 10:00:00,1604,11,11,1033,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 13:00:00,2009,14,10,1306,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 15:00:00,1857,16,9,1051,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 09:00:00,1233,10,9,519,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 08:00:00,931,9,7,401,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 02:00:00,140,3,0,44,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 16:00:00,549,17,1,798,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 22:00:00,458,23,1,393,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-15 05:00:00,184,6,0,56,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 00:00:00,169,1,0,106,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 01:00:00,89,2,0,17,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 04:00:00,74,5,0,13,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 02:00:00,57,3,0,56,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 03:00:00,52,4,0,26,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-16 14:00:00,2254,15,6,1281,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 17:00:00,313,18,4,876,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 12:00:00,1738,13,11,1012,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 13:00:00,1717,14,7,901,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 10:00:00,1401,11,7,838,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 11:00:00,1569,12,5,794,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 18:00:00,262,19,1,847,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 00:00:00,122,1,1,484,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 15:00:00,1514,16,3,705,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 07:00:00,198,8,3,60,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 21:00:00,188,22,3,417,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 20:00:00,182,21,3,581,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 02:00:00,177,3,3,71,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 09:00:00,742,10,2,270,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 23:00:00,302,0,2,324,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 06:00:00,210,7,2,47,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 23:00:00,106,0,0,285,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 21:00:00,756,22,5,829,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 03:00:00,95,4,0,67,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 16:00:00,1524,17,1,1223,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 17:00:00,1754,18,4,1774,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 18:00:00,1590,19,4,1479,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 08:00:00,361,9,0,147,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 19:00:00,249,20,0,795,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 00:00:00,377,1,1,265,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 06:00:00,218,7,1,78,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 01:00:00,107,2,0,235,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 05:00:00,105,6,0,44,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 05:00:00,131,6,1,99,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 03:00:00,72,4,0,46,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 04:00:00,63,5,0,14,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 19:00:00,1412,20,2,1122,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 20:00:00,940,21,2,995,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 14:00:00,1677,15,19,764,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 07:00:00,391,8,0,109,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 22:00:00,298,23,0,452,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 01:00:00,190,2,0,97,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-18 13:00:00,1845,14,12,829,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 19:00:00,1224,20,5,417,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 20:00:00,1028,21,5,337,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 09:00:00,2128,10,15,577,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-18 06:00:00,442,7,0,191,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 23:00:00,322,0,0,237,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 05:00:00,198,6,0,54,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 00:00:00,180,1,0,125,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 01:00:00,112,2,0,48,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 04:00:00,83,5,0,11,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 02:00:00,69,3,0,44,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 03:00:00,49,4,0,28,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 17:00:00,2181,18,5,878,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 07:00:00,1327,8,4,377,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 18:00:00,1619,19,3,504,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 20:00:00,977,21,3,287,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 22:00:00,474,23,2,294,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 21:00:00,590,22,1,271,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 21:00:00,667,22,0,183,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 15:00:00,2318,16,13,627,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 17:00:00,2079,18,13,826,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 10:00:00,2158,11,11,721,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 18:00:00,1797,19,8,579,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 11:00:00,2181,12,7,817,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 07:00:00,1506,8,6,425,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 16:00:00,2443,17,5,480,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-18 14:00:00,1908,15,10,730,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 16:00:00,2369,17,8,660,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 15:00:00,1948,16,8,621,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 19:00:00,1188,20,8,464,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 05:00:00,191,6,0,55,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 00:00:00,176,1,0,54,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 08:00:00,2964,9,31,805,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 12:00:00,2161,13,24,997,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 14:00:00,2092,15,18,808,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 13:00:00,2224,14,15,1057,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 01:00:00,96,2,0,33,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 04:00:00,96,5,0,26,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 06:00:00,505,7,3,180,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 22:00:00,461,23,3,211,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 23:00:00,261,0,1,87,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-18 10:00:00,2001,11,28,720,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 03:00:00,59,4,0,16,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 02:00:00,44,3,0,15,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-18 11:00:00,2010,12,20,727,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 08:00:00,2157,9,19,637,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 12:00:00,2062,13,17,832,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 09:00:00,1973,10,17,584,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-20 22:00:00,479,23,0,288,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 19:00:00,1164,20,4,501,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 20:00:00,1004,21,4,357,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 08:00:00,2960,9,11,815,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 04:00:00,86,5,0,5,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 12:00:00,2334,13,10,948,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 18:00:00,1608,19,9,698,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 11:00:00,2219,12,7,702,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 21:00:00,717,22,6,412,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 01:00:00,77,2,0,7,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 02:00:00,60,3,0,10,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 07:00:00,1508,8,3,451,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 03:00:00,52,4,0,6,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 20:00:00,1156,21,1,365,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 06:00:00,481,7,2,136,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 23:00:00,270,0,2,76,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 00:00:00,172,1,2,53,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 05:00:00,127,6,1,27,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 07:00:00,1155,8,1,350,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 15:00:00,2081,16,6,626,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 15:00:00,2341,16,24,983,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 17:00:00,1689,18,20,889,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 14:00:00,2299,15,17,796,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 13:00:00,2262,14,17,920,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 16:00:00,2315,17,15,958,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 09:00:00,2105,10,15,573,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 10:00:00,2116,11,12,697,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 17:00:00,2012,18,13,634,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 09:00:00,1909,10,6,464,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 13:00:00,2136,14,11,844,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 12:00:00,2313,13,8,886,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 11:00:00,2183,12,8,602,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 04:00:00,69,5,1,13,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 02:00:00,51,3,1,10,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 16:00:00,2213,17,5,713,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 14:00:00,2225,15,4,695,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 10:00:00,2085,11,4,655,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 18:00:00,1584,19,4,344,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 08:00:00,2366,9,3,519,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 22:00:00,573,23,3,311,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 06:00:00,384,7,3,169,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 19:00:00,1496,20,2,369,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 21:00:00,805,22,0,318,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 23:00:00,375,0,0,155,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 00:00:00,161,1,0,62,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 05:00:00,157,6,0,47,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 01:00:00,99,2,0,38,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 03:00:00,55,4,0,7,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-23 13:00:00,2663,14,9,910,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 16:00:00,1636,17,8,834,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 09:00:00,1947,10,5,332,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 08:00:00,1230,9,5,316,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 20:00:00,968,21,4,522,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 08:00:00,2261,9,7,359,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 18:00:00,1833,19,7,615,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 17:00:00,1411,18,2,742,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 03:00:00,57,4,0,10,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 01:00:00,52,2,0,29,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 15:00:00,1725,16,17,1169,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 12:00:00,2564,13,14,1271,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 10:00:00,2399,11,14,620,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 14:00:00,1776,15,13,1341,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 11:00:00,2576,12,11,1043,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 18:00:00,1265,19,2,601,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 23:00:00,163,0,2,404,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-24 12:00:00,2159,13,11,608,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 14:00:00,2029,15,11,638,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-23 19:00:00,958,20,2,497,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 11:00:00,2724,12,22,599,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 06:00:00,423,7,1,104,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 05:00:00,197,6,1,33,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 22:00:00,130,23,1,572,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 21:00:00,394,22,0,402,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 00:00:00,143,1,0,84,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 04:00:00,111,5,0,20,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 02:00:00,81,3,0,17,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 15:00:00,1496,16,5,660,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 20:00:00,949,21,5,458,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 23:00:00,373,0,0,133,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 21:00:00,673,22,1,396,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 22:00:00,556,23,1,306,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 07:00:00,503,8,1,96,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 06:00:00,291,7,1,59,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 05:00:00,156,6,1,38,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 00:00:00,126,1,1,241,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 04:00:00,97,5,1,65,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 10:00:00,2455,11,17,743,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 07:00:00,1154,8,4,229,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 02:00:00,116,3,0,95,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 01:00:00,115,2,0,133,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 09:00:00,2224,10,14,355,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 16:00:00,2477,17,13,1002,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 14:00:00,1631,15,12,517,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 12:00:00,2686,13,11,984,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 13:00:00,1942,14,10,651,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 17:00:00,2066,18,9,736,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 03:00:00,50,4,0,21,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 19:00:00,1343,20,2,650,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-25 15:00:00,531,16,2,148,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 09:00:00,305,10,2,45,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 05:00:00,41,6,0,14,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-24 18:00:00,843,19,2,248,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 11:00:00,1924,12,10,458,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 22:00:00,324,23,0,82,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-25 00:00:00,35,1,0,35,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-24 20:00:00,517,21,2,184,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 10:00:00,1749,11,10,446,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 00:00:00,213,1,2,36,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 23:00:00,212,0,1,81,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 05:00:00,41,6,1,21,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 19:00:00,672,20,0,162,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 08:00:00,614,9,0,84,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 21:00:00,399,22,0,125,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-25 12:00:00,1039,13,3,71,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-24 13:00:00,2171,14,9,633,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-25 02:00:00,29,3,0,27,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-24 07:00:00,190,8,0,56,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-25 11:00:00,814,12,0,81,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 20:00:00,458,21,0,11,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 18:00:00,413,19,0,58,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 17:00:00,383,18,0,85,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 22:00:00,295,23,0,12,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 23:00:00,178,0,0,1,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 06:00:00,100,7,0,17,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 04:00:00,20,5,0,14,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 03:00:00,15,4,0,8,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-24 09:00:00,1120,10,8,159,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 01:00:00,109,2,0,36,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-26 10:00:00,994,11,12,207,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1
2023-12-25 13:00:00,1005,14,1,139,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-25 14:00:00,884,15,1,146,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1
2023-12-26 11:00:00,1428,12,8,282,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1
2023-12-26 15:00:00,1039,16,8,327,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1
2023-12-26 13:00:00,1508,14,7,414,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1
2023-12-26 14:00:00,1380,15,7,410,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1
2023-12-26 12:00:00,1677,13,5,312,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1
2023-12-26 09:00:00,614,10,5,147,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1
