ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-17 05:00:00,61,6,5,176,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 14:00:00,343,15,4,724,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 20:00:00,98,21,3,1001,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 22:00:00,76,23,3,372,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 21:00:00,55,22,2,535,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 00:00:00,33,1,1,175,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 01:00:00,21,2,1,97,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 23:00:00,38,0,0,271,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 02:00:00,23,3,0,71,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 04:00:00,12,5,0,53,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 03:00:00,15,4,0,49,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-18 18:00:00,167,19,51,1136,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 17:00:00,348,18,50,1533,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 08:00:00,249,9,22,1331,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 16:00:00,469,17,20,1309,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 15:00:00,541,16,16,1273,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 12:00:00,411,13,16,1134,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 19:00:00,222,20,16,926,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 09:00:00,358,10,13,1010,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 14:00:00,471,15,11,1349,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 13:00:00,401,14,11,1218,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 10:00:00,331,11,8,1010,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 11:00:00,232,12,7,647,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 20:00:00,85,21,7,404,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 22:00:00,101,23,5,496,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 21:00:00,154,22,4,624,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 00:00:00,33,1,4,163,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 23:00:00,69,0,3,423,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 07:00:00,10,8,1,1708,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 01:00:00,22,2,1,104,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-18 02:00:00,8,3,1,88,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-08 09:00:00,366,10,18,979,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-12 08:00:00,133,9,4,445,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-14 23:00:00,45,0,3,218,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-06 15:00:00,187,16,12,393,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 10:00:00,529,11,12,856,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-02 22:00:00,47,23,11,442,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-08 12:00:00,500,13,14,1163,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-12 05:00:00,37,6,4,84,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-14 05:00:00,55,6,3,138,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-06 13:00:00,513,14,10,489,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 07:00:00,224,8,10,622,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-02 21:00:00,91,22,9,549,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-08 20:00:00,157,21,12,717,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-12 18:00:00,150,19,3,540,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
