ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-03 18:00:00,685,19,12,14,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 09:00:00,1434,10,11,24,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 14:00:00,3604,15,11,14,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 19:00:00,734,20,8,61,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 08:00:00,702,9,8,12,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 13:00:00,3687,14,6,6,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 07:00:00,204,8,6,5,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 06:00:00,55,7,6,4,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 21:00:00,499,22,3,63,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 23:00:00,78,0,3,54,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 01:00:00,40,2,2,5,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 22:00:00,278,23,1,79,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 04:00:00,15,5,0,8,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 00:00:00,54,1,0,5,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 02:00:00,29,3,0,5,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 03:00:00,17,4,0,2,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 05:00:00,52,6,0,1,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-04 13:00:00,3665,14,24,16,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 16:00:00,2652,17,23,15,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 14:00:00,3223,15,18,6,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 15:00:00,2934,16,15,7,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
