ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-12-05 02:00:00,0,3,1,0,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 17:00:00,7,18,91,101,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 06:00:00,1,7,18,16,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 07:00:00,4,8,39,65,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-07 14:00:00,7,15,27,310,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-06 14:00:00,4,15,93,2,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 19:00:00,0,20,199,639,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 15:00:00,6,16,96,841,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 07:00:00,6,8,46,349,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 23:00:00,0,0,20,93,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 08:00:00,12,9,96,289,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 18:00:00,2,19,246,707,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 22:00:00,2,23,80,327,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 20:00:00,1,21,146,426,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 12:00:00,11,13,111,1,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 16:00:00,4,17,87,306,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 21:00:00,4,22,29,242,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 10:00:00,10,11,86,0,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 20:00:00,4,21,56,156,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 15:00:00,9,16,106,127,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 19:00:00,3,20,58,31,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 13:00:00,8,14,169,0,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-08 09:00:00,11,10,94,797,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 11:00:00,11,12,77,714,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 12:00:00,10,13,86,733,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 14:00:00,10,15,76,10,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-09 08:00:00,3,9,101,525,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-08 13:00:00,7,14,129,397,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 06:00:00,0,7,10,3,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-09 18:00:00,2,19,97,90,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 06:00:00,1,7,24,113,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-07 11:00:00,0,12,23,21,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 10:00:00,6,11,42,766,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 20:00:00,0,21,99,487,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 08:00:00,6,9,54,676,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 09:00:00,2,10,22,130,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 21:00:00,0,22,75,379,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 15:00:00,5,16,76,361,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 18:00:00,3,19,123,609,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-09 09:00:00,22,10,46,795,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-07 17:00:00,2,18,39,18,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 19:00:00,2,20,74,671,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 23:00:00,0,0,14,84,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 00:00:00,0,1,11,58,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
