ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-02 11:00:00,11,12,1384,870,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 19:00:00,10,20,611,1461,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 14:00:00,9,15,1214,714,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 06:00:00,4,7,144,379,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 21:00:00,3,22,485,826,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 22:00:00,2,23,297,566,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 23:00:00,0,0,108,280,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 05:00:00,0,6,56,170,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 00:00:00,0,1,35,119,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 01:00:00,0,2,28,83,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 04:00:00,0,5,8,52,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 02:00:00,0,3,17,51,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-03 07:00:00,17,8,357,1510,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 18:00:00,17,19,425,720,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 22:00:00,11,23,327,552,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 06:00:00,8,7,135,632,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 21:00:00,8,22,261,400,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 23:00:00,5,0,169,305,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 19:00:00,2,20,238,192,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 05:00:00,1,6,39,236,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-09 04:00:00,0,5,2,103,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-07 04:00:00,1,5,50,113,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-03 00:00:00,1,1,110,169,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-09 01:00:00,0,2,4,94,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 04:00:00,1,5,11,84,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 03:00:00,1,4,4,51,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-09 02:00:00,0,3,2,90,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 20:00:00,0,21,227,177,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-09 03:00:00,0,4,5,71,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 01:00:00,0,2,38,83,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-10 19:00:00,34,20,587,1358,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-03 02:00:00,0,3,24,64,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-10 12:00:00,31,13,1066,1908,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-04 17:00:00,46,18,1262,2535,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-10 14:00:00,27,15,1125,1803,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-04 12:00:00,43,13,1284,2392,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-10 20:00:00,24,21,757,1120,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-04 08:00:00,41,9,536,1943,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-10 16:00:00,22,17,860,2295,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-07 02:00:00,1,3,14,63,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-04 19:00:00,33,20,722,1555,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 16:00:00,31,17,1339,2465,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 07:00:00,31,8,377,1463,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 14:00:00,29,15,1252,2106,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 11:00:00,28,12,1058,1996,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 10:00:00,22,11,936,1570,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 13:00:00,21,14,1340,2192,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 20:00:00,19,21,713,1147,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 15:00:00,17,16,1350,2425,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 18:00:00,17,19,989,2045,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 09:00:00,17,10,651,1668,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 06:00:00,10,7,133,564,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 05:00:00,4,6,76,229,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 00:00:00,1,1,56,157,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 01:00:00,1,2,5,82,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 04:00:00,1,5,13,79,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 03:00:00,1,4,11,40,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 22:00:00,1,23,600,19,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 23:00:00,0,0,246,262,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 21:00:00,0,22,490,87,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 02:00:00,0,3,10,70,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-05 17:00:00,26,18,980,1794,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-07 01:00:00,0,2,38,131,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 03:00:00,0,4,26,76,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-08 17:00:00,54,18,1086,2443,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 16:00:00,44,17,1188,2240,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 08:00:00,40,9,711,1948,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 15:00:00,32,16,1077,2013,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 13:00:00,32,14,1418,1751,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 14:00:00,31,15,1004,1564,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 18:00:00,29,19,855,1861,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 12:00:00,25,13,1396,1877,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 07:00:00,22,8,404,1522,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 19:00:00,20,20,712,1307,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 09:00:00,19,10,714,1456,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 20:00:00,14,21,536,1164,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 11:00:00,12,12,1085,1567,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
