ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-02-20 08:00:00,171,9,23,507,0,12.6,5.4,5.2,0,0,0,0,0,1,0,0,1,0
2024-02-16 21:00:00,165,22,20,391,0,9.8,5.5,0.4,1,0,0,0,0,0,0,0,1,0
2024-02-20 12:00:00,473,13,18,830,0,12.6,5.4,5.2,0,0,0,0,0,1,0,0,1,0
2024-02-08 14:00:00,222,15,18,806,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-03 13:00:00,209,14,18,1425,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-08 13:00:00,191,14,18,777,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-14 12:00:00,191,13,18,962,0,8.3,5.5,6.2,0,0,0,0,0,0,1,0,1,0
2024-02-08 09:00:00,185,10,18,328,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-14 09:00:00,142,10,18,446,0,8.3,5.5,6.2,0,0,0,0,0,0,1,0,1,0
2024-02-16 16:00:00,130,17,18,1130,0,9.8,5.5,0.4,1,0,0,0,0,0,0,0,1,0
2024-02-19 18:00:00,108,19,22,355,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-05 16:00:00,173,17,16,598,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-01 15:00:00,235,16,21,879,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-20 09:00:00,183,10,21,584,0,12.6,5.4,5.2,0,0,0,0,0,1,0,0,1,0
2024-02-06 13:00:00,217,14,20,739,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-08 11:00:00,214,12,20,558,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-01 18:00:00,214,19,20,515,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-14 11:00:00,162,12,16,645,0,8.3,5.5,6.2,0,0,0,0,0,0,1,0,1,0
2024-02-04 17:00:00,151,18,16,438,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-19 08:00:00,112,9,16,356,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-01 16:00:00,267,17,17,1005,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-14 08:00:00,129,9,17,384,0,8.3,5.5,6.2,0,0,0,0,0,0,1,0,1,0
2024-02-19 19:00:00,112,20,17,268,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-08 08:00:00,92,9,17,367,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-07 09:00:00,60,10,17,338,0,4.2,0.6,0.0,0,0,0,0,0,0,1,0,1,0
2024-02-20 10:00:00,196,11,19,543,0,12.6,5.4,5.2,0,0,0,0,0,1,0,0,1,0
2024-02-01 19:00:00,189,20,19,397,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-01 09:00:00,219,10,16,440,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-18 20:00:00,178,21,13,304,0,11.3,6.0,2.1,0,0,0,1,0,0,0,0,1,0
2024-02-06 18:00:00,173,19,13,394,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-01 08:00:00,161,9,13,347,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-18 18:00:00,152,19,13,409,0,11.3,6.0,2.1,0,0,0,1,0,0,0,0,1,0
2024-02-03 09:00:00,146,10,13,372,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
