ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2023-08-18 15:00:00,1467,16,25,2176,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-26 03:00:00,15,4,0,80,0,18.3,5.5,0.8,0,0,1,0,0,0,0,1,0,0
2023-08-28 04:00:00,20,5,0,80,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-16 07:00:00,485,8,32,1737,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 10:00:00,744,11,16,1591,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-18 17:00:00,1290,18,23,2357,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-26 04:00:00,25,5,0,73,0,18.3,5.5,0.8,0,0,1,0,0,0,0,1,0,0
2023-08-28 01:00:00,60,2,0,74,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-16 18:00:00,759,19,31,1941,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 20:00:00,450,21,15,1123,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-18 18:00:00,466,19,18,2094,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-27 11:00:00,667,12,37,1960,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-28 02:00:00,38,3,0,62,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-16 12:00:00,1387,13,25,2001,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 13:00:00,949,14,14,1703,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-18 09:00:00,759,10,17,2032,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-27 08:00:00,227,9,27,644,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 17:00:00,928,18,51,2244,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 11:00:00,1146,12,18,2048,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 21:00:00,373,22,13,617,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-18 07:00:00,416,8,17,1606,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-27 16:00:00,1166,17,26,1757,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 08:00:00,747,9,49,2391,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 14:00:00,1339,15,18,1951,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 06:00:00,199,7,7,676,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-18 08:00:00,637,9,15,2371,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-27 15:00:00,1033,16,24,1867,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 16:00:00,919,17,30,2392,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 10:00:00,1144,11,16,2073,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 23:00:00,141,0,3,330,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-18 16:00:00,1431,17,14,2445,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-27 13:00:00,1036,14,21,2206,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 07:00:00,604,8,30,1666,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 20:00:00,646,21,12,1150,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 01:00:00,61,2,2,88,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-18 14:00:00,1468,15,14,2134,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-27 17:00:00,1335,18,21,1756,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 12:00:00,1186,13,30,1638,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 06:00:00,197,7,12,634,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 00:00:00,95,1,1,175,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-18 13:00:00,1135,14,11,2173,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-27 12:00:00,1014,13,18,2135,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 09:00:00,659,10,26,1640,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 15:00:00,1386,16,8,1945,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-22 02:00:00,18,3,1,68,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-27 09:00:00,299,10,18,1206,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-16 21:00:00,500,22,7,916,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-29 13:00:00,1007,14,25,1541,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-22 05:00:00,36,6,0,230,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-16 22:00:00,294,23,3,494,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-27 18:00:00,1028,19,13,1388,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-18 11:00:00,714,12,11,1302,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-29 14:00:00,832,15,22,1521,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-18 12:00:00,1200,13,10,2133,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-22 04:00:00,7,5,0,90,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-27 19:00:00,767,20,12,1212,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 15:00:00,748,16,18,1747,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 05:00:00,57,6,3,222,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-18 10:00:00,1020,11,10,1993,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-22 03:00:00,0,4,0,55,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-27 20:00:00,584,21,11,876,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 19:00:00,512,20,15,1274,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 23:00:00,170,0,1,317,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-18 06:00:00,153,7,9,601,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 17:00:00,1083,18,52,2538,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-27 10:00:00,1055,11,10,1690,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 18:00:00,658,19,14,1710,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 03:00:00,11,4,1,66,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-18 22:00:00,438,23,6,649,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 08:00:00,888,9,28,2563,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-27 22:00:00,357,23,9,494,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 20:00:00,491,21,12,962,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 00:00:00,59,1,0,157,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-18 19:00:00,94,20,3,711,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 13:00:00,1122,14,28,1855,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-27 14:00:00,723,15,7,2166,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 11:00:00,868,12,11,1412,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 04:00:00,8,5,0,87,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-18 20:00:00,174,21,2,754,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 07:00:00,370,8,27,1729,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-27 07:00:00,97,8,7,401,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 10:00:00,428,11,9,1183,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 01:00:00,18,2,0,74,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-18 21:00:00,340,22,2,534,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 09:00:00,704,10,24,1888,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-27 21:00:00,410,22,5,611,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 06:00:00,195,7,8,610,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-16 02:00:00,9,3,0,67,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0,0
2023-08-18 05:00:00,26,6,2,244,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 16:00:00,1149,17,21,2421,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-27 00:00:00,251,1,4,247,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 21:00:00,375,22,5,713,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-17 09:00:00,140,10,17,1854,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-18 23:00:00,125,0,1,110,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 10:00:00,741,11,21,1688,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-27 06:00:00,46,7,2,232,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 22:00:00,186,23,2,531,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-17 06:00:00,136,7,16,586,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-18 02:00:00,10,3,1,75,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 18:00:00,663,19,18,1833,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-29 23:00:00,139,0,1,286,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-27 02:00:00,41,3,1,111,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-17 12:00:00,169,13,13,1951,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-23 12:00:00,1093,13,18,1816,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-27 04:00:00,20,5,1,76,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-29 05:00:00,44,6,1,261,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-18 00:00:00,58,1,0,161,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-18 04:00:00,15,5,0,99,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-18 01:00:00,30,2,0,76,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-27 03:00:00,11,4,1,67,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-18 03:00:00,0,4,0,57,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0,0
2023-08-23 19:00:00,578,20,18,1400,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-29 00:00:00,59,1,0,147,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-27 23:00:00,241,0,0,286,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-17 16:00:00,374,17,11,2213,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 21:00:00,319,22,8,371,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 14:00:00,1050,15,15,1884,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-29 01:00:00,11,2,0,85,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-27 01:00:00,32,2,0,170,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-17 10:00:00,122,11,10,1782,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 12:00:00,234,13,6,586,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 11:00:00,816,12,15,1785,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-29 04:00:00,3,5,0,72,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-27 05:00:00,52,6,0,102,0,18.6,5.5,4.8,0,0,0,1,0,0,0,1,0,0
2023-08-17 19:00:00,187,20,10,820,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 22:00:00,551,23,5,446,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 21:00:00,415,22,15,836,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-29 02:00:00,27,3,0,65,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-28 17:00:00,1212,18,45,2055,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-17 08:00:00,88,9,9,2261,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 11:00:00,609,12,5,165,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 15:00:00,985,16,14,1842,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-29 03:00:00,4,4,0,39,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-28 18:00:00,682,19,38,1581,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-17 17:00:00,182,18,8,1910,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 15:00:00,173,16,3,978,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 20:00:00,526,21,6,1152,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 16:00:00,1152,17,53,2450,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 16:00:00,1237,17,34,2245,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-17 07:00:00,61,8,7,1534,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 20:00:00,121,21,3,452,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 06:00:00,171,7,6,686,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 08:00:00,877,9,43,2337,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 15:00:00,1069,16,31,2046,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-17 15:00:00,181,16,6,1857,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 08:00:00,83,9,3,82,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 22:00:00,223,23,4,556,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 17:00:00,1014,18,37,2642,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-17 18:00:00,186,19,6,1299,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 19:00:00,69,20,2,461,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 00:00:00,73,1,4,160,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 12:00:00,1158,13,30,1675,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-17 22:00:00,333,23,6,15,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-19 10:00:00,157,11,2,51,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 17:00:00,142,18,1,593,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 16:00:00,125,17,1,539,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 18:00:00,97,19,1,535,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 23:00:00,251,0,1,272,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 14:00:00,147,15,0,645,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 13:00:00,65,14,0,626,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 01:00:00,144,2,0,155,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 00:00:00,154,1,0,129,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 02:00:00,67,3,0,122,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 04:00:00,25,5,0,78,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-19 07:00:00,49,8,0,40,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0,0
2023-08-23 23:00:00,141,0,2,313,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 09:00:00,871,10,25,1788,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-23 05:00:00,69,6,2,211,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-17 11:00:00,118,12,5,1817,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 13:00:00,1278,14,24,1682,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-23 04:00:00,21,5,0,116,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-17 14:00:00,125,15,5,1812,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-23 01:00:00,64,2,0,97,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-17 05:00:00,42,6,4,232,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-23 02:00:00,29,3,0,53,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-17 20:00:00,496,21,3,87,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-23 03:00:00,15,4,0,46,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-17 13:00:00,178,14,2,1813,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-17 23:00:00,140,0,2,278,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 19:00:00,492,20,23,1500,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 18:00:00,675,19,22,2107,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 07:00:00,484,8,20,1640,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 14:00:00,1003,15,17,1853,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 10:00:00,855,11,16,1523,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 15:00:00,962,16,11,1826,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 06:00:00,212,7,11,580,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 11:00:00,971,12,9,1567,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 20:00:00,450,21,7,1150,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 22:00:00,390,23,5,557,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 21:00:00,405,22,2,941,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 23:00:00,130,0,2,290,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 05:00:00,46,6,2,218,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 02:00:00,12,3,1,51,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 00:00:00,70,1,0,195,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 01:00:00,54,2,0,121,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 04:00:00,8,5,0,77,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-30 03:00:00,32,4,0,58,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-31 16:00:00,1487,17,53,2465,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 17:00:00,1296,18,51,2277,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 08:00:00,1078,9,37,2418,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 18:00:00,753,19,32,1935,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 07:00:00,550,8,32,1684,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 15:00:00,1357,16,29,1841,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 11:00:00,933,12,29,1817,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 14:00:00,1204,15,27,1897,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 09:00:00,969,10,26,2110,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 13:00:00,1393,14,26,1951,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 12:00:00,1292,13,22,1969,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 19:00:00,647,20,21,1469,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 10:00:00,996,11,18,1843,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 06:00:00,167,7,12,596,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 22:00:00,339,23,12,455,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 21:00:00,432,22,11,715,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 20:00:00,461,21,7,1044,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 04:00:00,23,5,2,115,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 23:00:00,178,0,1,300,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 01:00:00,25,2,1,103,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 05:00:00,61,6,0,214,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 00:00:00,64,1,0,144,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 02:00:00,11,3,0,60,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 03:00:00,1,4,0,53,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-12-02 15:00:00,1263,16,5,1813,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 13:00:00,1394,14,5,1644,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 14:00:00,1436,15,4,1590,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 16:00:00,621,17,3,1637,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 12:00:00,1558,13,3,1604,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 08:00:00,258,9,3,942,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 00:00:00,212,1,3,292,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 09:00:00,562,10,2,1422,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 19:00:00,794,20,2,1166,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 23:00:00,447,0,2,599,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 09:00:00,630,10,11,1377,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 10:00:00,889,11,9,1422,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 12:00:00,1075,13,8,1483,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 11:00:00,956,12,6,1276,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 06:00:00,77,7,0,233,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 05:00:00,40,6,0,134,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 02:00:00,89,3,0,104,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 03:00:00,73,4,0,80,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 14:00:00,68,15,1,1234,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 04:00:00,17,5,0,65,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 21:00:00,434,22,1,674,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 06:00:00,109,7,1,383,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 22:00:00,261,23,0,492,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 05:00:00,38,6,0,198,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 00:00:00,92,1,0,159,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 23:00:00,322,0,0,126,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 04:00:00,19,5,0,82,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
