ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-01-30 01:00:00,122,2,1,30,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 03:00:00,73,4,1,14,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-03-30 13:00:00,2113,14,40,593,0,11.2,3.4,1.3,0,0,1,0,0,0,0,0,1,0
2024-03-12 17:00:00,2796,18,38,912,0,11.2,5.1,1.8,0,0,0,0,0,1,0,0,1,0
2024-03-05 17:00:00,2619,18,37,851,0,7.2,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-03-11 15:00:00,2081,16,28,736,0,11.0,4.2,0.2,0,1,0,0,0,0,0,0,1,0
2024-03-12 13:00:00,1892,14,27,857,0,11.2,5.1,1.8,0,0,0,0,0,1,0,0,1,0
2024-03-11 12:00:00,1794,13,27,1167,0,11.0,4.2,0.2,0,1,0,0,0,0,0,0,1,0
2024-03-12 16:00:00,2771,17,43,698,0,11.2,5.1,1.8,0,0,0,0,0,1,0,0,1,0
2024-03-12 15:00:00,2073,16,34,669,0,11.2,5.1,1.8,0,0,0,0,0,1,0,0,1,0
2024-03-12 12:00:00,2053,13,30,874,0,11.2,5.1,1.8,0,0,0,0,0,1,0,0,1,0
2024-03-01 09:00:00,1293,10,30,594,0,7.6,-1.6,2.2,1,0,0,0,0,0,0,0,1,0
2024-03-12 11:00:00,1722,12,31,621,0,11.2,5.1,1.8,0,0,0,0,0,1,0,0,1,0
2024-03-04 17:00:00,2385,18,26,790,0,9.9,-1.6,1.0,0,1,0,0,0,0,0,0,1,0
2024-03-04 08:00:00,2086,9,23,408,0,9.9,-1.6,1.0,0,1,0,0,0,0,0,0,1,0
2024-03-12 14:00:00,1996,15,23,600,0,11.2,5.1,1.8,0,0,0,0,0,1,0,0,1,0
2024-03-05 09:00:00,1946,10,23,544,0,7.2,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-03-12 10:00:00,1808,11,23,493,0,11.2,5.1,1.8,0,0,0,0,0,1,0,0,1,0
2024-03-19 13:00:00,1642,14,23,841,0,7.8,8.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-03-11 13:00:00,1860,14,25,926,0,11.0,4.2,0.2,0,1,0,0,0,0,0,0,1,0
2024-03-07 13:00:00,1890,14,24,863,0,6.5,5.5,1.5,0,0,0,0,1,0,0,0,1,0
2024-03-11 11:00:00,1671,12,24,761,0,11.0,4.2,0.2,0,1,0,0,0,0,0,0,1,0
2024-03-07 16:00:00,2752,17,20,956,0,6.5,5.5,1.5,0,0,0,0,1,0,0,0,1,0
2024-03-08 13:00:00,2307,14,20,770,0,6.2,3.6,0.0,1,0,0,0,0,0,0,0,1,0
2024-03-08 12:00:00,2024,13,20,750,0,6.2,3.6,0.0,1,0,0,0,0,0,0,0,1,0
2024-03-11 09:00:00,1913,10,20,616,0,11.0,4.2,0.2,0,1,0,0,0,0,0,0,1,0
2024-03-11 14:00:00,1851,15,20,501,0,11.0,4.2,0.2,0,1,0,0,0,0,0,0,1,0
2024-03-15 18:00:00,1802,19,20,629,0,8.4,3.8,2.1,1,0,0,0,0,0,0,0,1,0
2024-03-23 11:00:00,1729,12,20,354,0,12.1,5.0,0.0,0,0,1,0,0,0,0,0,1,0
2024-03-18 09:00:00,1576,10,20,415,0,14.1,6.1,2.3,0,1,0,0,0,0,0,0,1,0
