ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-01-17 05:00:00,0,6,4,190,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 22:00:00,0,23,29,46,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 00:00:00,0,1,7,43,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 04:00:00,0,5,7,35,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 02:00:00,0,3,4,33,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 03:00:00,0,4,0,24,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 01:00:00,0,2,1,20,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-19 17:00:00,2,18,84,5,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-18 22:00:00,2,23,25,64,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-19 06:00:00,1,7,21,306,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 05:00:00,0,6,2,128,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-18 14:00:00,2,15,128,33,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-19 08:00:00,12,9,58,1618,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 14:00:00,10,15,92,1241,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 09:00:00,9,10,54,1359,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-18 10:00:00,1,11,53,590,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 13:00:00,5,14,161,122,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 21:00:00,1,22,14,168,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 17:00:00,1,18,81,146,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 19:00:00,1,20,59,68,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 01:00:00,1,2,2,10,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 09:00:00,3,10,50,339,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 07:00:00,3,8,70,234,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 16:00:00,2,17,78,719,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 08:00:00,2,9,53,580,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-20 23:00:00,0,0,25,101,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 05:00:00,0,6,1,66,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 01:00:00,0,2,12,48,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 03:00:00,0,4,6,40,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 04:00:00,0,5,2,35,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-19 00:00:00,0,1,0,52,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-20 02:00:00,0,3,2,34,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-19 04:00:00,0,5,2,41,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 01:00:00,0,2,2,39,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 02:00:00,0,3,2,29,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 03:00:00,0,4,1,23,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 18:00:00,0,19,50,8,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 19:00:00,0,20,75,3,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 20:00:00,0,21,23,2,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 23:00:00,0,0,5,1,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 21:00:00,0,22,12,0,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 22:00:00,0,23,5,0,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-20 08:00:00,1,9,53,316,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 20:00:00,1,21,51,172,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 00:00:00,0,1,1,0,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 21:00:00,1,22,42,141,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 22:00:00,1,23,33,108,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-21 15:00:00,2,16,41,589,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 09:00:00,1,10,75,403,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-20 17:00:00,0,18,116,957,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 18:00:00,0,19,109,696,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 19:00:00,0,20,112,486,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 07:00:00,0,8,22,237,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 06:00:00,0,7,11,124,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 13:00:00,27,14,137,1581,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 14:00:00,21,15,206,1550,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 15:00:00,18,16,146,1328,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 11:00:00,15,12,127,1539,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 12:00:00,11,13,121,1661,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 10:00:00,10,11,109,1224,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 16:00:00,9,17,206,733,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 09:00:00,5,10,63,917,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-21 11:00:00,15,12,198,846,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 10:00:00,10,11,142,778,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 14:00:00,7,15,92,811,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 12:00:00,5,13,164,915,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 13:00:00,5,14,143,886,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 08:00:00,0,9,40,147,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 00:00:00,0,1,13,80,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 01:00:00,0,2,3,50,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 16:00:00,0,17,15,45,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 21:00:00,0,22,5,32,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 20:00:00,0,21,3,27,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 22:00:00,0,23,5,26,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-22 22:00:00,0,23,5,15,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 01:00:00,0,2,0,13,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 20:00:00,0,21,20,8,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 21:00:00,0,22,15,8,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 10:00:00,14,11,133,580,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 00:00:00,0,1,6,1,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-23 09:00:00,10,10,109,682,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-22 12:00:00,9,13,150,587,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 05:00:00,0,6,11,130,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 13:00:00,9,14,140,561,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-21 06:00:00,0,7,8,24,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-22 11:00:00,9,12,53,543,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-23 15:00:00,2,16,109,756,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 11:00:00,2,12,31,643,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-22 17:00:00,0,18,59,88,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-23 08:00:00,2,9,65,128,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-22 06:00:00,0,7,10,71,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 18:00:00,0,19,60,69,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 03:00:00,0,4,0,68,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 04:00:00,0,5,9,35,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 02:00:00,0,3,0,35,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 23:00:00,0,0,10,28,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 19:00:00,0,20,59,23,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-23 10:00:00,8,11,49,735,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-22 09:00:00,7,10,99,698,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 16:00:00,2,17,83,608,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 07:00:00,0,8,71,637,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-23 05:00:00,2,6,6,122,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-21 07:00:00,0,8,10,23,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-23 18:00:00,5,19,102,420,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 14:00:00,1,15,75,756,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-22 08:00:00,5,9,63,1098,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-22 14:00:00,5,15,119,598,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-21 03:00:00,0,4,0,12,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-23 00:00:00,0,1,2,39,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-21 04:00:00,0,5,1,11,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-23 16:00:00,4,17,143,658,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 01:00:00,0,2,1,31,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 02:00:00,0,3,0,29,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-21 05:00:00,0,6,5,9,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-23 07:00:00,4,8,37,43,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-21 02:00:00,0,3,1,8,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-22 15:00:00,4,16,82,662,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0
2024-01-23 19:00:00,0,20,21,24,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 23:00:00,0,0,5,16,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 21:00:00,0,22,4,9,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 04:00:00,0,5,0,7,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 17:00:00,3,18,160,698,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 06:00:00,3,7,25,161,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-21 19:00:00,0,20,9,1,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 17:00:00,0,18,11,0,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 18:00:00,0,19,4,0,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-23 13:00:00,0,14,90,701,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 12:00:00,0,13,86,583,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-25 12:00:00,10,13,57,1052,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 13:00:00,9,14,59,825,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-24 08:00:00,13,9,48,1694,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-25 09:00:00,8,10,61,1259,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 11:00:00,7,12,51,1042,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 15:00:00,5,16,52,986,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 16:00:00,4,17,94,1294,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 10:00:00,4,11,44,1046,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-24 12:00:00,13,13,109,1084,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-23 20:00:00,0,21,21,4,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-23 03:00:00,0,4,11,4,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-24 18:00:00,0,19,231,304,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-23 22:00:00,0,23,4,1,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0
2024-01-24 13:00:00,14,14,146,1333,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 10:00:00,4,11,96,943,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-25 14:00:00,3,15,56,730,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-24 20:00:00,12,21,94,372,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 22:00:00,0,23,23,212,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 11:00:00,11,12,60,1071,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 14:00:00,9,15,85,1343,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 16:00:00,8,17,99,1652,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 09:00:00,8,10,78,1139,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 15:00:00,7,16,111,1442,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 19:00:00,4,20,194,289,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 17:00:00,4,18,144,255,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-25 19:00:00,2,20,93,97,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 06:00:00,0,7,17,115,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 22:00:00,0,23,33,91,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-24 04:00:00,0,5,1,22,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 03:00:00,0,4,1,17,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 00:00:00,0,1,11,12,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 07:00:00,3,8,64,518,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-25 17:00:00,1,18,148,293,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 08:00:00,15,9,86,1871,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 00:00:00,1,1,10,76,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-24 05:00:00,2,6,11,93,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-25 04:00:00,1,5,2,22,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 18:00:00,1,19,76,12,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 07:00:00,0,8,56,935,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-24 21:00:00,1,22,45,310,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 06:00:00,1,7,57,195,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-24 23:00:00,1,0,14,96,0,10.7,5.5,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-25 20:00:00,0,21,68,313,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 23:00:00,0,0,18,51,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 01:00:00,0,2,4,32,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 02:00:00,0,3,3,29,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 03:00:00,0,4,2,22,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 21:00:00,0,22,22,1,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-25 05:00:00,0,6,9,0,0,8.5,3.2,4.6,0,0,0,0,1,0,0,0,1,0
2024-01-26 09:00:00,33,10,149,16,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 13:00:00,25,14,125,0,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 10:00:00,18,11,144,10,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 15:00:00,16,16,261,196,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 12:00:00,16,13,107,1,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 16:00:00,15,17,97,1594,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 14:00:00,13,15,116,15,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 11:00:00,12,12,91,1,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 19:00:00,2,20,118,246,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 08:00:00,11,9,105,5,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-27 13:00:00,18,14,221,1322,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-28 14:00:00,40,15,584,770,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-27 07:00:00,0,8,46,262,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 16:00:00,4,17,195,309,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 17:00:00,4,18,85,303,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 18:00:00,1,19,70,270,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 19:00:00,1,20,35,152,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 23:00:00,1,0,55,112,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 22:00:00,1,23,38,97,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 15:00:00,17,16,252,649,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-26 05:00:00,0,6,53,44,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-27 11:00:00,14,12,255,1177,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 09:00:00,12,10,119,826,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 10:00:00,11,11,142,824,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 08:00:00,8,9,91,514,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-28 13:00:00,32,14,403,832,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 11:00:00,31,12,290,817,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 12:00:00,29,13,366,897,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 10:00:00,22,11,238,742,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 15:00:00,18,16,632,678,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-26 17:00:00,8,18,92,480,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 18:00:00,8,19,102,290,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-27 06:00:00,0,7,7,122,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-26 23:00:00,1,0,38,218,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-27 21:00:00,0,22,42,105,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-26 22:00:00,1,23,67,96,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-27 20:00:00,0,21,62,97,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 00:00:00,0,1,22,96,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 03:00:00,0,4,3,48,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 02:00:00,0,3,5,46,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 01:00:00,0,2,8,45,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-26 21:00:00,0,22,33,112,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 06:00:00,0,7,130,111,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-27 05:00:00,0,6,7,27,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 04:00:00,0,5,15,23,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-26 20:00:00,3,21,55,182,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 07:00:00,3,8,86,89,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 00:00:00,0,1,14,36,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 01:00:00,0,2,13,22,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 04:00:00,0,5,18,14,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 02:00:00,0,3,7,14,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-26 03:00:00,0,4,6,3,0,9.7,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-27 12:00:00,81,13,285,1192,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-27 14:00:00,27,15,238,1205,0,11.3,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-28 18:00:00,0,19,44,34,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 01:00:00,0,2,11,33,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 19:00:00,0,20,50,25,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 20:00:00,0,21,38,20,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 04:00:00,0,5,8,15,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 03:00:00,0,4,9,14,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 22:00:00,0,23,19,11,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-28 06:00:00,0,7,3,6,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-29 10:00:00,26,11,57,1021,0,7.4,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-29 09:00:00,25,10,42,1316,0,7.4,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-29 14:00:00,22,15,118,1046,0,7.4,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-28 09:00:00,12,10,108,404,0,5.7,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-29 04:00:00,0,5,1,15,0,7.4,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-30 16:00:00,9,17,184,936,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 07:00:00,8,8,62,955,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-29 11:00:00,8,12,51,3,0,7.4,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-29 00:00:00,0,1,4,11,0,7.4,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-29 03:00:00,0,4,1,11,0,7.4,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-29 08:00:00,17,9,63,1700,0,7.4,5.5,0.0,0,1,0,0,0,0,0,0,1,0
