ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-01 13:00:00,18,14,951,1386,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-27 09:00:00,18,10,553,1378,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-07 16:00:00,18,17,641,1352,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-15 19:00:00,18,20,671,1331,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-04 12:00:00,18,13,973,1317,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-11 17:00:00,18,18,846,1146,0,18.6,10.6,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-02 06:00:00,18,7,122,667,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-03 10:00:00,22,11,574,1199,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-27 08:00:00,22,9,393,1086,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-08 21:00:00,22,22,380,517,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-09 08:00:00,21,9,675,2278,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-26 16:00:00,19,17,1270,2050,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-08 08:00:00,19,9,889,1913,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-15 12:00:00,19,13,1184,1838,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-24 12:00:00,19,13,1184,1729,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-25 07:00:00,19,8,375,1645,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-08 07:00:00,19,8,273,1610,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-28 10:00:00,19,11,715,1500,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-11 16:00:00,19,17,911,1487,0,18.6,10.6,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-08 09:00:00,19,10,802,1290,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
