ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-01-10 01:00:00,2,2,41,110,0,4.5,1.1,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-10 22:00:00,1,23,265,321,0,4.5,1.1,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-10 23:00:00,1,0,213,230,0,4.5,1.1,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-09 04:00:00,0,5,37,60,0,6.0,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-11 14:00:00,8,15,566,1383,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 12:00:00,7,13,675,1153,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 16:00:00,5,17,432,1684,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 15:00:00,4,16,559,1458,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 13:00:00,4,14,705,1194,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-09 21:00:00,4,22,273,622,0,6.0,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-09 23:00:00,4,0,56,313,0,6.0,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-09 17:00:00,3,18,383,1964,0,6.0,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-10 13:00:00,20,14,666,1824,0,4.5,1.1,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-09 07:00:00,2,8,112,803,0,6.0,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-09 18:00:00,1,19,356,1477,0,6.0,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-09 19:00:00,1,20,278,1006,0,6.0,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-12 21:00:00,3,22,380,726,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 14:00:00,11,15,528,2010,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 18:00:00,2,19,48,721,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 07:00:00,2,8,91,720,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 06:00:00,2,7,47,258,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 09:00:00,1,10,307,1553,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 22:00:00,1,23,381,615,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 04:00:00,1,5,55,46,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 13:00:00,11,14,703,1938,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 23:00:00,0,0,189,377,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-13 13:00:00,14,14,488,1687,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 15:00:00,7,16,578,1569,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 23:00:00,6,0,282,610,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-11 08:00:00,3,9,371,1417,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 18:00:00,3,19,397,1164,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 09:00:00,3,10,323,1060,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 21:00:00,3,22,259,619,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 23:00:00,3,0,78,235,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 03:00:00,3,4,127,87,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 17:00:00,2,18,338,1544,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 11:00:00,2,12,412,1023,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 10:00:00,2,11,399,1000,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 19:00:00,2,20,259,817,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 22:00:00,2,23,187,428,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 02:00:00,2,3,381,140,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 07:00:00,1,8,92,662,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 06:00:00,1,7,40,256,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 00:00:00,1,1,180,209,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-11 01:00:00,1,2,120,148,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-13 14:00:00,4,15,499,1694,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 11:00:00,4,12,334,1499,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 18:00:00,4,19,328,1172,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 09:00:00,4,10,192,930,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 16:00:00,3,17,398,1524,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 17:00:00,3,18,266,1285,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 21:00:00,3,22,409,533,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 12:00:00,2,13,457,1718,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 10:00:00,2,11,279,1262,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 22:00:00,2,23,352,744,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-11 20:00:00,0,21,327,474,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-12 05:00:00,0,6,31,143,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-11 05:00:00,0,6,25,147,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-12 17:00:00,8,18,301,1837,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 01:00:00,0,2,44,100,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 12:00:00,8,13,564,1685,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 02:00:00,0,3,33,62,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-11 04:00:00,0,5,37,40,0,5.0,2.2,0.2,0,0,0,0,1,0,0,0,1,0
2024-01-12 03:00:00,0,4,71,44,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 20:00:00,6,21,311,778,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 19:00:00,5,20,13,554,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 15:00:00,4,16,457,1968,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 00:00:00,4,1,72,172,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 08:00:00,3,9,354,1580,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 10:00:00,3,11,249,1506,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 11:00:00,3,12,366,1505,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-12 16:00:00,20,17,390,1889,0,5.8,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-01-15 17:00:00,5,18,503,1878,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 20:00:00,5,21,327,813,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 10:00:00,5,11,509,798,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 07:00:00,5,8,110,627,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 15:00:00,4,16,660,1619,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-14 19:00:00,5,20,289,843,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-13 03:00:00,2,4,198,114,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-14 20:00:00,5,21,253,720,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 00:00:00,5,1,253,595,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 15:00:00,0,16,457,1378,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 22:00:00,0,23,175,428,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 23:00:00,0,0,51,280,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 07:00:00,0,8,22,133,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 04:00:00,0,5,105,114,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 06:00:00,0,7,7,97,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 05:00:00,0,6,38,87,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 17:00:00,4,18,329,1095,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 18:00:00,3,19,296,994,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 21:00:00,3,22,276,556,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 09:00:00,3,10,116,490,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 10:00:00,2,11,204,908,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 08:00:00,2,9,66,245,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 03:00:00,2,4,287,214,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-13 20:00:00,1,21,377,719,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-15 13:00:00,2,14,948,949,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 12:00:00,2,13,949,852,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-13 00:00:00,1,1,246,245,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-15 01:00:00,2,2,14,123,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 16:00:00,8,17,595,2120,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-13 05:00:00,1,6,47,87,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 04:00:00,1,5,92,67,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-15 18:00:00,7,19,459,1343,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 22:00:00,7,23,173,453,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-13 19:00:00,0,20,411,1002,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-13 08:00:00,0,9,116,563,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-15 19:00:00,6,20,374,933,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-13 02:00:00,0,3,210,269,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-14 14:00:00,9,15,459,1479,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-13 07:00:00,0,8,73,218,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-14 16:00:00,9,17,496,1329,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-13 06:00:00,0,7,20,174,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-14 02:00:00,9,3,225,417,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-13 01:00:00,0,2,176,133,0,3.7,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-01-14 11:00:00,8,12,308,1143,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 12:00:00,7,13,376,1543,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 13:00:00,6,14,406,1488,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-14 01:00:00,6,2,246,485,0,1.2,1.2,0.0,0,0,0,1,0,0,0,0,1,0
2024-01-15 04:00:00,0,5,41,52,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-17 19:00:00,9,20,395,1160,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-16 16:00:00,0,17,215,1940,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-17 16:00:00,10,17,494,2227,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 12:00:00,2,13,572,1505,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-16 18:00:00,0,19,345,1419,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-17 23:00:00,8,0,271,325,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 18:00:00,6,19,478,1416,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 21:00:00,5,22,343,712,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 22:00:00,5,23,288,480,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 17:00:00,4,18,356,2075,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 20:00:00,4,21,358,839,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 08:00:00,3,9,446,1755,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 15:00:00,3,16,532,1738,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 10:00:00,3,11,205,1258,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-16 21:00:00,0,22,278,573,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 17:00:00,4,18,318,1861,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 00:00:00,0,1,39,222,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 05:00:00,0,6,32,150,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 01:00:00,0,2,11,131,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 02:00:00,0,3,49,88,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 04:00:00,0,5,20,55,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 03:00:00,0,4,9,55,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 13:00:00,20,14,1150,1424,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 12:00:00,13,13,1151,1433,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 20:00:00,3,21,302,770,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 07:00:00,3,8,122,751,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 23:00:00,3,0,103,293,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 06:00:00,2,7,37,293,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 08:00:00,1,9,631,1518,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 19:00:00,1,20,328,956,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 22:00:00,1,23,220,438,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-17 14:00:00,1,15,551,1499,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 09:00:00,1,10,360,1443,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 11:00:00,1,12,366,1284,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 07:00:00,1,8,110,836,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 06:00:00,1,7,48,291,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 02:00:00,1,3,87,104,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 04:00:00,1,5,21,61,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-16 14:00:00,12,15,794,1444,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 15:00:00,11,16,642,1478,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 09:00:00,10,10,556,1449,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 10:00:00,8,11,676,1332,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-16 11:00:00,7,12,756,1287,0,0.4,-1.4,0.9,0,0,0,0,0,1,0,0,1,0
2024-01-15 08:00:00,1,9,490,1227,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 14:00:00,1,15,661,1062,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 09:00:00,1,10,576,1038,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 11:00:00,1,12,744,806,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 21:00:00,1,22,306,643,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 06:00:00,1,7,48,228,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 00:00:00,1,1,55,209,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 05:00:00,1,6,32,111,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 02:00:00,1,3,21,88,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 03:00:00,1,4,31,73,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-15 23:00:00,0,0,90,276,0,1.2,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-01-18 09:00:00,0,10,462,1610,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 12:00:00,0,13,576,1325,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 04:00:00,0,5,62,92,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-19 22:00:00,2,23,387,271,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-18 06:00:00,2,7,46,313,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 23:00:00,2,0,92,310,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 18:00:00,7,19,509,1533,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-19 12:00:00,7,13,765,1835,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 19:00:00,7,20,267,636,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 15:00:00,5,16,440,1608,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 11:00:00,4,12,532,1665,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 20:00:00,3,21,286,366,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 17:00:00,2,18,289,1868,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 18:00:00,2,19,300,1320,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 07:00:00,2,8,179,788,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-18 01:00:00,2,2,169,159,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-17 13:00:00,0,14,581,1421,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 00:00:00,0,1,77,186,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 05:00:00,0,6,29,167,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 01:00:00,0,2,57,129,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-17 03:00:00,0,4,7,69,0,1.7,-3.8,0.0,0,0,0,0,0,0,1,0,1,0
2024-01-19 16:00:00,1,17,302,1580,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 10:00:00,1,11,405,1443,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 09:00:00,0,10,469,1722,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 21:00:00,0,22,335,330,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 06:00:00,0,7,41,282,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 23:00:00,0,0,224,252,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 00:00:00,0,1,99,228,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 05:00:00,0,6,32,158,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 01:00:00,0,2,50,144,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 13:00:00,22,14,813,2205,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 14:00:00,9,15,427,1217,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 08:00:00,8,9,402,1877,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-18 11:00:00,1,12,352,1331,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 10:00:00,1,11,283,1290,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 08:00:00,5,9,454,1742,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 22:00:00,1,23,211,460,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 16:00:00,9,17,522,2290,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 17:00:00,8,18,454,2189,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 15:00:00,4,16,677,2098,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 20:00:00,4,21,381,1001,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 07:00:00,4,8,79,825,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 05:00:00,1,6,29,151,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 00:00:00,4,1,209,261,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 19:00:00,3,20,406,1258,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 02:00:00,3,3,279,154,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 03:00:00,3,4,122,80,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 14:00:00,2,15,350,1822,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 13:00:00,2,14,609,1531,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-18 21:00:00,2,22,316,629,0,5.2,-3.2,0.0,0,0,0,0,1,0,0,0,1,0
2024-01-19 04:00:00,0,5,25,74,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 02:00:00,0,3,110,73,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-19 03:00:00,0,4,58,49,0,8.7,5.5,1.2,1,0,0,0,0,0,0,0,1,0
2024-01-20 22:00:00,1,23,360,563,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 10:00:00,1,11,269,551,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 09:00:00,1,10,192,432,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-21 02:00:00,3,3,304,329,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 08:00:00,3,9,88,250,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 09:00:00,2,10,157,532,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 03:00:00,2,4,268,218,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-20 06:00:00,1,7,23,58,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-21 04:00:00,2,5,134,125,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-20 05:00:00,1,6,50,36,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-21 16:00:00,1,17,171,1200,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 01:00:00,1,2,207,269,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 22:00:00,1,23,114,131,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-21 18:00:00,0,19,167,930,0,6.2,5.5,10.0,0,0,0,1,0,0,0,0,1,0
2024-01-20 20:00:00,0,21,333,436,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 01:00:00,0,2,33,344,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 08:00:00,0,9,97,198,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 03:00:00,0,4,184,123,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 07:00:00,0,8,58,109,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 17:00:00,13,18,343,1274,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
2024-01-20 18:00:00,12,19,311,1186,0,11.6,5.5,1.0,0,0,1,0,0,0,0,0,1,0
