ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-14 20:00:00,132,21,11,329,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-07 21:00:00,29,22,11,170,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-27 21:00:00,53,22,9,154,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-31 17:00:00,161,18,7,744,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-14 09:00:00,50,10,8,142,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-07 19:00:00,148,20,7,236,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-11 17:00:00,102,18,7,253,0,18.6,10.6,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-04 05:00:00,43,6,7,57,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-09 04:00:00,26,5,7,38,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-26 04:00:00,30,5,8,23,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-14 06:00:00,17,7,8,38,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-13 13:00:00,440,14,8,1478,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-27 15:00:00,428,16,8,1299,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-13 06:00:00,23,7,9,61,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-09 12:00:00,415,13,8,1150,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-10 16:00:00,502,17,7,993,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-04 10:00:00,486,11,7,1280,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-24 13:00:00,352,14,8,1201,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-12 12:00:00,480,13,7,1172,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-03 11:00:00,332,12,8,917,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-03 13:00:00,319,14,8,925,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-15 18:00:00,318,19,8,695,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-29 10:00:00,304,11,8,878,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-12 13:00:00,440,14,7,1108,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-09 17:00:00,409,18,7,884,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-13 09:00:00,269,10,8,627,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-05 13:00:00,393,14,7,1192,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-31 18:00:00,268,19,8,679,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-30 14:00:00,385,15,7,1083,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-25 09:00:00,267,10,8,433,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-29 15:00:00,265,16,8,938,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-26 15:00:00,366,16,7,1336,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-13 11:00:00,365,12,7,1364,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-15 14:00:00,256,15,8,706,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-25 11:00:00,360,12,7,1079,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-02 17:00:00,342,18,7,1322,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-14 17:00:00,224,18,8,679,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-07 11:00:00,325,12,7,975,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-15 19:00:00,222,20,8,571,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-27 11:00:00,321,12,7,1289,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-03 08:00:00,320,9,7,461,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-26 20:00:00,217,21,8,447,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-03 10:00:00,313,11,7,890,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-02 09:00:00,296,10,7,730,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-06 18:00:00,292,19,7,644,0,16.7,8.4,5.9,0,0,1,0,0,0,0,1,0,0
2024-07-10 19:00:00,164,20,8,239,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-29 13:00:00,287,14,7,1066,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-15 08:00:00,282,9,7,507,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-29 09:00:00,279,10,7,522,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-12 08:00:00,267,9,7,437,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-24 14:00:00,252,15,7,918,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-10 09:00:00,222,10,7,720,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-12 20:00:00,214,21,7,565,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-31 16:00:00,212,17,7,1140,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-04 06:00:00,89,7,8,95,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-24 06:00:00,89,7,8,69,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-30 05:00:00,38,6,6,66,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-08 17:00:00,372,18,6,965,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-11 16:00:00,310,17,5,476,0,18.6,10.6,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-05 10:00:00,306,11,5,863,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-15 06:00:00,354,7,6,91,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-15 10:00:00,299,11,5,1092,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-31 00:00:00,59,1,5,105,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-03 09:00:00,299,10,5,572,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-24 05:00:00,58,6,5,20,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-26 17:00:00,350,18,6,904,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-26 09:00:00,329,10,6,930,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
