ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2023-08-20 06:00:00,34,7,1,92,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0,0
2023-08-20 23:00:00,22,0,0,174,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0,0
2023-08-20 05:00:00,30,6,0,82,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0,0
2023-08-21 16:00:00,560,17,53,1380,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-28 18:00:00,282,19,104,866,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 19:00:00,356,20,8,878,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 08:00:00,474,9,18,1284,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 17:00:00,532,18,52,1264,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 20:00:00,309,21,4,655,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 19:00:00,276,20,13,901,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 16:00:00,575,17,39,1314,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 21:00:00,208,22,2,450,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 11:00:00,502,12,12,1070,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 19:00:00,60,20,33,775,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 22:00:00,106,23,2,318,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 07:00:00,174,8,12,670,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 14:00:00,409,15,24,1085,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 00:00:00,54,1,2,167,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 12:00:00,500,13,11,1090,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 15:00:00,395,16,21,1085,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 05:00:00,52,6,2,160,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 18:00:00,313,19,11,981,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 13:00:00,402,14,20,1040,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 23:00:00,70,0,1,256,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 06:00:00,95,7,10,264,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 07:00:00,189,8,20,630,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 01:00:00,18,2,1,84,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 13:00:00,551,14,8,1035,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 08:00:00,561,9,17,1095,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 04:00:00,10,5,0,55,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 14:00:00,598,15,6,1162,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 09:00:00,510,10,16,969,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 02:00:00,34,3,0,52,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 10:00:00,473,11,6,1001,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 11:00:00,294,12,15,864,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 03:00:00,15,4,0,34,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 20:00:00,203,21,6,744,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 20:00:00,11,21,15,601,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 15:00:00,308,16,55,1142,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 21:00:00,135,22,5,549,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 10:00:00,288,11,9,1029,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 18:00:00,386,19,52,1104,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 05:00:00,51,6,3,126,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 06:00:00,67,7,6,241,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 13:00:00,275,14,46,1065,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 22:00:00,93,23,2,370,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 00:00:00,26,1,5,164,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 09:00:00,704,10,46,1001,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 23:00:00,51,0,2,240,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 21:00:00,40,22,4,407,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 16:00:00,355,17,39,1160,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 00:00:00,35,1,2,161,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 22:00:00,47,23,4,323,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 12:00:00,834,13,37,973,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 01:00:00,24,2,2,105,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 23:00:00,55,0,2,212,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 19:00:00,216,20,33,954,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 02:00:00,5,3,0,65,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 02:00:00,9,3,2,76,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 14:00:00,269,15,32,1069,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 03:00:00,5,4,0,50,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-21 13:00:00,327,14,42,1178,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-28 12:00:00,69,13,1,177,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-28 05:00:00,40,6,1,148,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-28 04:00:00,13,5,1,61,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-28 03:00:00,5,4,1,57,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-28 01:00:00,18,2,0,91,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-29 17:00:00,745,18,106,1458,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 16:00:00,703,17,44,1420,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 14:00:00,375,15,37,1294,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 13:00:00,397,14,34,1223,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 15:00:00,403,16,30,1221,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 12:00:00,329,13,27,1222,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 18:00:00,514,19,26,930,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 11:00:00,366,12,24,996,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 07:00:00,231,8,23,689,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 06:00:00,87,7,21,267,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 19:00:00,373,20,18,794,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 09:00:00,390,10,14,1168,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 10:00:00,428,11,14,1111,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 08:00:00,376,9,12,1351,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 21:00:00,199,22,8,494,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 20:00:00,228,21,7,620,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 00:00:00,27,1,4,157,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 22:00:00,110,23,3,351,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 05:00:00,62,6,2,155,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 01:00:00,24,2,2,110,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 02:00:00,19,3,2,59,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-30 04:00:00,23,5,0,49,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-21 12:00:00,557,13,41,1055,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 14:00:00,510,15,66,1251,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 17:00:00,549,18,29,1408,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 17:00:00,381,18,28,1282,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 13:00:00,457,14,53,1340,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 08:00:00,720,9,27,1169,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 11:00:00,669,12,27,974,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 09:00:00,741,10,44,1089,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 10:00:00,632,11,19,941,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 08:00:00,369,9,23,1097,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 17:00:00,1141,18,37,1404,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 11:00:00,747,12,19,934,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 09:00:00,457,10,22,916,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 08:00:00,584,9,37,1027,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 20:00:00,162,21,18,753,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 18:00:00,345,19,18,1060,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 16:00:00,919,17,35,1406,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 07:00:00,249,8,9,684,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 07:00:00,127,8,17,638,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 12:00:00,550,13,34,1179,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 21:00:00,133,22,8,555,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 10:00:00,545,11,16,829,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 15:00:00,814,16,21,1113,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 23:00:00,66,0,6,298,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 06:00:00,82,7,11,272,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 10:00:00,391,11,21,1063,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 22:00:00,66,23,3,401,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 15:00:00,512,16,10,1209,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 18:00:00,660,19,20,1098,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 06:00:00,170,7,2,327,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 14:00:00,376,15,7,1084,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 07:00:00,178,8,17,638,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 05:00:00,100,6,2,176,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 19:00:00,276,20,7,889,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 06:00:00,87,7,14,245,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 11:00:00,514,12,12,1133,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 20:00:00,160,21,11,674,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 19:00:00,450,20,10,848,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 21:00:00,145,22,5,625,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 05:00:00,40,6,2,128,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 02:00:00,9,3,2,46,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 03:00:00,15,4,2,41,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 22:00:00,69,23,1,271,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 23:00:00,44,0,1,215,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 00:00:00,34,1,0,146,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 01:00:00,18,2,0,97,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 04:00:00,20,5,0,61,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 20:00:00,163,21,5,653,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 00:00:00,30,1,0,137,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 05:00:00,10,6,5,88,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 01:00:00,44,2,0,100,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 21:00:00,166,22,2,481,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 02:00:00,17,3,0,75,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 22:00:00,94,23,0,364,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 04:00:00,15,5,0,67,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 23:00:00,42,0,0,222,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 03:00:00,27,4,0,56,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 03:00:00,8,4,0,59,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 15:00:00,546,16,63,1454,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-21 00:00:00,9,1,0,56,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 12:00:00,623,13,51,1213,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-21 04:00:00,8,5,0,37,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 14:00:00,411,15,48,1050,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-21 02:00:00,9,3,0,28,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 11:00:00,682,12,45,1009,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-21 01:00:00,1,2,0,1,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 16:00:00,471,17,36,1440,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 18:00:00,236,19,58,1185,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 17:00:00,361,18,30,1379,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 17:00:00,342,18,49,1747,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 08:00:00,557,9,28,1097,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 16:00:00,578,17,45,1389,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 13:00:00,484,14,27,1493,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 14:00:00,571,15,44,1117,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 18:00:00,219,19,27,1147,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 15:00:00,607,16,43,1133,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 10:00:00,364,11,19,1013,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 19:00:00,144,20,39,983,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 09:00:00,385,10,16,1058,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 12:00:00,604,13,38,1103,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 13:00:00,607,14,27,1025,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 08:00:00,412,9,26,1135,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 11:00:00,713,12,25,973,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 09:00:00,362,10,22,1067,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 06:00:00,102,7,16,282,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 10:00:00,664,11,14,922,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 07:00:00,163,8,14,718,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 20:00:00,84,21,12,712,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 21:00:00,107,22,6,535,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 22:00:00,41,23,2,382,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 05:00:00,51,6,2,150,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 23:00:00,47,0,1,235,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 00:00:00,21,1,1,145,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 02:00:00,10,3,1,54,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 04:00:00,9,5,1,52,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 01:00:00,9,2,0,84,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 03:00:00,6,4,0,40,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-23 17:00:00,546,18,51,1643,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 16:00:00,478,17,44,1526,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 18:00:00,241,19,32,1055,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 09:00:00,486,10,29,950,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 12:00:00,468,13,26,1090,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 15:00:00,368,16,24,1254,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-12-01 15:00:00,530,16,70,1521,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 16:00:00,290,17,40,1379,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 12:00:00,386,13,35,1499,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 13:00:00,473,14,31,1357,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 10:00:00,493,11,28,1061,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 17:00:00,265,18,27,971,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 18:00:00,114,19,24,1144,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 09:00:00,347,10,20,1074,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 00:00:00,24,1,4,306,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 14:00:00,530,15,16,1249,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 08:00:00,422,9,16,1085,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 06:00:00,28,7,4,162,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 11:00:00,457,12,12,1182,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 05:00:00,26,6,3,101,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 19:00:00,239,20,2,763,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 21:00:00,86,22,10,578,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 07:00:00,115,8,7,653,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 23:00:00,32,0,6,460,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 03:00:00,8,4,0,178,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 04:00:00,7,5,0,95,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 17:00:00,34,18,0,15,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 05:00:00,40,6,1,163,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 01:00:00,22,2,0,109,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 02:00:00,16,3,0,87,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 04:00:00,19,5,0,68,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 03:00:00,9,4,0,65,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-03 15:00:00,198,16,63,888,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 14:00:00,204,15,48,874,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 18:00:00,45,19,20,654,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 12:00:00,226,13,19,880,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 13:00:00,234,14,17,896,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 16:00:00,333,17,16,809,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 19:00:00,34,20,16,539,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 11:00:00,208,12,14,762,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 17:00:00,207,18,11,802,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 20:00:00,26,21,9,494,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 10:00:00,176,11,7,715,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 21:00:00,32,22,6,386,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 09:00:00,111,10,6,371,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-02 09:00:00,180,10,33,803,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 14:00:00,423,15,31,1071,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 15:00:00,463,16,31,907,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 13:00:00,427,14,25,1013,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 10:00:00,49,11,24,444,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 12:00:00,550,13,12,1040,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 18:00:00,221,19,12,872,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 08:00:00,116,9,12,471,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 07:00:00,44,8,9,289,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 02:00:00,22,3,2,211,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 16:00:00,348,17,1,680,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 20:00:00,167,21,1,603,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 22:00:00,95,23,1,528,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 21:00:00,175,22,1,522,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 23:00:00,86,0,1,508,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 11:00:00,358,12,0,729,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 01:00:00,18,2,0,241,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
