Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Thu,2024/03/28 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,5,143,858,2778
Fri,2024/03/29 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,5,284,101,2779
Tue,2024/03/12 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,5,337,834,2780
Tue,2024/03/12 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,5,133,101,2781
Wed,2024/03/20 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,5,30,823,2782
Mon,2024/03/04 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,5,428,100,2783
Fri,2024/03/15 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,5,79,810,2784
Thu,2024/03/28 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,5,286,100,2785
Wed,2024/03/20 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,5,297,805,2786
Sat,2024/03/02 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,5,280,94,2787
Wed,2024/03/20 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,5,231,757,2788
Sat,2024/03/09 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,5,543,89,2789
Thu,2024/03/21 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,5,391,751,2790
Mon,2024/03/11 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,5,292,88,2791
Mon,2024/03/11 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,5,347,748,2792
Fri,2024/03/29 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,5,306,87,2793
Fri,2024/03/08 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,5,101,744,2794
Fri,2024/03/01 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,5,1592,85,2795
Sat,2024/03/02 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,5,144,727,2796
Thu,2024/03/21 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,5,512,85,2797
Sun,2024/03/17 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,5,15,704,2798
Tue,2024/03/05 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,5,161,85,2799
Wed,2024/03/27 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,5,58,703,2800
Sat,2024/03/16 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,4,544,16,2801
Wed,2024/03/20 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,4,224,16,2802
Mon,2024/03/04 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,4,74,15,2803
Thu,2024/03/14 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,4,235,15,2804
Tue,2024/03/26 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,4,253,15,2805
Fri,2024/03/01 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,4,409,14,2806
Wed,2024/03/13 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,4,737,14,2807
Wed,2024/03/20 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,4,421,14,2808
Mon,2024/03/11 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,4,56,13,2809
Tue,2024/03/26 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,4,131,13,2810
Wed,2024/03/27 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,4,126,13,2811
Fri,2024/03/08 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,4,965,12,2812
Sun,2024/03/31 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,4,431,12,2813
Tue,2024/03/19 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,4,503,12,2814
Sat,2024/03/02 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,4,1219,11,2815
Sun,2024/03/17 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,4,973,10,2816
Thu,2024/03/28 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,4,299,10,2817
Tue,2024/03/26 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,4,562,10,2818
Wed,2024/03/13 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,4,43,10,2819
Mon,2024/03/04 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,4,153,9,2820
Sat,2024/03/02 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,4,1219,9,2821
Sat,2024/03/16 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,4,956,9,2822
Tue,2024/03/26 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,4,479,9,2823
Mon,2024/03/18 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,4,60,7,2824
Sat,2024/03/23 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,4,1109,7,2825
Sun,2024/03/17 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,4,298,7,2826
Tue,2024/03/26 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,4,499,7,2827
Mon,2024/03/25 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,4,157,6,2828
Tue,2024/03/12 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,4,400,0,2829
Sun,2024/03/24 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,3,20,336,2830
Thu,2024/03/21 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,147,603,2831
Fri,2024/03/08 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,4,112,527,2832
Sat,2024/03/23 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,4,824,6,2833
Wed,2024/03/20 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,4,354,6,2834
Thu,2024/03/14 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,421,5,2835
Sun,2024/03/03 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,4,845,349,2836
Wed,2024/03/27 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,4,115,5,2837
Mon,2024/03/25 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,4,397,4,2838
Sun,2024/03/31 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,4,542,4,2839
Thu,2024/03/28 00:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,4,12,4,2840
Tue,2024/03/19 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,4,589,4,2841
Wed,2024/03/20 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,4,614,4,2842
Mon,2024/03/25 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,4,457,3,2843
Sun,2024/03/24 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,4,42,3,2844
Sun,2024/03/10 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,4,40,3,2845
Wed,2024/03/06 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,4,140,3,2846
Fri,2024/03/29 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,4,369,2,2847
Fri,2024/03/01 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,4,108,2,2848
Sat,2024/03/23 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,4,454,2,2849
Thu,2024/03/28 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,4,384,2,2850
Tue,2024/03/12 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,4,240,2,2851
Wed,2024/03/27 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,716,2,2852
Fri,2024/03/15 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,4,425,1,2853
Sun,2024/03/03 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,4,711,1,2854
Sat,2024/03/16 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,4,52,0,2855
Fri,2024/03/08 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,1060,148,2856
Tue,2024/03/12 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,574,59,2857
Thu,2024/03/14 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,4,96,519,2858
Fri,2024/03/22 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,3,723,2905,2859
Sun,2024/03/24 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,4,139,58,2860
Sat,2024/03/30 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,4,91,329,2861
Sun,2024/03/03 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,258,148,2862
Tue,2024/03/26 00:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,3,32,592,2863
Sat,2024/03/16 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,4,156,515,2864
Sat,2024/03/30 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,67,334,2865
Thu,2024/03/14 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,3,687,2039,2866
Wed,2024/03/27 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,4,473,58,2867
Wed,2024/03/20 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,48,308,2868
Sat,2024/03/02 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,4,1027,147,2869
Thu,2024/03/07 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,3,100,591,2870
Wed,2024/03/27 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,4,146,515,2871
Tue,2024/03/05 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,3,210,330,2872
Fri,2024/03/29 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,3,721,2005,2873
Tue,2024/03/19 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,4,174,57,2874
Mon,2024/03/18 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,804,306,2875
Fri,2024/03/08 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,4,1469,146,2876
Thu,2024/03/14 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,3,287,588,2877
Sun,2024/03/17 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,4,21,512,2878
Sat,2024/03/30 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,3,605,328,2879
Fri,2024/03/15 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,3,750,1708,2880
Sun,2024/03/10 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,4,163,55,2881
Fri,2024/03/29 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,4,17,305,2882
Thu,2024/03/28 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,852,143,2883
Fri,2024/03/22 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,3,196,570,2884
Sat,2024/03/23 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,4,2061,506,2885
Sun,2024/03/10 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,3,1369,324,2886
Sat,2024/03/02 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,3,540,1636,2887
Fri,2024/03/15 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,4,680,54,2888
Sun,2024/03/03 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,4,556,299,2889
Mon,2024/03/04 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,4,10,141,2890
Sun,2024/03/10 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,3,4,559,2891
Sat,2024/03/09 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,4,1464,505,2892
Fri,2024/03/15 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,36,316,2893
Fri,2024/03/15 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,3,684,1629,2894
Thu,2024/03/07 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,4,173,52,2895
Tue,2024/03/12 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,4,56,48,2896
Wed,2024/03/27 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,4,1103,48,2897
Thu,2024/03/07 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,4,103,47,2898
Sun,2024/03/10 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,4,131,45,2899
Tue,2024/03/26 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,4,147,45,2900
Sat,2024/03/09 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,4,585,44,2901
Fri,2024/03/01 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,4,516,42,2902
Fri,2024/03/08 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,4,435,42,2903
Mon,2024/03/04 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,4,487,42,2904
Sat,2024/03/30 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,4,38,42,2905
Fri,2024/03/15 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,4,404,41,2906
Sun,2024/03/31 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,4,604,41,2907
Fri,2024/03/15 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,4,676,40,2908
Sat,2024/03/02 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,4,80,40,2909
Mon,2024/03/18 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,4,46,38,2910
Sat,2024/03/16 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,4,491,37,2911
Sun,2024/03/03 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,4,110,37,2912
Fri,2024/03/15 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,4,379,36,2913
Sun,2024/03/17 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,4,133,35,2914
Tue,2024/03/19 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,4,271,35,2915
Mon,2024/03/25 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,4,41,33,2916
Sat,2024/03/30 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,4,704,33,2917
Sat,2024/03/16 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,567,33,2918
Wed,2024/03/20 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,4,31,33,2919
Mon,2024/03/04 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,4,92,32,2920
Sun,2024/03/17 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,4,581,30,2921
Fri,2024/03/01 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,1108,29,2922
Sun,2024/03/10 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,4,766,29,2923
Fri,2024/03/29 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,4,621,28,2924
Mon,2024/03/04 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,4,395,28,2925
Sun,2024/03/17 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,1191,27,2926
Mon,2024/03/04 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,4,567,24,2927
Fri,2024/03/22 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,4,481,23,2928
Fri,2024/03/01 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,4,145,23,2929
Thu,2024/03/21 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,4,673,22,2930
Wed,2024/03/27 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,4,444,20,2931
Wed,2024/03/06 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,4,146,20,2932
Sun,2024/03/17 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,4,636,19,2933
Fri,2024/03/08 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,4,38,18,2934
Fri,2024/03/08 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,4,26,17,2935
Thu,2024/03/21 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,4,242,17,2936
Wed,2024/03/13 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,4,360,17,2937
Wed,2024/03/20 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,4,137,17,2938
Thu,2024/03/28 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,4,689,296,2939
Fri,2024/03/15 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,3,466,1354,2940
Fri,2024/03/01 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,135,542,2941
Fri,2024/03/22 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,1693,502,2942
Sat,2024/03/02 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,857,291,2943
Mon,2024/03/04 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,3,516,1307,2944
Sat,2024/03/09 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,3,105,539,2945
Wed,2024/03/20 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,4,207,494,2946
Wed,2024/03/06 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,4,638,286,2947
Fri,2024/03/15 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,3,388,1306,2948
Wed,2024/03/06 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,3,442,537,2949
Sat,2024/03/02 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,4,125,488,2950
Wed,2024/03/13 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,89,283,2951
Sat,2024/03/09 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,3,778,1234,2952
Sat,2024/03/16 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,4,89,139,2953
Sat,2024/03/23 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,3,1802,534,2954
Sat,2024/03/23 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,4,213,133,2955
Sat,2024/03/16 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,3,133,315,2956
Wed,2024/03/20 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,3,284,1211,2957
Sat,2024/03/09 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,1324,487,2958
Fri,2024/03/01 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,3,1385,517,2959
Thu,2024/03/07 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,4,882,129,2960
Sat,2024/03/23 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,3,876,302,2961
Thu,2024/03/21 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,3,338,1163,2962
Wed,2024/03/27 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,42,283,2963
Fri,2024/03/22 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,4,763,127,2964
Wed,2024/03/20 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,3,349,1150,2965
Mon,2024/03/11 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,4,232,481,2966
Fri,2024/03/22 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,3,1453,503,2967
Sun,2024/03/10 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,3,143,299,2968
Sat,2024/03/16 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,4,24,279,2969
Sun,2024/03/24 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,21,126,2970
Sat,2024/03/09 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,3,880,1132,2971
Sat,2024/03/23 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,4,205,474,2972
Fri,2024/03/08 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,3,1917,499,2973
Wed,2024/03/06 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,3,81,293,2974
Sun,2024/03/10 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,4,988,275,2975
Tue,2024/03/26 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,4,75,125,2976
Sun,2024/03/10 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,3,390,1064,2977
Tue,2024/03/12 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,253,472,2978
Tue,2024/03/12 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,3,176,497,2979
Sat,2024/03/09 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,3,305,287,2980
Wed,2024/03/13 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,4,619,273,2981
Sun,2024/03/10 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,4,126,124,2982
Sat,2024/03/09 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,3,771,1046,2983
Sun,2024/03/03 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,237,469,2984
Sat,2024/03/09 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,4,9,267,2985
Sat,2024/03/16 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,4,20,119,2986
Sun,2024/03/03 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,3,674,284,2987
Wed,2024/03/13 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,3,368,1024,2988
Tue,2024/03/12 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,4,692,267,2989
Mon,2024/03/11 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,126,487,2990
Sun,2024/03/17 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,4,6,117,2991
Sun,2024/03/03 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,4,151,467,2992
Sun,2024/03/31 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,3,347,477,2993
Mon,2024/03/11 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,3,587,282,2994
Fri,2024/03/08 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,3,97,1020,2995
Fri,2024/03/22 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,4,194,263,2996
Wed,2024/03/06 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,4,2002,116,2997
Wed,2024/03/20 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,4,367,466,2998
Sun,2024/03/17 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,3,324,476,2999
Wed,2024/03/27 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,3,356,974,3000
Sun,2024/03/24 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,4,225,263,3001
Sat,2024/03/23 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,3,46,273,3002
Sat,2024/03/02 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,3,1977,467,3003
Fri,2024/03/22 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,4,1081,115,3004
Sat,2024/03/30 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,3,985,973,3005
Sat,2024/03/09 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,4,198,464,3006
Sat,2024/03/16 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,4,26,260,3007
Sun,2024/03/24 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,3,204,466,3008
Sun,2024/03/10 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,374,112,3009
Tue,2024/03/19 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,3,167,954,3010
Sun,2024/03/10 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,4,415,461,3011
Sun,2024/03/10 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,3,26,271,3012
Fri,2024/03/22 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,4,616,259,3013
Thu,2024/03/14 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,3,178,466,3014
Wed,2024/03/06 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,4,311,110,3015
Sat,2024/03/16 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,3,427,947,3016
Sat,2024/03/23 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,1846,452,3017
Sat,2024/03/09 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,89,262,3018
Sun,2024/03/31 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,3,49,462,3019
Tue,2024/03/05 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,4,603,258,3020
Fri,2024/03/01 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,4,373,109,3021
Fri,2024/03/15 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,3,609,933,3022
Sat,2024/03/02 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,21,450,3023
Tue,2024/03/26 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,3,117,257,3024
Thu,2024/03/07 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,3,295,462,3025
Sat,2024/03/16 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,4,131,251,3026
Sat,2024/03/09 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,4,229,107,3027
Sun,2024/03/03 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,3,357,917,3028
Mon,2024/03/18 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,36,447,3029
Sun,2024/03/17 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,3,657,247,3030
Fri,2024/03/08 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,24,458,3031
Sun,2024/03/31 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,4,871,244,3032
Thu,2024/03/07 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,4,84,107,3033
Wed,2024/03/20 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,3,361,910,3034
Fri,2024/03/08 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,1021,442,3035
Tue,2024/03/05 00:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,3,47,241,3036
Fri,2024/03/22 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,56,440,3037
