Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Tue,2023/09/18 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,7,656,2,3295
Tue,2023/09/18 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,7,522,2,3296
Tue,2023/09/18 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,6,748,1741,3297
Tue,2023/09/18 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,6,798,1705,3298
Tue,2023/09/18 23:00:00+00,9:00 PM-10:00 PM,Camera 331 Railway Station,6,121,598,3299
Tue,2023/09/18 23:00:00+00,8:00 PM-9:00 PM,Camera 331 Railway Station,5,151,888,3300
Tue,2023/09/18 23:00:00+00,6:00 AM-7:00 AM,Camera 331 Railway Station,5,88,589,3301
Tue,2023/09/18 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,5,72,362,3302
Tue,2023/09/18 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,463,182,3303
Tue,2023/09/18 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,5,473,176,3304
Tue,2023/09/18 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,5,1186,20,3305
Tue,2023/09/18 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,5,187,8,3306
Tue,2023/09/18 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,4,254,653,3307
Tue,2023/09/18 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,909,414,3308
Tue,2023/09/18 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,4,111,367,3309
Tue,2023/09/18 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,4,56,128,3310
Tue,2023/09/18 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,4,329,90,3311
Tue,2023/09/18 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,4,543,70,3312
Tue,2023/09/18 23:00:00+00,7:00 PM-8:00 PM,Camera 331 Railway Station,3,283,1131,3313
Tue,2023/09/18 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,3,230,1081,3314
Tue,2023/09/18 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,3,1148,667,3315
Tue,2023/09/18 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,100,568,3316
Tue,2023/09/18 23:00:00+00,4:00 AM-5:00 AM,Camera 331 Railway Station,3,25,91,3317
Tue,2023/09/18 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,3,431,3,3318
Mon,2023/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,7,631,938,3319
Mon,2023/09/17 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,17,1419,2458,3320
Sun,2023/09/16 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,2,869,69,3321
Sun,2023/09/16 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,2,24,38,3322
Sun,2023/09/16 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,2,614,35,3323
Sun,2023/09/16 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,2,303,15,3324
Mon,2023/09/17 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,7,563,417,3325
Tue,2023/09/18 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,34,1323,2116,3326
Sun,2023/09/16 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,2,192,10,3327
Mon,2023/09/17 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,17,824,1634,3328
Mon,2023/09/17 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,7,372,305,3329
Tue,2023/09/18 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,34,967,1894,3330
Sun,2023/09/16 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,2,290,0,3331
Mon,2023/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,17,1835,19,3332
Mon,2023/09/17 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,7,1133,6,3333
Tue,2023/09/18 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,34,902,1881,3334
Sun,2023/09/16 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,1,430,678,3335
Mon,2023/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,16,561,1070,3336
Mon,2023/09/17 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,6,206,609,3337
Tue,2023/09/18 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,32,785,2126,3338
Sun,2023/09/16 23:00:00+00,7:00 AM-8:00 AM,Camera 331 Railway Station,1,2,633,3339
Mon,2023/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera 331 Railway Station,16,166,895,3340
Mon,2023/09/17 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,6,1429,402,3341
Tue,2023/09/18 23:00:00+00,11:00 AM-12:00 PM,Camera 331 Railway Station,31,383,2093,3342
Sun,2023/09/16 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,1,239,450,3343
Mon,2023/09/17 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,16,873,217,3344
Mon,2023/09/17 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,6,86,358,3345
Tue,2023/09/18 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,29,1076,1926,3346
Sun,2023/09/16 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,1,212,403,3347
Mon,2023/09/17 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,15,1046,1680,3348
Mon,2023/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,15,878,67,3349
Mon,2023/09/17 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,15,2406,13,3350
Mon,2023/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,14,1218,1784,3351
Mon,2023/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,14,3411,253,3352
Mon,2023/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,14,825,183,3353
Mon,2023/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,14,2822,3,3354
Mon,2023/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,13,686,1182,3355
Mon,2023/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,13,584,1170,3356
Mon,2023/09/17 23:00:00+00,8:00 PM-9:00 PM,Camera 331 Railway Station,13,590,768,3357
Mon,2023/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,13,1085,250,3358
Mon,2023/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,13,2220,175,3359
Mon,2023/09/17 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,12,717,1182,3360
Mon,2023/09/17 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,12,593,1169,3361
Mon,2023/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,12,416,842,3362
Mon,2023/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,12,171,586,3363
Mon,2023/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,12,1316,458,3364
Mon,2023/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,12,1440,193,3365
Mon,2023/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,11,1364,1266,3366
Mon,2023/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,11,1274,1155,3367
Mon,2023/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,11,466,836,3368
Mon,2023/09/17 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,11,312,743,3369
Mon,2023/09/17 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,11,679,286,3370
Mon,2023/09/17 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,11,789,215,3371
Mon,2023/09/17 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,11,572,57,3372
Mon,2023/09/17 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,11,1993,9,3373
Mon,2023/09/17 23:00:00+00,9:00 PM-10:00 PM,Camera 331 Railway Station,10,379,539,3374
Mon,2023/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,10,907,420,3375
Mon,2023/09/17 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,10,719,76,3376
Mon,2023/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,10,1225,41,3377
Mon,2023/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,9,562,1318,3378
Mon,2023/09/17 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,9,453,877,3379
Mon,2023/09/17 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,9,169,357,3380
Mon,2023/09/17 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,9,807,180,3381
Mon,2023/09/17 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,8,510,1025,3382
Mon,2023/09/17 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,8,415,996,3383
Mon,2023/09/17 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,8,599,646,3384
Mon,2023/09/17 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,8,203,522,3385
Mon,2023/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,8,1292,488,3386
Mon,2023/09/17 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,8,1140,396,3387
Mon,2023/09/17 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,8,633,288,3388
Mon,2023/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,8,1069,146,3389
Mon,2023/09/17 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,8,1242,113,3390
Mon,2023/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,8,1810,15,3391
Mon,2023/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,1,68,33,3392
Sun,2023/09/16 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,451,15,3393
Tue,2023/09/18 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,28,871,2359,3394
Tue,2023/09/18 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,26,1314,1971,3395
Tue,2023/09/18 23:00:00+00,12:00 PM-1:00 PM,Camera 331 Railway Station,25,475,2116,3396
Tue,2023/09/18 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,24,957,2501,3397
Tue,2023/09/18 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,24,2208,338,3398
Mon,2023/09/17 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,6,402,329,3399
Tue,2023/09/18 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,23,322,1089,3400
Sun,2023/09/16 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,0,61,6,3401
Mon,2023/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,165,31,3402
Mon,2023/09/17 23:00:00+00,6:00 AM-7:00 AM,Camera 331 Railway Station,6,82,292,3403
Tue,2023/09/18 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,21,366,933,3404
Sun,2023/09/16 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,127,3,3405
Mon,2023/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,1,211,19,3406
Mon,2023/09/17 23:00:00+00,10:00 PM-11:00 PM,Camera 331 Railway Station,6,90,207,3407
Tue,2023/09/18 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,20,286,991,3408
Tue,2023/09/18 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,20,2160,247,3409
Tue,2023/09/18 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,20,2586,12,3410
Tue,2023/09/18 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,19,724,2248,3411
Tue,2023/09/18 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,18,975,2127,3412
Tue,2023/09/18 23:00:00+00,6:00 PM-7:00 PM,Camera 331 Railway Station,18,684,1750,3413
Tue,2023/09/18 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,17,381,1052,3414
Tue,2023/09/18 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,17,2907,183,3415
Tue,2023/09/18 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,16,1089,2374,3416
Tue,2023/09/18 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,16,1012,1646,3417
Tue,2023/09/18 23:00:00+00,1:00 PM-2:00 PM,Camera 331 Railway Station,16,490,1644,3418
Tue,2023/09/18 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,16,593,1336,3419
Tue,2023/09/18 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,16,250,636,3420
Tue,2023/09/18 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,15,1126,1788,3421
Tue,2023/09/18 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,15,345,1024,3422
Tue,2023/09/18 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,15,939,398,3423
Tue,2023/09/18 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,15,1459,215,3424
Tue,2023/09/18 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,14,2070,9,3425
Tue,2023/09/18 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,13,881,2588,3426
Sun,2023/09/16 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,1,100,343,3427
Mon,2023/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,1,159,16,3428
Mon,2023/09/17 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,6,980,61,3429
Mon,2023/09/17 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,135,13,3430
Sun,2023/09/16 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,352,270,3431
Sun,2023/09/16 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,105,2,3432
Mon,2023/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,6,2393,27,3433
Mon,2023/09/17 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,57,10,3434
Sun,2023/09/16 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,1,37,181,3435
Sun,2023/09/16 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,160,0,3436
Mon,2023/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,5,433,1919,3437
Mon,2023/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,1,37,7,3438
Sun,2023/09/16 23:00:00+00,5:00 AM-6:00 AM,Camera 331 Railway Station,1,2,178,3439
Sun,2023/09/16 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,146,0,3440
Mon,2023/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,5,1143,1823,3441
Mon,2023/09/17 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,61,1,3442
Sun,2023/09/16 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,1,254,177,3443
Sun,2023/09/16 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,71,0,3444
Mon,2023/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,5,405,809,3445
Mon,2023/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,1,19,0,3446
Sun,2023/09/16 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,1,141,151,3447
Sun,2023/09/16 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,70,0,3448
Mon,2023/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,5,185,530,3449
Mon,2023/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,0,63,254,3450
Sun,2023/09/16 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,35,97,3451
Sun,2023/09/16 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,40,0,3452
Mon,2023/09/17 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,5,851,362,3453
Mon,2023/09/17 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,0,148,231,3454
Sun,2023/09/16 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,1,409,96,3455
Sun,2023/09/16 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,38,0,3456
Mon,2023/09/17 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,5,381,225,3457
Mon,2023/09/17 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,157,212,3458
Sun,2023/09/16 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,1,90,96,3459
Sun,2023/09/16 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,32,0,3460
Mon,2023/09/17 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,365,602,3461
Mon,2023/09/17 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,9,158,3462
Sun,2023/09/16 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,1,1037,83,3463
Sun,2023/09/16 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,10,0,3464
Mon,2023/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,4,1041,486,3465
Mon,2023/09/17 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,156,145,3466
Sun,2023/09/16 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,1,278,76,3467
Sun,2023/09/16 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,9,0,3468
Mon,2023/09/17 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,122,138,3469
Sun,2023/09/16 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,1,83,57,3470
Mon,2023/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 331 Railway Station,122,527,1571,3471
Mon,2023/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,606,339,3472
Mon,2023/09/17 23:00:00+00,11:00 AM-12:00 PM,Camera 331 Railway Station,101,505,1262,3473
Sun,2023/09/16 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,1,167,54,3474
Mon,2023/09/17 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,51,109,3475
Mon,2023/09/17 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,4,661,291,3476
Mon,2023/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera 331 Railway Station,92,359,1216,3477
Sun,2023/09/16 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,967,30,3478
Mon,2023/09/17 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,25,98,3479
Mon,2023/09/17 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,4,810,112,3480
Mon,2023/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera 331 Railway Station,80,264,1322,3481
Sun,2023/09/16 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,463,15,3482
Mon,2023/09/17 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,115,86,3483
Mon,2023/09/17 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,4,206,102,3484
Mon,2023/09/17 23:00:00+00,5:00 PM-6:00 PM,Camera 331 Railway Station,75,1453,2729,3485
Sun,2023/09/16 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,181,9,3486
Mon,2023/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,11,76,3487
Mon,2023/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,4,293,66,3488
Mon,2023/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera 331 Railway Station,55,617,1470,3489
Sun,2023/09/16 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,1,206,1,3490
Mon,2023/09/17 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,11,74,3491
Mon,2023/09/17 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,4,178,42,3492
Mon,2023/09/17 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,49,409,1691,3493
Sun,2023/09/16 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,131,1,3494
Mon,2023/09/17 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,86,69,3495
Mon,2023/09/17 23:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,4,295,41,3496
Mon,2023/09/17 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,48,529,1424,3497
Sun,2023/09/16 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,1,83,1,3498
Mon,2023/09/17 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,48,67,3499
Mon,2023/09/17 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,4,676,0,3500
Mon,2023/09/17 23:00:00+00,4:00 PM-5:00 PM,Camera 331 Railway Station,46,1728,2618,3501
Sun,2023/09/16 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,0,356,518,3502
Mon,2023/09/17 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,50,63,3503
Mon,2023/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,3,316,246,3504
Mon,2023/09/17 23:00:00+00,8:00 AM-9:00 AM,Camera 331 Railway Station,44,177,1297,3505
Sun,2023/09/16 23:00:00+00,6:00 AM-7:00 AM,Camera 331 Railway Station,0,6,384,3506
Mon,2023/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,32,62,3507
Mon,2023/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,3,109,174,3508
Mon,2023/09/17 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,44,372,844,3509
Sun,2023/09/16 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,0,1,338,3510
Mon,2023/09/17 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,12,62,3511
Mon,2023/09/17 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,3,49,160,3512
Mon,2023/09/17 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,44,2194,207,3513
Sun,2023/09/16 23:00:00+00,12:00 AM-1:00 AM,Camera 331 Railway Station,0,44,284,3514
Mon,2023/09/17 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,10,62,3515
Mon,2023/09/17 23:00:00+00,11:00 PM-12:00 AM,Camera 331 Railway Station,3,58,110,3516
Mon,2023/09/17 23:00:00+00,3:00 PM-4:00 PM,Camera 331 Railway Station,43,404,1736,3517
Sun,2023/09/16 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,76,273,3518
Mon,2023/09/17 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,5,54,3519
Mon,2023/09/17 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,3,113,58,3520
Mon,2023/09/17 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,38,2592,242,3521
Sun,2023/09/16 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,53,248,3522
Mon,2023/09/17 23:00:00+00,4:00 AM-5:00 AM,Camera 331 Railway Station,0,0,45,3523
Mon,2023/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,3,272,46,3524
Mon,2023/09/17 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,32,1280,2641,3525
Sun,2023/09/16 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,40,245,3526
Mon,2023/09/17 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,56,44,3527
Mon,2023/09/17 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,32,521,1104,3528
Sun,2023/09/16 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,181,231,3529
Mon,2023/09/17 23:00:00+00,12:00 AM-1:00 AM,Camera 331 Railway Station,0,38,41,3530
Mon,2023/09/17 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,3,171,23,3531
Sun,2023/09/16 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,2,217,3532
Mon,2023/09/17 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,31,411,1001,3533
Mon,2023/09/17 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,7,37,3534
Mon,2023/09/17 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,2,808,898,3535
Sun,2023/09/16 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,320,202,3536
Mon,2023/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,31,2374,254,3537
Mon,2023/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera 331 Railway Station,0,9,34,3538
Mon,2023/09/17 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,2,68,221,3539
Sun,2023/09/16 23:00:00+00,3:00 AM-4:00 AM,Camera 331 Railway Station,0,10,117,3540
Mon,2023/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera 331 Railway Station,30,448,1549,3541
Mon,2023/09/17 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,7,34,3542
Mon,2023/09/17 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,2,209,214,3543
Sun,2023/09/16 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,143,114,3544
Mon,2023/09/17 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,30,557,160,3545
Mon,2023/09/17 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,2,34,3546
Mon,2023/09/17 23:00:00+00,5:00 AM-6:00 AM,Camera 331 Railway Station,2,16,109,3547
Sun,2023/09/16 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,511,105,3548
Mon,2023/09/17 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,29,2651,16,3549
Mon,2023/09/17 23:00:00+00,2:00 AM-3:00 AM,Camera 331 Railway Station,0,9,31,3550
Mon,2023/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,2,275,83,3551
Sun,2023/09/16 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,0,103,3552
