Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Sat,2023/08/18 23:00:00+00,4:00 AM-5:00 AM,Camera 331 Railway Station,0,7,72,5192
Sat,2023/08/18 23:00:00+00,3:00 AM-4:00 AM,Camera 331 Railway Station,0,10,66,5193
Sun,2023/08/19 23:00:00+00,2:00 PM-3:00 PM,Camera 331 Railway Station,99,266,2327,5194
Sun,2023/08/19 23:00:00+00,10:00 AM-11:00 AM,Camera 331 Railway Station,91,608,1526,5195
Sun,2023/08/19 23:00:00+00,1:00 PM-2:00 PM,Camera 331 Railway Station,78,442,2991,5196
Sun,2023/08/19 23:00:00+00,3:00 PM-4:00 PM,Camera 331 Railway Station,77,363,2287,5197
Sun,2023/08/19 23:00:00+00,12:00 PM-1:00 PM,Camera 331 Railway Station,76,490,2876,5198
Sun,2023/08/19 23:00:00+00,4:00 PM-5:00 PM,Camera 331 Railway Station,65,246,2009,5199
Sun,2023/08/19 23:00:00+00,9:00 AM-10:00 AM,Camera 331 Railway Station,61,262,803,5200
Tue,2023/07/31 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,3,7,79,5201
Tue,2023/07/31 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,8,29,5202
Tue,2023/07/31 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,1,45,5203
Tue,2023/07/31 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,11,39,5204
Wed,2023/08/01 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,36,783,1141,5205
Wed,2023/08/01 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,32,1058,1009,5206
Wed,2023/08/01 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,30,805,1036,5207
Wed,2023/08/01 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,29,1047,1054,5208
Wed,2023/08/01 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,27,1076,968,5209
Wed,2023/08/01 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,25,423,932,5210
Wed,2023/08/01 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,20,326,982,5211
Wed,2023/08/01 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,19,381,856,5212
Wed,2023/08/01 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,17,290,753,5213
Wed,2023/08/15 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,41,277,5214
Wed,2023/08/01 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,17,178,709,5215
Wed,2023/08/01 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,16,742,989,5216
Wed,2023/08/01 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,13,923,977,5217
Wed,2023/08/15 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,3,19,140,5218
Tue,2023/08/07 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,22,320,724,5219
Sun,2023/08/05 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,40,382,823,5220
Wed,2023/08/01 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,12,113,1344,5221
Wed,2023/08/15 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,16,92,5222
Mon,2023/08/13 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,4,193,829,5223
Tue,2023/08/07 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,19,243,1107,5224
Sun,2023/08/05 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,25,209,522,5225
Wed,2023/08/01 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,12,120,655,5226
Thu,2023/08/09 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,12,679,1049,5227
Sat,2023/08/11 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,4,94,627,5228
Wed,2023/08/15 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,22,72,5229
Wed,2023/08/15 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,3,54,5230
Wed,2023/08/15 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,10,42,5231
Thu,2023/08/16 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,36,478,1335,5232
Thu,2023/08/16 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,31,231,1046,5233
Thu,2023/08/16 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,31,512,947,5234
Thu,2023/08/16 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,20,344,1048,5235
Thu,2023/08/16 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,15,363,1278,5236
Thu,2023/08/16 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,13,392,1135,5237
Thu,2023/08/16 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,13,161,987,5238
Thu,2023/08/16 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,12,339,1139,5239
Thu,2023/08/16 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,10,176,734,5240
Thu,2023/08/16 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,9,329,1086,5241
Thu,2023/08/16 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,9,348,1025,5242
Thu,2023/08/16 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,9,68,315,5243
Thu,2023/08/16 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,5,456,388,5244
Thu,2023/08/16 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,5,61,176,5245
Thu,2023/08/16 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,4,343,724,5246
Thu,2023/08/16 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,3,98,1001,5247
Thu,2023/08/16 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,3,76,372,5248
Thu,2023/08/16 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,2,55,535,5249
Thu,2023/08/16 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,1,33,175,5250
Thu,2023/08/16 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,21,97,5251
Thu,2023/08/16 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,38,271,5252
Thu,2023/08/16 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,23,71,5253
Thu,2023/08/16 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,12,53,5254
Thu,2023/08/16 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,15,49,5255
Fri,2023/08/17 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,51,167,1136,5256
Fri,2023/08/17 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,50,348,1533,5257
Fri,2023/08/17 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,22,249,1331,5258
Fri,2023/08/17 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,20,469,1309,5259
Fri,2023/08/17 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,16,541,1273,5260
Fri,2023/08/17 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,16,411,1134,5261
Fri,2023/08/17 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,16,222,926,5262
Fri,2023/08/17 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,13,358,1010,5263
Fri,2023/08/17 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,11,471,1349,5264
Fri,2023/08/17 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,11,401,1218,5265
Fri,2023/08/17 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,8,331,1010,5266
Fri,2023/08/17 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,7,232,647,5267
Fri,2023/08/17 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,7,85,404,5268
Fri,2023/08/17 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,101,496,5269
Fri,2023/08/17 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,4,154,624,5270
Fri,2023/08/17 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,4,33,163,5271
Fri,2023/08/17 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,69,423,5272
Fri,2023/08/17 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,1,10,1708,5273
Fri,2023/08/17 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,22,104,5274
Fri,2023/08/17 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,8,88,5275
Tue,2023/08/07 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,18,366,979,5276
Sat,2023/08/11 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,4,133,445,5277
Mon,2023/08/13 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,45,218,5278
Sun,2023/08/05 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,12,187,393,5279
Thu,2023/08/09 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,12,529,856,5280
Wed,2023/08/01 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,11,47,442,5281
Tue,2023/08/07 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,14,500,1163,5282
Sat,2023/08/11 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,4,37,84,5283
Mon,2023/08/13 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,3,55,138,5284
Sun,2023/08/05 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,10,513,489,5285
Thu,2023/08/09 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,10,224,622,5286
Wed,2023/08/01 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,9,91,549,5287
Tue,2023/08/07 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,12,157,717,5288
Sat,2023/08/11 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,3,150,540,5289
Mon,2023/08/13 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,2,18,117,5290
Mon,2023/08/13 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,1,26,64,5291
Mon,2023/08/13 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,10,81,5292
Mon,2023/08/13 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,15,57,5293
Mon,2023/08/13 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,7,55,5294
Tue,2023/08/14 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,39,573,1058,5295
Tue,2023/08/14 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,35,545,995,5296
Tue,2023/08/14 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,34,143,837,5297
Tue,2023/08/14 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,26,425,1067,5298
Tue,2023/08/14 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,25,414,839,5299
Tue,2023/08/14 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,22,639,900,5300
Tue,2023/08/14 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,20,397,1053,5301
Tue,2023/08/14 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,18,7,473,5302
Tue,2023/08/14 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,17,9,467,5303
Tue,2023/08/14 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,15,220,1017,5304
Tue,2023/08/14 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,15,2,299,5305
Tue,2023/08/14 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,14,204,738,5306
Tue,2023/08/14 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,12,771,965,5307
Tue,2023/08/14 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,9,773,1036,5308
Tue,2023/08/14 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,8,25,201,5309
Tue,2023/08/14 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,7,52,305,5310
Tue,2023/08/14 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,89,387,5311
Tue,2023/08/14 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,3,116,475,5312
Tue,2023/08/14 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,2,38,279,5313
Tue,2023/08/14 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,2,12,58,5314
Tue,2023/08/14 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,1,30,151,5315
Tue,2023/08/14 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,9,97,5316
Tue,2023/08/14 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,12,46,5317
Tue,2023/08/14 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,10,42,5318
Wed,2023/08/15 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,60,651,1138,5319
Wed,2023/08/15 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,57,552,1382,5320
Wed,2023/08/15 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,56,574,1332,5321
Wed,2023/08/15 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,51,333,962,5322
Wed,2023/08/15 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,41,693,1208,5323
Wed,2023/08/15 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,41,163,813,5324
Wed,2023/08/15 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,31,679,1188,5325
Wed,2023/08/15 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,29,99,332,5326
Wed,2023/08/15 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,26,141,636,5327
Wed,2023/08/15 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,19,387,1026,5328
Wed,2023/08/15 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,18,302,1116,5329
Wed,2023/08/15 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,16,159,705,5330
Wed,2023/08/15 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,15,130,527,5331
Wed,2023/08/15 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,14,489,998,5332
Wed,2023/08/15 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,10,246,901,5333
Wed,2023/08/15 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,10,25,160,5334
Wed,2023/08/15 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,8,521,1041,5335
Wed,2023/08/15 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,3,75,399,5336
Sat,2023/08/11 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,2,312,715,5337
Sun,2023/08/05 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,6,292,512,5338
Sat,2023/08/11 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,2,94,306,5339
Sat,2023/08/11 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,2,22,139,5340
Sun,2023/08/05 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,6,69,241,5341
Sat,2023/08/11 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,22,87,5342
Sun,2023/08/05 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,6,41,148,5343
Sat,2023/08/11 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,25,196,5344
Sun,2023/08/05 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,5,525,496,5345
Thu,2023/08/09 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,9,460,938,5346
Sat,2023/08/11 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,34,164,5347
Sun,2023/08/05 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,5,30,54,5348
Thu,2023/08/09 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,9,133,629,5349
Sun,2023/08/12 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,16,209,1000,5350
Sun,2023/08/05 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,4,65,341,5351
Sun,2023/08/05 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,4,74,240,5352
Sun,2023/08/05 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,29,113,5353
Sun,2023/08/05 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,3,123,330,5354
Sun,2023/08/05 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,2,64,259,5355
Sun,2023/08/05 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,1,63,215,5356
Sun,2023/08/05 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,1,43,205,5357
Sun,2023/08/05 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,1,34,181,5358
Sun,2023/08/05 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,34,177,5359
Sun,2023/08/05 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,38,168,5360
Sun,2023/08/05 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,17,81,5361
Sun,2023/08/05 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,0,98,288,5362
Sun,2023/08/05 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,55,277,5363
Sun,2023/08/05 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,21,153,5364
Sun,2023/08/05 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,7,119,5365
Mon,2023/08/06 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,23,618,1000,5366
Mon,2023/08/06 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,21,126,511,5367
Mon,2023/08/06 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,16,609,939,5368
Mon,2023/08/06 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,16,125,533,5369
Mon,2023/08/06 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,14,425,848,5370
Mon,2023/08/06 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,14,508,806,5371
Mon,2023/08/06 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,14,47,192,5372
Mon,2023/08/06 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,13,333,834,5373
Mon,2023/08/06 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,13,151,275,5374
Mon,2023/08/06 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,10,149,482,5375
Mon,2023/08/06 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,7,137,609,5376
Mon,2023/08/06 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,6,81,248,5377
Mon,2023/08/06 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,61,338,5378
Mon,2023/08/06 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,23,231,5379
Mon,2023/08/06 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,11,70,5380
Mon,2023/08/06 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,10,36,5381
Mon,2023/08/06 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,16,78,5382
Mon,2023/08/06 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,4,55,5383
Mon,2023/08/06 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,9,29,5384
Tue,2023/08/07 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,64,689,1229,5385
Tue,2023/08/07 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,46,579,1148,5386
Tue,2023/08/07 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,42,588,1230,5387
Tue,2023/08/07 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,42,556,1126,5388
Tue,2023/08/07 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,37,580,1020,5389
Tue,2023/08/07 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,29,620,1085,5390
Tue,2023/08/07 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,27,445,923,5391
Thu,2023/08/02 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,62,170,5392
Wed,2023/08/01 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,9,34,308,5393
Tue,2023/08/07 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,12,279,663,5394
Sun,2023/08/12 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,16,131,711,5395
Wed,2023/08/01 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,8,91,285,5396
Sun,2023/08/12 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,15,220,368,5397
Thu,2023/08/09 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,9,128,255,5398
Wed,2023/08/01 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,3,47,163,5399
Sun,2023/08/12 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,12,290,665,5400
Tue,2023/08/07 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,8,292,982,5401
Thu,2023/08/09 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,8,560,935,5402
Wed,2023/08/01 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,2,16,209,5403
Sun,2023/08/12 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,12,125,262,5404
Tue,2023/08/07 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,6,66,552,5405
Thu,2023/08/09 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,4,91,158,5406
Wed,2023/08/01 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,2,6,57,5407
Sun,2023/08/12 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,9,85,567,5408
Tue,2023/08/07 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,6,113,266,5409
Thu,2023/08/09 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,2,29,304,5410
Wed,2023/08/01 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,5,120,5411
Sun,2023/08/12 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,7,364,645,5412
Tue,2023/08/07 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,4,88,143,5413
Thu,2023/08/09 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,1,52,430,5414
Wed,2023/08/01 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,5,98,5415
Sun,2023/08/12 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,6,102,788,5416
Thu,2023/08/09 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,57,173,5417
Tue,2023/08/07 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,1,18,130,5418
Wed,2023/08/01 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,14,62,5419
Thu,2023/08/09 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,17,116,5420
Sun,2023/08/12 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,6,48,257,5421
Thu,2023/08/02 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,0,2,5422
Tue,2023/08/07 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,22,54,5423
Thu,2023/08/02 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,65,366,1189,5424
Thu,2023/08/09 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,20,71,5425
Tue,2023/08/07 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,8,81,5426
Fri,2023/08/03 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,45,71,762,5427
Sun,2023/08/12 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,5,123,221,5428
Thu,2023/08/02 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,49,822,874,5429
Thu,2023/08/09 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,31,66,5430
Tue,2023/08/07 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,8,54,5431
Fri,2023/08/03 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,43,87,809,5432
Sun,2023/08/12 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,4,53,369,5433
Thu,2023/08/02 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,47,191,961,5434
Thu,2023/08/09 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,21,55,5435
Tue,2023/08/07 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,2,31,5436
Fri,2023/08/03 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,33,60,810,5437
Sun,2023/08/12 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,4,69,178,5438
Thu,2023/08/02 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,42,753,1035,5439
Fri,2023/08/10 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,46,420,1480,5440
Tue,2023/08/07 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,7,10,5441
Fri,2023/08/03 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,33,50,768,5442
Sun,2023/08/12 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,3,130,575,5443
Thu,2023/08/02 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,38,375,1370,5444
Fri,2023/08/10 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,32,742,1253,5445
Tue,2023/08/07 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,2,7,5446
Fri,2023/08/03 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,22,309,713,5447
Sun,2023/08/12 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,3,42,268,5448
