Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Fri,2023/12/08 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,34,158,1366
Sat,2023/12/09 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,16,259,858,1367
Thu,2023/12/07 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,2,1415,12,1368
Fri,2023/12/08 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,2,697,2181,1369
Fri,2023/12/08 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,22,114,1370
Sat,2023/12/09 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,15,985,2016,1371
Thu,2023/12/07 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,2,1743,7,1372
Fri,2023/12/08 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,2,356,1916,1373
Fri,2023/12/08 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,0,480,98,1374
Sat,2023/12/09 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,15,97,670,1375
Thu,2023/12/07 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,2,109,7,1376
Fri,2023/12/08 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,2,89,755,1377
Fri,2023/12/08 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,90,86,1378
Sat,2023/12/09 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,15,159,110,1379
Thu,2023/12/07 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,1,85,1669,1380
Fri,2023/12/08 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,2,74,671,1381
Fri,2023/12/08 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,18,86,1382
Fri,2023/12/08 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,117,84,1383
Fri,2023/12/08 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,14,84,1384
Fri,2023/12/08 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,51,73,1385
Fri,2023/12/08 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,0,134,66,1386
Fri,2023/12/08 00:00:00+00,12:00 AM-1:00 AM,Camera 332 Waterfront,0,11,58,1387
Fri,2023/12/08 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,5,58,1388
Fri,2023/12/08 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,0,410,56,1389
Fri,2023/12/08 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,185,54,1390
Fri,2023/12/08 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,13,46,1391
Fri,2023/12/08 00:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,36,44,1392
Fri,2023/12/08 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,94,41,1393
Fri,2023/12/08 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,77,36,1394
Fri,2023/12/08 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,87,34,1395
Fri,2023/12/08 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,122,33,1396
Fri,2023/12/08 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,30,30,1397
Fri,2023/12/08 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,11,28,1398
Fri,2023/12/08 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,5,28,1399
Fri,2023/12/08 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,0,525,26,1400
Fri,2023/12/08 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,13,25,1401
Fri,2023/12/08 00:00:00+00,1:00 AM-2:00 AM,Camera 332 Waterfront,0,16,24,1402
Fri,2023/12/08 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,197,23,1403
Fri,2023/12/08 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,127,21,1404
Fri,2023/12/08 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,0,21,21,1405
Fri,2023/12/08 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,0,1578,20,1406
Fri,2023/12/08 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,21,20,1407
Fri,2023/12/08 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,23,19,1408
Fri,2023/12/08 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,10,17,1409
Fri,2023/12/08 00:00:00+00,3:00 AM-4:00 AM,Camera 332 Waterfront,0,2,14,1410
Fri,2023/12/08 00:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,13,11,1411
Fri,2023/12/08 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,94,10,1412
Fri,2023/12/08 00:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,9,10,1413
Fri,2023/12/08 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,0,108,8,1414
Fri,2023/12/08 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,17,8,1415
Thu,2023/12/07 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,1,1560,4,1416
Thu,2023/12/07 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,0,23,8,1417
Fri,2023/12/08 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,2,324,511,1418
Sat,2023/12/09 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,13,77,1540,1419
Thu,2023/12/07 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,0,652,7,1420
Thu,2023/12/07 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,0,187,990,1421
Fri,2023/12/08 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,2,87,336,1422
Sat,2023/12/09 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,12,230,217,1423
Thu,2023/12/07 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,0,107,7,1424
Thu,2023/12/07 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,265,980,1425
Fri,2023/12/08 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,2,826,240,1426
Sat,2023/12/09 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,11,142,2057,1427
Thu,2023/12/07 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,75,6,1428
Thu,2023/12/07 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,194,859,1429
Fri,2023/12/08 00:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,2,134,147,1430
Thu,2023/12/07 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,1,375,1641,1431
Sat,2023/12/09 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,11,575,9,1432
Thu,2023/12/07 00:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,29,5,1433
Thu,2023/12/07 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,0,263,489,1434
Fri,2023/12/08 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,2,295,78,1435
Thu,2023/12/07 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,1,406,1505,1436
Sat,2023/12/09 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,10,466,2289,1437
Thu,2023/12/07 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,135,4,1438
Thu,2023/12/07 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,223,464,1439
Fri,2023/12/08 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,2,679,58,1440
Thu,2023/12/07 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,1,232,1505,1441
Sat,2023/12/09 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,10,684,209,1442
Sat,2023/12/09 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,9,20,1605,1443
Sat,2023/12/09 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,9,106,1418,1444
Sat,2023/12/09 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,9,116,299,1445
Sat,2023/12/09 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,8,635,1615,1446
Sat,2023/12/09 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,8,138,1398,1447
Sat,2023/12/09 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,7,139,852,1448
Sat,2023/12/09 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,7,227,138,1449
Sat,2023/12/09 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,6,226,1034,1450
Sat,2023/12/09 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,6,125,623,1451
Sat,2023/12/09 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,6,62,456,1452
Sat,2023/12/09 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,6,100,434,1453
Sat,2023/12/09 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,6,88,84,1454
Sat,2023/12/09 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,6,508,4,1455
Sat,2023/12/09 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,5,17,1894,1456
Sat,2023/12/09 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,5,395,1243,1457
Sat,2023/12/09 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,5,949,309,1458
Sat,2023/12/09 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,5,254,125,1459
Sat,2023/12/09 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,5,362,68,1460
Sat,2023/12/09 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,5,464,22,1461
Sat,2023/12/09 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,5,298,12,1462
Sat,2023/12/09 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,5,456,11,1463
Fri,2023/12/08 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,2,956,56,1464
Thu,2023/12/07 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,1,303,1468,1465
Thu,2023/12/07 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,54,458,1466
Thu,2023/12/07 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,0,185,3,1467
Fri,2023/12/08 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,2,1261,51,1468
Thu,2023/12/07 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,1,192,1460,1469
Thu,2023/12/07 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,31,366,1470
Thu,2023/12/07 00:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,5,3,1471
Fri,2023/12/08 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,2,552,50,1472
Thu,2023/12/07 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,1,387,1241,1473
Thu,2023/12/07 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,102,305,1474
Thu,2023/12/07 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,0,184,2,1475
Fri,2023/12/08 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,2,566,47,1476
Thu,2023/12/07 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,227,718,1477
Thu,2023/12/07 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,120,292,1478
Thu,2023/12/07 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,0,127,2,1479
Fri,2023/12/08 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,2,13,43,1480
Thu,2023/12/07 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,1,216,570,1481
Thu,2023/12/07 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,55,285,1482
Thu,2023/12/07 00:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,19,2,1483
Fri,2023/12/08 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,2,75,22,1484
Thu,2023/12/07 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,1,193,533,1485
Thu,2023/12/07 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,97,232,1486
Thu,2023/12/07 00:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,12,2,1487
Fri,2023/12/08 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,2,121,15,1488
Thu,2023/12/07 00:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,1,23,383,1489
Thu,2023/12/07 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,0,21,204,1490
Thu,2023/12/07 00:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,28,1,1491
Fri,2023/12/08 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,1,515,1836,1492
Thu,2023/12/07 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,1,133,364,1493
Thu,2023/12/07 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,23,189,1494
Thu,2023/12/07 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,54,0,1495
Fri,2023/12/08 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,1,330,1827,1496
Thu,2023/12/07 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,1,55,285,1497
Thu,2023/12/07 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,10,156,1498
Fri,2023/12/08 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,70,310,964,1499
Thu,2023/12/07 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,1,495,255,1500
Fri,2023/12/08 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,1,280,1417,1501
Thu,2023/12/07 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,1,491,240,1502
Fri,2023/12/08 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,1,906,646,1503
Thu,2023/12/07 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,1,129,196,1504
Fri,2023/12/08 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,1,311,554,1505
Thu,2023/12/07 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,1,682,153,1506
Fri,2023/12/08 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,1,111,500,1507
Thu,2023/12/07 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,1,9,134,1508
Fri,2023/12/08 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,1,207,479,1509
Thu,2023/12/07 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,1,486,99,1510
Fri,2023/12/08 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,1,242,472,1511
Thu,2023/12/07 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,1,32,92,1512
Fri,2023/12/08 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,1,622,439,1513
Thu,2023/12/07 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,117,77,1514
Fri,2023/12/08 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,1,224,383,1515
Thu,2023/12/07 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,9,58,1516
Fri,2023/12/08 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,1,29,319,1517
Thu,2023/12/07 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,1,25,54,1518
Fri,2023/12/08 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,1,53,316,1519
Thu,2023/12/07 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,1,485,53,1520
Fri,2023/12/08 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,1,163,268,1521
Thu,2023/12/07 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,10,50,1522
Fri,2023/12/08 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,1,130,191,1523
Thu,2023/12/07 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,1,38,36,1524
Fri,2023/12/08 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,542,189,1525
Thu,2023/12/07 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,1,74,32,1526
Fri,2023/12/08 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,37,111,1527
Thu,2023/12/07 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,37,28,1528
Fri,2023/12/08 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,1,35,35,1529
Thu,2023/12/07 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,1,30,26,1530
Fri,2023/12/08 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,1,1095,20,1531
Thu,2023/12/07 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,1,15,26,1532
Fri,2023/12/08 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,1,628,10,1533
Thu,2023/12/07 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,1,7,25,1534
Fri,2023/12/08 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,1,1102,9,1535
Thu,2023/12/07 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,9,22,1536
Fri,2023/12/08 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,1,313,7,1537
Thu,2023/12/07 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,1,380,15,1538
Thu,2023/12/07 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,491,8,1539
Thu,2023/12/07 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,305,8,1540
Thu,2023/12/07 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,61,144,1541
Fri,2023/12/08 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,61,168,1134,1542
Fri,2023/12/08 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,49,120,880,1543
Fri,2023/12/08 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,43,89,815,1544
Fri,2023/12/08 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,40,194,1059,1545
Fri,2023/12/08 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,36,3942,53,1546
Fri,2023/12/08 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,30,3030,6,1547
Fri,2023/12/08 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,29,482,1180,1548
Fri,2023/12/08 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,27,283,892,1549
Fri,2023/12/08 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,27,350,147,1550
Fri,2023/12/08 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,26,79,816,1551
Fri,2023/12/08 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,25,106,1300,1552
Fri,2023/12/08 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,24,384,1203,1553
Fri,2023/12/08 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,23,593,225,1554
Fri,2023/12/08 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,20,65,561,1555
Fri,2023/12/08 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,20,3488,23,1556
Fri,2023/12/08 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,19,944,2318,1557
Fri,2023/12/08 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,19,252,1095,1558
Fri,2023/12/08 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,19,67,593,1559
Fri,2023/12/08 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,19,2946,276,1560
Fri,2023/12/08 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,18,949,2219,1561
Fri,2023/12/08 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,16,663,1918,1562
Fri,2023/12/08 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,16,1129,204,1563
Fri,2023/12/08 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,15,718,2163,1564
Fri,2023/12/08 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,15,106,502,1565
Fri,2023/12/08 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,14,714,2269,1566
Fri,2023/12/08 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,13,632,175,1567
Fri,2023/12/08 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,13,2865,160,1568
Fri,2023/12/08 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,12,938,2512,1569
Fri,2023/12/08 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,11,962,2390,1570
Fri,2023/12/08 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,11,389,1526,1571
Thu,2023/12/07 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,30,128,1572
Thu,2023/12/07 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,577,126,1573
Thu,2023/12/07 00:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,69,108,1574
Thu,2023/12/07 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,101,103,1575
Thu,2023/12/07 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,0,170,96,1576
Thu,2023/12/07 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,42,89,1577
Thu,2023/12/07 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,63,84,1578
Thu,2023/12/07 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,29,82,1579
Thu,2023/12/07 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,0,498,71,1580
Thu,2023/12/07 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,0,14,63,1581
Thu,2023/12/07 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,88,62,1582
Thu,2023/12/07 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,7,58,1583
Thu,2023/12/07 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,0,790,52,1584
Thu,2023/12/07 00:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,13,50,1585
Thu,2023/12/07 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,5,42,1586
Thu,2023/12/07 00:00:00+00,12:00 AM-1:00 AM,Camera 332 Waterfront,0,8,39,1587
Thu,2023/12/07 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,13,35,1588
Thu,2023/12/07 00:00:00+00,3:00 AM-4:00 AM,Camera 332 Waterfront,0,4,31,1589
Thu,2023/12/07 00:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,5,30,1590
Thu,2023/12/07 00:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,9,28,1591
Thu,2023/12/07 00:00:00+00,1:00 AM-2:00 AM,Camera 332 Waterfront,0,3,28,1592
Thu,2023/12/07 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,9,27,1593
Thu,2023/12/07 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,9,25,1594
Thu,2023/12/07 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,7,25,1595
Thu,2023/12/07 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,66,24,1596
Thu,2023/12/07 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,0,202,23,1597
Thu,2023/12/07 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,0,114,23,1598
Thu,2023/12/07 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,0,504,22,1599
Thu,2023/12/07 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,25,22,1600
Sun,2023/12/10 00:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,72,38,1601
Sun,2023/12/10 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,39,35,1602
Sun,2023/12/10 00:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,128,30,1603
Sun,2023/12/10 00:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,62,30,1604
Sun,2023/12/10 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,0,771,27,1605
Mon,2023/12/11 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,7,50,10,1606
Sun,2023/12/10 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,19,27,1607
Sun,2023/12/10 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,17,99,1210,1608
Sun,2023/12/10 00:00:00+00,1:00 AM-2:00 AM,Camera 332 Waterfront,0,42,26,1609
Mon,2023/12/11 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,6,338,1306,1610
Sun,2023/12/10 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,9,26,1611
Sun,2023/12/10 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,16,619,1937,1612
Mon,2023/12/11 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,6,228,615,1613
Sun,2023/12/10 00:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,70,23,1614
Sat,2023/12/09 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,113,80,1615
Sun,2023/12/10 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,15,730,2305,1616
Mon,2023/12/11 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,6,565,204,1617
Sun,2023/12/10 00:00:00+00,3:00 AM-4:00 AM,Camera 332 Waterfront,0,14,17,1618
Sat,2023/12/09 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,1,449,76,1619
Sat,2023/12/09 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,186,77,1620
Sat,2023/12/09 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,6,76,1621
Sat,2023/12/09 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,0,1168,75,1622
Sat,2023/12/09 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,136,68,1623
