Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Thu,2024/02/01 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,5,338,690,2073
Tue,2024/02/13 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,5,249,40,2074
Sat,2024/02/10 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,5,893,191,2075
Thu,2024/02/01 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,4,1629,425,2076
Sun,2024/02/25 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,4,532,1013,2077
Sat,2024/02/10 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,4,329,168,2078
Sun,2024/02/18 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,5,395,676,2079
Thu,2024/02/22 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,5,786,38,2080
Sun,2024/02/04 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,5,17,190,2081
Sat,2024/02/24 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,38,423,2082
Tue,2024/02/20 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,4,143,1011,2083
Sun,2024/02/18 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,515,167,2084
Sat,2024/02/17 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,496,672,2085
Sun,2024/02/18 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,5,109,37,2086
Sat,2024/02/17 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,5,1490,186,2087
Sun,2024/02/11 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,54,418,2088
Tue,2024/02/20 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,4,540,1004,2089
Thu,2024/02/15 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,4,405,167,2090
Wed,2024/02/21 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,5,360,650,2091
Sun,2024/02/18 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,5,614,36,2092
Sat,2024/02/17 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,5,1799,185,2093
Tue,2024/02/27 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,4,744,405,2094
Thu,2024/02/29 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,4,482,1002,2095
Thu,2024/02/01 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,59,166,2096
Mon,2024/02/19 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,5,279,644,2097
Sat,2024/02/03 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,307,628,2098
Mon,2024/02/19 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,5,102,609,2099
Sun,2024/02/18 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,438,592,2100
Sat,2024/02/24 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,5,384,574,2101
Mon,2024/02/05 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,5,200,541,2102
Thu,2024/02/01 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,5,1885,527,2103
Tue,2024/02/20 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,5,272,524,2104
Tue,2024/02/06 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,5,218,523,2105
Sat,2024/02/03 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,5,122,506,2106
Wed,2024/02/07 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,5,161,500,2107
Fri,2024/02/23 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,5,1305,484,2108
Sat,2024/02/03 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,1385,481,2109
Sun,2024/02/18 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,5,295,480,2110
Thu,2024/02/29 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,333,477,2111
Sun,2024/02/18 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,5,418,460,2112
Fri,2024/02/23 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,1172,450,2113
Sun,2024/02/04 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,5,155,436,2114
Sat,2024/02/03 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,5,935,418,2115
Sun,2024/02/18 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,5,394,409,2116
Wed,2024/02/07 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,83,401,2117
Sat,2024/02/17 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,5,1336,387,2118
Thu,2024/02/29 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,822,381,2119
Tue,2024/02/27 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,5,1113,361,2120
Sun,2024/02/04 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,5,536,356,2121
Wed,2024/02/21 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,52,334,2122
Tue,2024/02/20 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,5,720,314,2123
Sun,2024/02/11 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,1432,309,2124
Mon,2024/02/05 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,5,655,305,2125
Wed,2024/02/07 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,5,35,299,2126
Sun,2024/02/18 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,5,952,297,2127
Fri,2024/02/16 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,45,296,2128
Thu,2024/02/08 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,5,34,289,2129
Tue,2024/02/13 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,5,539,284,2130
Thu,2024/02/01 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,5,63,283,2131
Thu,2024/02/15 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,569,278,2132
Fri,2024/02/09 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,5,625,238,2133
Fri,2024/02/16 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,5,31,235,2134
Sat,2024/02/03 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,5,353,235,2135
Thu,2024/02/08 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,5,689,234,2136
Fri,2024/02/23 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,5,33,230,2137
Sun,2024/02/18 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,35,220,2138
Fri,2024/02/16 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,5,962,205,2139
Thu,2024/02/08 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,4,812,163,2140
Mon,2024/02/12 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,4,295,999,2141
Thu,2024/02/01 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,4,1679,396,2142
Wed,2024/02/21 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,4,119,161,2143
Tue,2024/02/20 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,4,345,987,2144
Tue,2024/02/13 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,4,519,396,2145
Thu,2024/02/08 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,4,507,151,2146
Sat,2024/02/17 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,4,479,983,2147
Tue,2024/02/27 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,855,376,2148
Thu,2024/02/15 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,338,151,2149
Thu,2024/02/15 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,4,206,960,2150
Wed,2024/02/28 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,4,839,376,2151
Mon,2024/02/05 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,799,145,2152
Sun,2024/02/25 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,4,450,952,2153
Wed,2024/02/07 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,430,376,2154
Sat,2024/02/10 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,4,413,142,2155
Sat,2024/02/24 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,4,388,951,2156
Wed,2024/02/28 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,4,836,371,2157
Fri,2024/02/09 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,4,364,2158
Fri,2024/02/09 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,448,347,2159
Tue,2024/02/06 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,4,57,346,2160
Mon,2024/02/12 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,1292,340,2161
Sat,2024/02/03 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,4,648,339,2162
Thu,2024/02/22 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,4,139,332,2163
Sun,2024/02/04 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,4,48,325,2164
Sat,2024/02/17 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,4,41,313,2165
Sun,2024/02/04 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,24,311,2166
Sun,2024/02/11 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,4,66,301,2167
Tue,2024/02/06 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,4,71,300,2168
Sun,2024/02/25 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,4,975,292,2169
Thu,2024/02/15 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,4,176,292,2170
Tue,2024/02/27 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,32,292,2171
Sun,2024/02/18 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,4,105,286,2172
Mon,2024/02/19 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,4,45,277,2173
Tue,2024/02/27 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,4,601,274,2174
Sat,2024/02/03 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,4,23,265,2175
Sat,2024/02/17 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,4,18,265,2176
Sat,2024/02/17 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,4,282,257,2177
Wed,2024/02/28 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,10,256,2178
Tue,2024/02/13 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,41,253,2179
Fri,2024/02/09 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,4,636,252,2180
Wed,2024/02/14 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,45,251,2181
Sat,2024/02/17 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,638,243,2182
Tue,2024/02/06 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,42,240,2183
Thu,2024/02/01 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,38,233,2184
Sun,2024/02/04 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,4,632,231,2185
Fri,2024/02/09 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,4,582,219,2186
Sun,2024/02/11 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,4,700,217,2187
Sun,2024/02/11 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,4,80,211,2188
Tue,2024/02/06 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,4,695,210,2189
Mon,2024/02/05 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,4,683,207,2190
Mon,2024/02/05 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,24,196,2191
Sun,2024/02/11 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,4,503,194,2192
Thu,2024/02/22 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,4,74,192,2193
Tue,2024/02/27 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,5,1616,184,2194
Thu,2024/02/22 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,5,500,36,2195
Fri,2024/02/09 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,4,1625,139,2196
Thu,2024/02/01 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,4,115,950,2197
Sun,2024/02/04 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,4,297,131,2198
Wed,2024/02/14 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,4,174,944,2199
Fri,2024/02/23 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,4,143,130,2200
Thu,2024/02/08 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,4,332,907,2201
Sat,2024/02/17 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,4,81,128,2202
Sun,2024/02/04 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,4,505,892,2203
Sat,2024/02/10 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,4,7,127,2204
Thu,2024/02/01 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,4,564,868,2205
Sun,2024/02/11 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,4,380,124,2206
Thu,2024/02/15 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,4,612,859,2207
Tue,2024/02/13 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,4,585,122,2208
Sun,2024/02/04 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,4,357,851,2209
Tue,2024/02/20 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,4,18,122,2210
Mon,2024/02/19 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,4,360,838,2211
Sat,2024/02/03 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,4,119,120,2212
Fri,2024/02/02 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,4,154,829,2213
Sat,2024/02/24 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,19,120,2214
Sat,2024/02/03 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,4,351,823,2215
Sun,2024/02/11 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,4,684,118,2216
Tue,2024/02/27 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,4,283,823,2217
Tue,2024/02/13 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,4,26,115,2218
Sat,2024/02/10 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,4,1082,109,2219
Sat,2024/02/24 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,4,341,107,2220
Sun,2024/02/04 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,4,2085,103,2221
Thu,2024/02/15 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,4,2393,102,2222
Wed,2024/02/14 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,4,1127,89,2223
Sun,2024/02/04 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,4,262,87,2224
Sat,2024/02/03 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,4,1072,86,2225
Fri,2024/02/23 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,4,392,84,2226
Sat,2024/02/03 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,4,1694,83,2227
Mon,2024/02/05 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,4,1807,82,2228
Wed,2024/02/28 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,4,282,77,2229
Sat,2024/02/03 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,4,6,75,2230
Tue,2024/02/13 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,4,132,74,2231
Thu,2024/02/29 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,4,222,72,2232
Thu,2024/02/01 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,4,821,70,2233
Mon,2024/02/12 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,4,96,67,2234
Sat,2024/02/24 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,4,8,67,2235
Sat,2024/02/17 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,4,906,66,2236
Fri,2024/02/23 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,4,219,65,2237
Wed,2024/02/07 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,4,89,65,2238
Tue,2024/02/27 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,4,239,64,2239
Thu,2024/02/08 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,4,244,63,2240
Mon,2024/02/26 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,4,119,60,2241
Tue,2024/02/13 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,4,1043,60,2242
Fri,2024/02/16 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,5,962,35,2243
Sun,2024/02/25 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,5,101,181,2244
Sun,2024/02/25 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,4,545,811,2245
Thu,2024/02/15 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,5,286,178,2246
Sun,2024/02/04 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,4,217,794,2247
Mon,2024/02/05 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,4,321,767,2248
Sun,2024/02/18 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,5,29,175,2249
Fri,2024/02/09 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,4,34,733,2250
Sat,2024/02/24 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,5,536,34,2251
Tue,2024/02/06 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,5,671,171,2252
Sat,2024/02/10 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,4,142,714,2253
Tue,2024/02/06 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,5,365,33,2254
Tue,2024/02/06 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,5,465,168,2255
Wed,2024/02/28 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,4,334,635,2256
Fri,2024/02/23 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,5,669,31,2257
Sat,2024/02/10 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,5,529,167,2258
Tue,2024/02/20 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,4,289,631,2259
Sun,2024/02/04 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,5,61,30,2260
Sun,2024/02/18 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,5,53,159,2261
Sat,2024/02/10 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,4,109,629,2262
Sun,2024/02/11 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,5,89,28,2263
Tue,2024/02/20 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,5,940,156,2264
Thu,2024/02/15 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,442,628,2265
Thu,2024/02/08 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,5,68,27,2266
Sat,2024/02/10 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,5,295,137,2267
Sun,2024/02/25 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,4,195,618,2268
Tue,2024/02/20 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,5,239,27,2269
Wed,2024/02/07 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,5,1001,134,2270
Sun,2024/02/11 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,4,179,605,2271
Wed,2024/02/28 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,5,218,25,2272
Mon,2024/02/12 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,5,683,132,2273
Sun,2024/02/25 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,4,157,576,2274
Sun,2024/02/25 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,5,172,23,2275
Sun,2024/02/18 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,5,328,131,2276
Sat,2024/02/03 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,4,1414,569,2277
Fri,2024/02/02 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,5,331,22,2278
Sat,2024/02/17 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,4,173,539,2279
Mon,2024/02/26 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,5,230,22,2280
Fri,2024/02/23 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,5,25,129,2281
Mon,2024/02/12 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,4,64,534,2282
Sun,2024/02/25 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,5,245,124,2283
Sat,2024/02/10 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,33,531,2284
Sat,2024/02/10 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,5,409,122,2285
Wed,2024/02/21 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,4,766,512,2286
Sat,2024/02/17 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,5,350,119,2287
Wed,2024/02/28 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,347,512,2288
Sun,2024/02/25 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,5,219,117,2289
Fri,2024/02/23 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,1503,509,2290
Sun,2024/02/25 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,5,773,22,2291
Sun,2024/02/04 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,5,209,116,2292
Sat,2024/02/03 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,4,1167,509,2293
Wed,2024/02/28 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,5,826,21,2294
Sun,2024/02/04 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,5,695,114,2295
Fri,2024/02/23 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,4,471,506,2296
Wed,2024/02/14 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,5,360,20,2297
Sat,2024/02/10 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,5,445,103,2298
Sun,2024/02/18 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,4,132,503,2299
Mon,2024/02/26 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,5,417,19,2300
Sun,2024/02/04 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,5,204,101,2301
Mon,2024/02/05 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,292,491,2302
Thu,2024/02/08 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,5,1717,19,2303
Sun,2024/02/11 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,5,720,100,2304
Tue,2024/02/13 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,1413,477,2305
Sat,2024/02/17 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,5,845,18,2306
Sat,2024/02/10 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,5,218,91,2307
Sat,2024/02/03 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,4,69,461,2308
Wed,2024/02/07 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,5,226,18,2309
Wed,2024/02/07 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,5,162,86,2310
Fri,2024/02/16 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,5,908,17,2311
Wed,2024/02/07 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,5,112,86,2312
Sun,2024/02/25 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,5,624,16,2313
Sun,2024/02/18 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,5,211,83,2314
Sun,2024/02/25 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,5,36,16,2315
Thu,2024/02/01 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,5,262,77,2316
Thu,2024/02/22 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,5,763,16,2317
Fri,2024/02/23 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,5,1060,63,2318
Tue,2024/02/13 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,5,2389,16,2319
Sun,2024/02/18 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,5,6,61,2320
Wed,2024/02/21 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,5,745,16,2321
Sun,2024/02/04 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,5,452,60,2322
Sun,2024/02/18 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,5,732,15,2323
Mon,2024/02/05 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,5,92,58,2324
Mon,2024/02/19 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,5,2549,13,2325
Thu,2024/02/15 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,5,1379,56,2326
Mon,2024/02/12 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,5,723,13,2327
Mon,2024/02/26 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,5,244,54,2328
Thu,2024/02/22 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,5,1584,13,2329
Thu,2024/02/22 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,5,556,54,2330
Fri,2024/02/02 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,5,740,12,2331
Sat,2024/02/24 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,5,264,53,2332
