Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Fri,2024/09/05 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,7,1152,37,2178
Fri,2024/09/26 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,7,1815,36,2179
Sat,2024/09/13 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,8,943,4,2180
Thu,2024/09/11 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,7,560,17,2181
Sun,2024/09/21 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,7,166,595,2182
Wed,2024/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,8,723,1312,2183
Fri,2024/09/12 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,8,880,379,2184
Tue,2024/09/09 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,8,728,4,2185
Sun,2024/09/28 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,7,611,588,2186
Mon,2024/09/08 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,7,890,16,2187
Sun,2024/09/14 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,8,490,1309,2188
Tue,2024/09/02 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,8,901,377,2189
Sun,2024/09/07 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,8,76,3,2190
Fri,2024/09/19 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,7,150,558,2191
Mon,2024/09/08 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,7,563,16,2192
Fri,2024/09/12 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,8,339,1296,2193
Thu,2024/09/04 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,8,1340,376,2194
Wed,2024/09/17 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,8,243,3,2195
Tue,2024/09/23 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,7,116,538,2196
Sun,2024/09/21 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,7,613,16,2197
Fri,2024/09/05 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,8,334,1262,2198
Wed,2024/09/24 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,8,145,367,2199
Tue,2024/09/09 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,7,861,2258,2200
Mon,2024/09/08 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,7,198,466,2201
Mon,2024/09/15 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,7,442,14,2202
Sun,2024/08/31 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,8,331,1254,2203
Thu,2024/09/11 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,8,611,366,2204
Fri,2024/09/12 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,8,1176,363,2205
Thu,2024/09/04 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,8,928,358,2206
Fri,2024/09/26 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,8,862,357,2207
Fri,2024/09/19 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,8,1134,348,2208
Wed,2024/09/17 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,8,1030,310,2209
Sun,2024/09/07 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,8,1037,309,2210
Wed,2024/09/24 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,8,586,301,2211
Wed,2024/09/10 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,8,101,277,2212
Mon,2024/09/08 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,8,609,259,2213
Thu,2024/09/04 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,8,337,258,2214
Thu,2024/09/25 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,8,60,250,2215
Mon,2024/09/01 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,8,533,246,2216
Thu,2024/09/18 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,8,254,229,2217
Sat,2024/09/13 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,8,1002,226,2218
Fri,2024/09/19 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,8,1075,225,2219
Sat,2024/09/20 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,8,1071,221,2220
Sat,2024/09/20 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,8,1352,200,2221
Sun,2024/09/14 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,8,61,187,2222
Sat,2024/09/20 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,8,1424,181,2223
Fri,2024/09/26 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,8,692,167,2224
Tue,2024/09/23 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,8,1355,153,2225
Fri,2024/09/19 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,8,414,150,2226
Fri,2024/09/19 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,8,382,142,2227
Fri,2024/09/12 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,8,1264,141,2228
Thu,2024/09/25 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,8,669,137,2229
Sun,2024/09/21 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,8,212,136,2230
Sun,2024/09/21 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,8,862,130,2231
Thu,2024/09/11 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,8,920,129,2232
Thu,2024/09/25 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,8,881,129,2233
Wed,2024/09/03 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,8,175,124,2234
Sat,2024/09/20 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,8,235,121,2235
Thu,2024/09/04 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,7,642,2051,2236
Wed,2024/09/24 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,7,1482,462,2237
Wed,2024/09/24 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,7,805,14,2238
Sat,2024/09/27 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,8,1212,1242,2239
Sat,2024/09/06 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,7,675,1979,2240
Sat,2024/09/20 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,7,1455,440,2241
Sun,2024/09/14 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,7,1207,13,2242
Wed,2024/09/17 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,8,510,1238,2243
Tue,2024/09/09 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,7,862,1943,2244
Fri,2024/09/19 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,7,1369,438,2245
Sun,2024/09/07 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,7,506,13,2246
Fri,2024/09/26 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,8,467,1236,2247
Wed,2024/09/10 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,7,546,1835,2248
Mon,2024/09/01 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,7,892,437,2249
Sun,2024/08/31 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,7,439,13,2250
Wed,2024/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,8,657,1203,2251
Tue,2024/09/23 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,7,655,1815,2252
Sun,2024/09/07 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,7,373,428,2253
Tue,2024/09/02 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,7,536,13,2254
Sun,2024/09/07 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,8,348,1200,2255
Tue,2024/09/09 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,7,879,1781,2256
Fri,2024/09/19 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,7,1207,419,2257
Wed,2024/09/10 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,7,937,13,2258
Sat,2024/09/27 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,8,1133,1134,2259
Wed,2024/09/24 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,7,990,1753,2260
Tue,2024/09/09 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,7,1198,407,2261
Mon,2024/09/15 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,7,261,11,2262
Sun,2024/09/28 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,8,391,1110,2263
Mon,2024/09/01 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,8,302,1092,2264
Thu,2024/09/11 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,8,750,1086,2265
Thu,2024/09/18 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,8,556,1083,2266
Wed,2024/09/24 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,8,464,1053,2267
Sun,2024/08/31 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,8,234,1036,2268
Thu,2024/09/18 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,8,181,1034,2269
Mon,2024/09/29 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,8,746,1018,2270
Sat,2024/09/06 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,8,170,1007,2271
Tue,2024/09/09 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,8,424,1006,2272
Wed,2024/09/24 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,8,372,1000,2273
Fri,2024/09/19 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,8,717,994,2274
Tue,2024/09/09 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,8,541,993,2275
Thu,2024/09/11 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,8,721,982,2276
Thu,2024/09/11 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,8,415,955,2277
Sat,2024/09/13 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,8,561,925,2278
Sun,2024/09/21 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,8,616,885,2279
Sun,2024/08/31 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,8,642,882,2280
Wed,2024/09/24 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,8,132,779,2281
Sat,2024/09/20 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,8,254,767,2282
Wed,2024/09/17 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,8,500,727,2283
Wed,2024/09/24 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,8,161,717,2284
Thu,2024/09/04 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,8,163,688,2285
Tue,2024/09/16 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,7,572,1704,2286
Tue,2024/09/16 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,7,644,11,2287
Wed,2024/09/17 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,7,441,1681,2288
Fri,2024/09/12 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,7,253,1617,2289
Sun,2024/08/31 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,7,672,10,2290
Mon,2024/09/29 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,7,424,1528,2291
Thu,2024/09/11 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,7,898,10,2292
Sun,2024/09/14 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,7,725,1476,2293
Thu,2024/09/04 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,7,603,10,2294
Tue,2024/09/09 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,7,506,10,2295
Wed,2024/09/03 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,7,256,1470,2296
Wed,2024/09/10 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,7,543,10,2297
Tue,2024/09/23 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,7,940,1398,2298
Tue,2024/09/02 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,7,363,9,2299
Sat,2024/09/06 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,7,575,1395,2300
Sun,2024/09/28 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,7,82,394,2301
Mon,2024/09/08 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,7,751,8,2302
Mon,2024/09/29 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,7,605,1326,2303
Tue,2024/09/23 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,7,1117,393,2304
Sun,2024/09/28 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,7,637,8,2305
Mon,2024/09/08 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,7,317,1323,2306
Thu,2024/09/18 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,7,840,390,2307
Sun,2024/09/07 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,7,187,8,2308
Wed,2024/09/24 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,7,492,1307,2309
Tue,2024/09/02 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,7,1073,381,2310
Thu,2024/09/11 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,7,782,8,2311
Mon,2024/09/15 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,7,652,1260,2312
Sat,2024/09/20 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,7,1158,359,2313
Tue,2024/09/02 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,7,843,8,2314
Sun,2024/09/07 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,7,691,1212,2315
Tue,2024/09/02 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,7,822,356,2316
Sat,2024/09/06 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,7,841,7,2317
Sun,2024/08/31 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,7,360,1211,2318
Mon,2024/09/15 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,7,235,355,2319
Sun,2024/09/21 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,7,77,7,2320
Sun,2024/08/31 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,7,531,1204,2321
Sat,2024/09/06 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,7,45,341,2322
Thu,2024/09/18 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,7,168,7,2323
Fri,2024/09/12 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,7,678,1178,2324
Mon,2024/09/01 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,7,546,338,2325
Sun,2024/09/07 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,7,441,1131,2326
Mon,2024/09/22 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,7,969,335,2327
Sat,2024/09/27 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,7,597,1054,2328
Mon,2024/09/22 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,7,577,333,2329
Fri,2024/09/12 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,7,385,1047,2330
Mon,2024/09/29 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,7,894,328,2331
Sat,2024/09/20 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,7,622,1036,2332
Mon,2024/09/15 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,7,887,328,2333
Thu,2024/09/18 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,7,354,965,2334
Fri,2024/09/12 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,7,139,313,2335
Tue,2024/09/23 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,7,390,953,2336
Mon,2024/09/22 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,7,1045,298,2337
Sun,2024/09/21 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,7,515,943,2338
Thu,2024/09/25 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,7,324,292,2339
Tue,2024/09/16 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,7,859,277,2340
Wed,2024/09/03 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,7,630,261,2341
Thu,2024/09/25 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,7,795,250,2342
Sun,2024/09/28 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,7,66,233,2343
Sat,2024/09/27 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,7,753,224,2344
Sun,2024/09/21 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,7,886,222,2345
Sat,2024/09/20 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,7,1052,191,2346
Fri,2024/09/12 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,7,1056,173,2347
Sat,2024/09/27 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,7,401,172,2348
Sun,2024/09/07 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,7,19,170,2349
Sun,2024/09/07 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,7,186,165,2350
Sun,2024/09/07 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,7,738,6,2351
Sun,2024/09/07 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,7,171,5,2352
Mon,2024/09/01 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,7,484,4,2353
Wed,2024/09/10 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,7,343,4,2354
Sun,2024/09/07 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,7,227,3,2355
Sun,2024/09/14 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,7,194,3,2356
Thu,2024/09/11 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,7,833,3,2357
Sat,2024/09/27 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,7,110,2,2358
Sun,2024/09/14 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,7,355,2,2359
Thu,2024/09/18 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,7,321,2,2360
Thu,2024/09/04 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,7,165,1,2361
Mon,2024/09/01 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,6,664,1926,2362
Fri,2024/09/05 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,6,896,1824,2363
Thu,2024/09/04 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,6,617,1787,2364
Wed,2024/09/10 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,6,455,1763,2365
Thu,2024/09/18 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,6,702,1759,2366
Wed,2024/09/10 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,6,1421,1707,2367
Sun,2024/09/28 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,6,364,1688,2368
Tue,2024/09/09 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,6,365,1596,2369
Sun,2024/08/31 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,6,657,1498,2370
Sat,2024/09/27 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,6,575,1427,2371
Fri,2024/09/26 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,6,412,1283,2372
Sat,2024/09/27 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,6,333,1259,2373
Fri,2024/09/12 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,6,803,1252,2374
Fri,2024/09/05 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,6,560,1227,2375
Tue,2024/09/16 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,6,756,1222,2376
Sat,2024/09/27 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,6,294,1219,2377
Sun,2024/08/31 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,6,229,1218,2378
Sat,2024/09/13 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,6,244,1183,2379
Tue,2024/09/16 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,6,381,1128,2380
Thu,2024/09/18 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,6,579,1126,2381
Thu,2024/09/04 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,6,421,1122,2382
Thu,2024/09/11 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,6,657,1053,2383
Fri,2024/09/12 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,6,683,1044,2384
Thu,2024/09/11 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,6,294,1042,2385
Sat,2024/09/06 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,6,619,1012,2386
Tue,2024/09/23 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,6,189,1004,2387
Sun,2024/09/14 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,6,190,1002,2388
Thu,2024/09/04 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,6,433,964,2389
Mon,2024/09/29 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,6,201,932,2390
Sat,2024/09/06 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,6,318,906,2391
Thu,2024/09/04 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,6,474,903,2392
Tue,2024/09/09 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,475,880,2393
Wed,2024/09/24 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,484,879,2394
Sun,2024/09/28 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,6,411,858,2395
Sat,2024/09/13 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,6,168,762,2396
Tue,2024/09/09 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,6,402,665,2397
Sun,2024/09/28 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,6,188,645,2398
Thu,2024/09/25 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,6,246,629,2399
Fri,2024/09/12 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,6,142,617,2400
Wed,2024/09/17 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,6,433,3,2401
Sun,2024/09/14 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,6,832,2,2402
Sun,2024/09/21 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,6,176,2,2403
Thu,2024/09/11 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,6,322,1,2404
Wed,2024/09/03 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,5,129,2467,2405
Wed,2024/09/24 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,5,866,1619,2406
Mon,2024/09/01 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,5,766,1618,2407
Mon,2024/09/01 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,5,443,1607,2408
Thu,2024/09/04 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,5,481,1559,2409
Sun,2024/08/31 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,5,913,1544,2410
Thu,2024/09/11 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,5,811,1441,2411
Wed,2024/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,5,542,1406,2412
Thu,2024/09/11 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,5,638,1391,2413
Sat,2024/09/06 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,5,266,1326,2414
Sun,2024/09/28 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,5,298,1320,2415
Wed,2024/09/10 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,5,268,1320,2416
Tue,2024/09/16 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,5,562,1309,2417
Fri,2024/09/12 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,5,739,1303,2418
Mon,2024/09/29 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,6,64,33,2419
Fri,2024/09/26 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,5,694,1235,2420
Mon,2024/09/01 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,5,477,1235,2421
Sat,2024/09/27 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,5,241,1230,2422
Sat,2024/09/27 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,5,591,1205,2423
Tue,2024/09/16 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,6,249,31,2424
Sun,2024/09/07 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,410,1195,2425
Fri,2024/09/26 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,5,249,69,2426
Mon,2024/09/15 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,6,162,30,2427
Sun,2024/09/14 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,5,405,1173,2428
Thu,2024/09/11 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,6,1146,30,2429
Thu,2024/09/11 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,5,395,1168,2430
Fri,2024/09/26 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,5,51,63,2431
Wed,2024/09/10 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,6,3426,30,2432
Mon,2024/09/01 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,5,406,1164,2433
Sun,2024/09/21 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,5,223,60,2434
Wed,2024/09/10 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,6,462,29,2435
Sat,2024/09/13 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,468,1091,2436
