Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Mon,2023/10/01 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,5,0,259
Mon,2023/10/01 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,1,0,260
Tue,2023/10/02 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,97,1115,1107,261
Tue,2023/10/02 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,96,3252,230,262
Tue,2023/10/02 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,88,3356,197,263
Tue,2023/10/02 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,79,2227,230,264
Tue,2023/10/02 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,69,1053,1053,265
Tue,2023/10/02 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,67,1577,209,266
Tue,2023/10/02 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,61,1178,229,267
Tue,2023/10/02 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,53,1006,1029,268
Tue,2023/10/02 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,48,988,290,269
Tue,2023/10/02 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,46,942,2213,270
Tue,2023/10/02 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,42,2273,194,271
Tue,2023/10/02 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,40,1074,2334,272
Tue,2023/10/02 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,37,1123,1223,273
Tue,2023/10/02 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,36,121,1600,274
Tue,2023/10/02 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,34,831,1155,275
Tue,2023/10/02 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,34,1175,127,276
Tue,2023/10/02 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,32,1200,1176,277
Mon,2023/10/01 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,11,190,678,278
Sun,2023/09/30 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,9,241,84,279
Mon,2023/10/01 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,11,1941,26,280
Sun,2023/09/30 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,9,179,35,281
Mon,2023/10/01 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,11,530,21,282
Sun,2023/09/30 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,9,738,7,283
Mon,2023/10/01 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,11,1651,17,284
Sun,2023/09/30 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,8,256,415,285
Mon,2023/10/01 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,11,1160,17,286
Sun,2023/09/30 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,8,945,311,287
Mon,2023/10/01 23:00:00+00,8:00 PM-9:00 PM,Camera 331 Railway Station,10,135,896,288
Sun,2023/09/30 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,8,725,306,289
Mon,2023/10/01 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,10,1423,405,290
Sun,2023/09/30 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,8,789,305,291
Mon,2023/10/01 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,10,55,280,292
Sun,2023/09/30 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,8,400,102,293
Mon,2023/10/01 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,10,512,13,294
Sun,2023/09/30 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,8,90,45,295
Mon,2023/10/01 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,10,641,10,296
Sun,2023/09/30 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,8,661,22,297
Mon,2023/10/01 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,9,723,1488,298
Sun,2023/09/30 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,8,664,20,299
Sun,2023/09/30 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,7,116,334,300
Sun,2023/09/30 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,7,144,328,301
Sun,2023/09/30 23:00:00+00,11:00 PM-12:00 AM,Camera 331 Railway Station,7,45,242,302
Sun,2023/09/30 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,7,733,2,303
Sun,2023/09/30 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,6,290,698,304
Sun,2023/09/30 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,6,254,655,305
Sun,2023/09/30 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,6,173,571,306
Sun,2023/09/30 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,6,1089,112,307
Sun,2023/09/30 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,6,506,94,308
Sun,2023/09/30 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,6,953,62,309
Sun,2023/09/30 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,6,210,55,310
Sun,2023/09/30 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,6,762,19,311
Sun,2023/09/30 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,6,624,7,312
Sun,2023/09/30 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,5,568,964,313
Sun,2023/09/30 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,5,657,645,314
Sun,2023/09/30 23:00:00+00,7:00 AM-8:00 AM,Camera 331 Railway Station,5,42,413,315
Sun,2023/09/30 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,5,740,268,316
Sun,2023/09/30 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,5,79,240,317
Sun,2023/09/30 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,5,266,218,318
Sun,2023/09/30 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,5,36,196,319
Sun,2023/09/30 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,5,1027,12,320
Sun,2023/09/30 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,5,456,12,321
Sun,2023/09/30 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,5,43,6,322
Sun,2023/09/30 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,5,235,5,323
Sun,2023/09/30 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,5,874,2,324
Sun,2023/09/30 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,4,194,686,325
Mon,2023/10/01 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,9,435,1111,326
Mon,2023/10/01 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,9,577,16,327
Mon,2023/10/01 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,8,194,885,328
Mon,2023/10/01 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,8,135,578,329
Mon,2023/10/01 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,8,1863,434,330
Mon,2023/10/01 23:00:00+00,10:00 PM-11:00 PM,Camera 331 Railway Station,8,100,399,331
Mon,2023/10/01 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,8,365,264,332
Mon,2023/10/01 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,8,102,236,333
Mon,2023/10/01 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,8,671,22,334
Mon,2023/10/01 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,8,675,20,335
Mon,2023/10/01 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,7,1473,410,336
Mon,2023/10/01 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,7,1402,401,337
Mon,2023/10/01 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,7,686,308,338
Mon,2023/10/01 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,7,988,292,339
Mon,2023/10/01 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,7,341,54,340
Mon,2023/10/01 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,7,421,35,341
Mon,2023/10/01 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,7,793,24,342
Mon,2023/10/01 23:00:00+00,9:00 PM-10:00 PM,Camera 331 Railway Station,6,184,637,343
Mon,2023/10/01 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,6,793,50,344
Mon,2023/10/01 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,6,477,45,345
Mon,2023/10/01 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,6,344,31,346
Mon,2023/10/01 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,6,798,23,347
Mon,2023/10/01 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,5,1376,487,348
Mon,2023/10/01 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,5,220,366,349
Mon,2023/10/01 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,5,41,291,350
Sun,2023/09/30 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,1,382,299,351
Sun,2023/09/30 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,1,459,250,352
Sun,2023/09/30 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,1,276,195,353
Sun,2023/09/30 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,13,173,354
Sun,2023/09/30 23:00:00+00,1:00 AM-2:00 AM,Camera 331 Railway Station,1,20,142,355
Sun,2023/09/30 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,1,43,112,356
Sun,2023/09/30 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,1,342,94,357
Sun,2023/09/30 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,20,80,358
Sun,2023/09/30 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,1,135,59,359
Sun,2023/09/30 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,1,23,55,360
Sun,2023/09/30 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,1,196,39,361
Sun,2023/09/30 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,1,34,18,362
Sun,2023/09/30 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,10,15,363
Sun,2023/09/30 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,1,70,13,364
Sun,2023/09/30 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,1,385,11,365
Sun,2023/09/30 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,372,8,366
Sun,2023/09/30 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,1,71,3,367
Sun,2023/09/30 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,14,3,368
Sun,2023/09/30 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,203,2,369
Sun,2023/09/30 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,53,1,370
Sun,2023/09/30 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,156,0,371
Sun,2023/09/30 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,146,0,372
Sun,2023/09/30 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,56,0,373
Sun,2023/09/30 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,1,182,374
Sun,2023/09/30 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,0,488,155,375
Sun,2023/09/30 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,37,149,376
Sun,2023/09/30 23:00:00+00,2:00 AM-3:00 AM,Camera 331 Railway Station,0,21,100,377
Sun,2023/09/30 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,36,89,378
Sun,2023/09/30 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,13,84,379
Sun,2023/09/30 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,17,79,380
Sun,2023/09/30 23:00:00+00,3:00 AM-4:00 AM,Camera 331 Railway Station,0,6,73,381
Sun,2023/09/30 23:00:00+00,4:00 AM-5:00 AM,Camera 331 Railway Station,0,5,72,382
Sun,2023/09/30 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,8,66,383
Sun,2023/09/30 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,9,47,384
Sun,2023/09/30 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,21,34,385
Sun,2023/09/30 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,0,431,13,386
Sun,2023/09/30 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,18,10,387
Sun,2023/09/30 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,0,371,9,388
Sun,2023/09/30 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,10,3,389
Sun,2023/09/30 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,87,1,390
Sun,2023/09/30 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,75,1,391
Sun,2023/09/30 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,18,0,392
Mon,2023/10/01 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,102,732,1006,393
Mon,2023/10/01 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,90,655,1352,394
Mon,2023/10/01 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,87,1790,197,395
Mon,2023/10/01 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,74,551,825,396
Mon,2023/10/01 23:00:00+00,8:00 AM-9:00 AM,Camera 331 Railway Station,73,220,2730,397
Mon,2023/10/01 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,72,701,1079,398
Mon,2023/10/01 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,71,651,1126,399
Mon,2023/10/01 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,70,638,1352,400
Tue,2023/10/02 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,32,843,1037,401
Wed,2023/10/03 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,9,56,402
Tue,2023/10/02 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,32,961,941,403
Wed,2023/10/03 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,73,50,404
Tue,2023/10/02 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,31,917,2242,405
Wed,2023/10/03 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,20,47,406
Tue,2023/10/02 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,31,994,1789,407
Tue,2023/10/02 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,1,29,189,408
Wed,2023/10/03 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,121,26,409
Tue,2023/10/02 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,31,526,1218,410
Tue,2023/10/02 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,1,61,159,411
Wed,2023/10/03 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,54,23,412
Tue,2023/10/02 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,30,706,1685,413
Tue,2023/10/02 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,1,220,155,414
Wed,2023/10/03 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,24,21,415
Tue,2023/10/02 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,30,891,11,416
Tue,2023/10/02 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,1,60,139,417
Tue,2023/10/02 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,2,0,418
Wed,2023/10/03 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,0,78,15,419
Wed,2023/10/03 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,0,134,10,420
Wed,2023/10/03 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,110,9,421
Wed,2023/10/03 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,52,7,422
Wed,2023/10/03 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,29,7,423
Wed,2023/10/03 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,28,3,424
Wed,2023/10/03 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,22,3,425
Wed,2023/10/03 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,96,2,426
Wed,2023/10/03 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,0,95,2,427
Wed,2023/10/03 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,12,2,428
Wed,2023/10/03 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,54,1,429
Wed,2023/10/03 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,9,1,430
Wed,2023/10/03 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,6,1,431
Thu,2023/10/04 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,74,315,1174,432
Thu,2023/10/04 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,66,391,1020,433
Thu,2023/10/04 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,56,775,1680,434
Thu,2023/10/04 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,54,676,1294,435
Thu,2023/10/04 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,51,675,1278,436
Thu,2023/10/04 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,43,485,1295,437
Thu,2023/10/04 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,42,604,1224,438
Thu,2023/10/04 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,39,929,2469,439
Thu,2023/10/04 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,39,788,274,440
Thu,2023/10/04 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,35,1672,293,441
Thu,2023/10/04 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,34,869,2110,442
Thu,2023/10/04 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,34,497,1096,443
Thu,2023/10/04 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,28,1405,2048,444
Thu,2023/10/04 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,28,759,1872,445
Thu,2023/10/04 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,28,473,1650,446
Thu,2023/10/04 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,28,364,1040,447
Thu,2023/10/04 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,27,1183,2824,448
Thu,2023/10/04 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,27,1413,2666,449
Thu,2023/10/04 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,27,412,1220,450
Thu,2023/10/04 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,27,424,1003,451
Thu,2023/10/04 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,25,2039,212,452
Thu,2023/10/04 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,25,1434,8,453
Thu,2023/10/04 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,24,1657,204,454
Thu,2023/10/04 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,24,939,171,455
Thu,2023/10/04 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,23,969,1839,456
Thu,2023/10/04 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,23,1460,266,457
Thu,2023/10/04 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,22,968,2541,458
Thu,2023/10/04 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,22,359,89,459
Thu,2023/10/04 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,21,900,2078,460
Thu,2023/10/04 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,20,1165,2197,461
Thu,2023/10/04 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,20,1879,271,462
Wed,2023/10/03 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,12,1305,1970,463
Wed,2023/10/03 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,45,977,2139,464
Tue,2023/10/02 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,26,849,1712,465
Tue,2023/10/02 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,9,517,13,466
Tue,2023/10/02 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,1,129,102,467
Wed,2023/10/03 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,12,910,1143,468
Wed,2023/10/03 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,42,457,126,469
Tue,2023/10/02 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,26,1914,83,470
Tue,2023/10/02 23:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,9,109,4,471
Tue,2023/10/02 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,1,74,84,472
Thu,2023/10/04 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,19,894,1765,473
Wed,2023/10/03 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,12,204,767,474
Wed,2023/10/03 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,39,537,1032,475
Tue,2023/10/02 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,25,1097,1717,476
Wed,2023/10/03 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,3,824,86,477
Tue,2023/10/02 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,8,803,1053,478
Tue,2023/10/02 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,1,15,80,479
Thu,2023/10/04 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,19,1565,259,480
Wed,2023/10/03 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,12,2579,17,481
Wed,2023/10/03 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,12,947,17,482
Wed,2023/10/03 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,11,811,359,483
Wed,2023/10/03 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,11,727,62,484
Wed,2023/10/03 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,10,299,496,485
Wed,2023/10/03 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,10,393,10,486
Wed,2023/10/03 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,10,846,3,487
Wed,2023/10/03 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,9,222,465,488
Wed,2023/10/03 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,9,949,17,489
Wed,2023/10/03 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,9,403,10,490
Wed,2023/10/03 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,8,792,1904,491
Wed,2023/10/03 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,8,952,454,492
Wed,2023/10/03 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,8,639,66,493
Wed,2023/10/03 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,8,2534,14,494
Wed,2023/10/03 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,8,1980,10,495
Wed,2023/10/03 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,7,236,990,496
Wed,2023/10/03 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,7,303,664,497
Wed,2023/10/03 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,7,695,581,498
Wed,2023/10/03 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,7,185,440,499
Wed,2023/10/03 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,7,265,18,500
Wed,2023/10/03 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,7,594,11,501
Wed,2023/10/03 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,7,1470,10,502
Wed,2023/10/03 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,6,591,1271,503
Wed,2023/10/03 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,565,776,504
Wed,2023/10/03 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,6,1145,529,505
Wed,2023/10/03 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,6,1324,445,506
Wed,2023/10/03 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,6,190,423,507
Wed,2023/10/03 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,6,1111,347,508
Wed,2023/10/03 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,6,268,65,509
Wed,2023/10/03 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,585,891,510
Wed,2023/10/03 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,5,362,662,511
Wed,2023/10/03 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,5,1730,476,512
Wed,2023/10/03 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,5,511,283,513
Wed,2023/10/03 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,5,669,23,514
Wed,2023/10/03 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,4,338,725,515
Wed,2023/10/03 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,4,700,302,516
Wed,2023/10/03 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,4,291,173,517
Wed,2023/10/03 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,4,222,12,518
Wed,2023/10/03 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,4,853,11,519
Wed,2023/10/03 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,4,222,8,520
Wed,2023/10/03 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,3,725,1707,521
